"step","upsteramPressureTot_804,9_0,9199999999999999_0,3885"
2000.0,3.9227362
4000.0,3.9856987
6000.0,3.9500356
8000.0,2.1250104904174805
10000.0,1.5901539325714111
12000.0,1.150542140007019
14000.0,0.7908756136894226
16000.0,0.6349713802337646
18000.0,0.7683480381965637
20000.0,1.1922703981399536
22000.0,1.7486252784729004
24000.0,2.2833783626556396
26000.0,2.7300925254821777
28000.0,3.099895715713501
30000.0,3.3614964485168457
32000.0,3.5501136779785156
34000.0,3.704543113708496
36000.0,3.7986135482788086
38000.0,3.8408894538879395
40000.0,3.8715872764587402
42000.0,3.933523178100586
44000.0,3.95979642868042
46000.0,4.008955478668213
48000.0,4.032802581787109
50000.0,4.011830806732178
52000.0,4.063481330871582
54000.0,4.077271461486816
56000.0,4.088100433349609
58000.0,4.075175762176514
60000.0,4.096479892730713
62000.0,4.109066963195801
64000.0,4.124078273773193
66000.0,4.11789608001709
68000.0,4.118474006652832
70000.0,4.122470855712891
72000.0,4.124660015106201
74000.0,4.137959003448486
76000.0,4.138690948486328
78000.0,4.136384010314941
80000.0,4.143346786499023
82000.0,4.130377292633057
84000.0,4.14247989654541
86000.0,4.143566131591797
88000.0,4.137114524841309
90000.0,4.142502784729004
92000.0,4.142636299133301
94000.0,4.137565612792969
96000.0,4.141458988189697
98000.0,4.1434326171875
100000.0,4.143651962280273
102000.0,4.139833450317383
104000.0,4.140472412109375
106000.0,4.137111186981201
108000.0,4.128987789154053
110000.0,4.141261100769043
112000.0,4.135846138000488
114000.0,4.137885570526123
116000.0,4.138158321380615
118000.0,4.133445739746094
120000.0,4.134657382965088
122000.0,4.135870933532715
124000.0,4.136433124542236
126000.0,4.12689733505249
128000.0,4.128636360168457
130000.0,4.139226913452148
132000.0,4.130798816680908
134000.0,4.1303205490112305
136000.0,4.1306657791137695
138000.0,4.127621650695801
140000.0,4.124106407165527
142000.0,4.122631549835205
144000.0,4.119971752166748
146000.0,4.121703147888184
148000.0,4.122012138366699
150000.0,4.12355375289917
152000.0,4.115830421447754
154000.0,4.1194539070129395
156000.0,4.123112678527832
158000.0,4.118988990783691
160000.0,4.1187825202941895
162000.0,4.108427047729492
164000.0,4.115747928619385
166000.0,4.110718727111816
168000.0,4.111317157745361
170000.0,4.114200592041016
172000.0,4.108519554138184
174000.0,4.106192588806152
176000.0,4.105982780456543
178000.0,4.1051764488220215
180000.0,4.109615325927734
182000.0,4.105648994445801
184000.0,4.104759216308594
186000.0,4.106334209442139
188000.0,4.1062188148498535
190000.0,4.104380130767822
192000.0,4.102182388305664
194000.0,4.100952625274658
196000.0,4.098075866699219
198000.0,4.0970048904418945
200000.0,4.099136829376221
202000.0,4.102553844451904
204000.0,4.095904350280762
206000.0,4.098194122314453
208000.0,4.091486930847168
210000.0,4.097776889801025
212000.0,4.095986366271973
214000.0,4.09547758102417
216000.0,4.0941267013549805
218000.0,4.092770576477051
220000.0,4.091639518737793
222000.0,4.091676712036133
224000.0,4.09119176864624
226000.0,4.095088958740234
228000.0,4.095968246459961
230000.0,4.09487771987915
232000.0,4.08585262298584
234000.0,4.0880255699157715
236000.0,4.086994171142578
238000.0,4.087587356567383
240000.0,4.086655139923096
242000.0,4.08612585067749
244000.0,4.0868940353393555
246000.0,4.082080364227295
248000.0,4.086137771606445
250000.0,4.087143898010254
252000.0,4.082913398742676
254000.0,4.083364486694336
256000.0,4.0810089111328125
258000.0,4.081523895263672
260000.0,4.084428787231445
262000.0,4.082369804382324
264000.0,4.0800886154174805
266000.0,4.082333087921143
268000.0,4.077322483062744
270000.0,4.075053691864014
272000.0,4.078581809997559
274000.0,4.078301906585693
276000.0,4.076888561248779
278000.0,4.076979637145996
280000.0,4.079954147338867
282000.0,4.076188564300537
284000.0,4.073602676391602
286000.0,4.076532363891602
288000.0,4.075234413146973
290000.0,4.078508377075195
292000.0,4.0764570236206055
294000.0,4.0719194412231445
296000.0,4.075282573699951
298000.0,4.073033332824707
300000.0,4.074258804321289
302000.0,4.074759483337402
304000.0,4.073596477508545
306000.0,4.072434425354004
308000.0,4.074075698852539
310000.0,4.071767807006836
312000.0,4.072310447692871
314000.0,4.072137355804443
316000.0,4.070413589477539
318000.0,4.070839881896973
320000.0,4.071287631988525
322000.0,4.071865558624268
324000.0,4.073144912719727
326000.0,4.072995185852051
328000.0,4.067351341247559
