"step","downsteramPressureTot_508,09999999999997_0,44_0,3265"
2000.0,3.7621877
4000.0,3.840616
6000.0,3.8024166
8000.0,1.9913967847824097
10000.0,1.5910518169403076
12000.0,1.2123627662658691
14000.0,0.8894716501235962
16000.0,0.7510308027267456
18000.0,0.8745255470275879
20000.0,1.2823046445846558
22000.0,1.7830853462219238
24000.0,2.236443519592285
26000.0,2.569190502166748
28000.0,2.854921340942383
30000.0,3.066044569015503
32000.0,3.2264814376831055
34000.0,3.354710817337036
36000.0,3.440645694732666
38000.0,3.495504379272461
40000.0,3.5341289043426514
42000.0,3.6001057624816895
44000.0,3.6373186111450195
46000.0,3.690432548522949
48000.0,3.7201390266418457
50000.0,3.712233304977417
52000.0,3.7747488021850586
54000.0,3.7915749549865723
56000.0,3.8108863830566406
58000.0,3.808401584625244
60000.0,3.831690788269043
62000.0,3.8505589962005615
64000.0,3.86932635307312
66000.0,3.867683172225952
68000.0,3.873760223388672
70000.0,3.8780503273010254
72000.0,3.8914859294891357
74000.0,3.9071388244628906
76000.0,3.9060020446777344
78000.0,3.9108994007110596
80000.0,3.920992374420166
82000.0,3.9080495834350586
84000.0,3.9229631423950195
86000.0,3.9247398376464844
88000.0,3.9241600036621094
90000.0,3.935555934906006
92000.0,3.9329872131347656
94000.0,3.9350497722625732
96000.0,3.939197063446045
98000.0,3.9421029090881348
100000.0,3.9408693313598633
102000.0,3.9405646324157715
104000.0,3.940415859222412
106000.0,3.94097900390625
108000.0,3.940514087677002
110000.0,3.9445738792419434
112000.0,3.943263053894043
114000.0,3.94698429107666
116000.0,3.947938919067383
118000.0,3.944969654083252
120000.0,3.945685386657715
122000.0,3.952021837234497
124000.0,3.9507243633270264
126000.0,3.945958137512207
128000.0,3.9423913955688477
130000.0,3.957545757293701
132000.0,3.943634033203125
134000.0,3.948843479156494
136000.0,3.948794364929199
138000.0,3.950176477432251
140000.0,3.9459919929504395
142000.0,3.9451065063476562
144000.0,3.9411466121673584
146000.0,3.946074962615967
148000.0,3.9453256130218506
150000.0,3.948774814605713
152000.0,3.9416697025299072
154000.0,3.944364547729492
156000.0,3.9491477012634277
158000.0,3.947908401489258
160000.0,3.9452033042907715
162000.0,3.9379208087921143
164000.0,3.9495296478271484
166000.0,3.9396402835845947
168000.0,3.94332218170166
170000.0,3.947388172149658
172000.0,3.9418625831604004
174000.0,3.943493366241455
176000.0,3.942807674407959
178000.0,3.9447779655456543
180000.0,3.9411795139312744
182000.0,3.945103406906128
184000.0,3.94454288482666
186000.0,3.9439616203308105
188000.0,3.944993019104004
190000.0,3.9415576457977295
192000.0,3.9392690658569336
194000.0,3.942582607269287
196000.0,3.9408817291259766
198000.0,3.937276601791382
200000.0,3.9417319297790527
202000.0,3.9404988288879395
204000.0,3.9403860569000244
206000.0,3.9416356086730957
208000.0,3.9388058185577393
210000.0,3.9420735836029053
212000.0,3.9395854473114014
214000.0,3.942551612854004
216000.0,3.9369401931762695
218000.0,3.9370594024658203
220000.0,3.9400649070739746
222000.0,3.9391050338745117
224000.0,3.93906831741333
226000.0,3.94140887260437
228000.0,3.9432735443115234
230000.0,3.943423271179199
232000.0,3.934823513031006
234000.0,3.937180519104004
236000.0,3.9379076957702637
238000.0,3.937774658203125
240000.0,3.9373109340667725
242000.0,3.9394783973693848
244000.0,3.935779571533203
246000.0,3.9381790161132812
248000.0,3.9363436698913574
250000.0,3.9428160190582275
252000.0,3.937577247619629
254000.0,3.9382119178771973
256000.0,3.934070110321045
258000.0,3.9362056255340576
260000.0,3.9385557174682617
262000.0,3.9383606910705566
264000.0,3.9343817234039307
266000.0,3.9371225833892822
268000.0,3.9338526725769043
270000.0,3.931756019592285
272000.0,3.9339990615844727
274000.0,3.935220241546631
276000.0,3.935410261154175
278000.0,3.9347872734069824
280000.0,3.9379849433898926
282000.0,3.932229518890381
284000.0,3.932558536529541
286000.0,3.9338040351867676
288000.0,3.933075428009033
290000.0,3.9371986389160156
292000.0,3.932987689971924
294000.0,3.930124521255493
296000.0,3.9322896003723145
298000.0,3.9308385848999023
300000.0,3.9314448833465576
302000.0,3.931519031524658
304000.0,3.931536912918091
306000.0,3.9300119876861572
308000.0,3.9319043159484863
310000.0,3.931056499481201
312000.0,3.929668664932251
314000.0,3.930253028869629
316000.0,3.929445505142212
318000.0,3.9310286045074463
320000.0,3.932352066040039
322000.0,3.931436538696289
324000.0,3.932802200317383
326000.0,3.933696746826172
328000.0,3.928239345550537
330000.0,3.930098295211792
332000.0,3.9282894134521484
334000.0,3.931334972381592
336000.0,3.928823232650757
338000.0,3.9293665885925293
340000.0,3.92695951461792
342000.0,3.928673267364502
344000.0,3.928452253341675
346000.0,3.9266977310180664
348000.0,3.9294800758361816
350000.0,3.929807186126709
352000.0,3.930204391479492
354000.0,3.927668809890747
356000.0,3.9287071228027344
358000.0,3.9253830909729004
360000.0,3.925811290740967
362000.0,3.9286699295043945
364000.0,3.9245998859405518
366000.0,3.929006338119507
368000.0,3.924891233444214
370000.0,3.927084445953369
372000.0,3.9263694286346436
374000.0,3.926124095916748
376000.0,3.9287474155426025
378000.0,3.9262189865112305
380000.0,3.9283595085144043
382000.0,3.927147150039673
384000.0,3.924834966659546
386000.0,3.925264358520508
388000.0,3.927828311920166
390000.0,3.9280834197998047
392000.0,3.9257588386535645
394000.0,3.927079677581787
396000.0,3.9257290363311768
398000.0,3.926924705505371
400000.0,3.9248080253601074
402000.0,3.9269847869873047
404000.0,3.926051616668701
406000.0,3.9247663021087646
408000.0,3.9240856170654297
410000.0,3.9269518852233887
412000.0,3.926058292388916
414000.0,3.92459774017334
416000.0,3.9247989654541016
418000.0,3.925668716430664
420000.0,3.924778938293457
422000.0,3.9240643978118896
424000.0,3.926818370819092
426000.0,3.924069881439209
428000.0,3.9226644039154053
430000.0,3.924665927886963
432000.0,3.923781394958496
434000.0,3.923685073852539
436000.0,3.923840045928955
438000.0,3.9249653816223145
440000.0,3.9235401153564453
442000.0,3.921937942504883
444000.0,3.923802375793457
446000.0,3.9231598377227783
448000.0,3.9237284660339355
450000.0,3.924032688140869
452000.0,3.922305107116699
454000.0,3.923801898956299
456000.0,3.9248666763305664
458000.0,3.925558090209961
460000.0,3.9233696460723877
462000.0,3.922691822052002
464000.0,3.9219398498535156
466000.0,3.9237112998962402
