"step","upsteramPressure_508,09999999999997_0,44_0,3265"
2000.0,3.290372
4000.0,3.2608438
6000.0,3.2775245
8000.0,1.9869304895401
10000.0,1.439457893371582
12000.0,0.9723222255706787
14000.0,0.5719422698020935
16000.0,0.34764066338539124
18000.0,0.38231539726257324
20000.0,0.6651580333709717
22000.0,1.053417444229126
24000.0,1.4669830799102783
26000.0,1.8611202239990234
28000.0,2.195733070373535
30000.0,2.446460247039795
32000.0,2.6314282417297363
34000.0,2.7817916870117188
36000.0,2.8914666175842285
38000.0,2.9466283321380615
40000.0,2.9929027557373047
42000.0,3.060652256011963
44000.0,3.0918195247650146
46000.0,3.1499905586242676
48000.0,3.180044412612915
50000.0,3.177030563354492
52000.0,3.2292089462280273
54000.0,3.2534255981445312
56000.0,3.26515531539917
58000.0,3.2647156715393066
60000.0,3.29476261138916
62000.0,3.313563823699951
64000.0,3.329158306121826
66000.0,3.3392767906188965
68000.0,3.3404324054718018
70000.0,3.3543307781219482
72000.0,3.35556697845459
74000.0,3.3741226196289062
76000.0,3.374602794647217
78000.0,3.3851168155670166
80000.0,3.3969757556915283
82000.0,3.3919198513031006
84000.0,3.4005093574523926
86000.0,3.407407760620117
88000.0,3.4027578830718994
90000.0,3.414522409439087
92000.0,3.415884017944336
94000.0,3.4154815673828125
96000.0,3.4196395874023438
98000.0,3.421957015991211
100000.0,3.4282782077789307
102000.0,3.4224982261657715
104000.0,3.42867374420166
106000.0,3.430647134780884
108000.0,3.4250707626342773
110000.0,3.4296534061431885
112000.0,3.4320647716522217
114000.0,3.4364829063415527
116000.0,3.4345011711120605
118000.0,3.4363794326782227
120000.0,3.4335036277770996
122000.0,3.4398322105407715
124000.0,3.435487747192383
126000.0,3.439272165298462
128000.0,3.437066078186035
130000.0,3.441521167755127
132000.0,3.4402709007263184
134000.0,3.4403111934661865
136000.0,3.4424023628234863
138000.0,3.4391274452209473
140000.0,3.440774917602539
142000.0,3.4379565715789795
144000.0,3.4372334480285645
146000.0,3.440634250640869
148000.0,3.4400887489318848
150000.0,3.4401566982269287
152000.0,3.441559314727783
154000.0,3.4390482902526855
156000.0,3.440402030944824
158000.0,3.442811965942383
160000.0,3.4413013458251953
162000.0,3.4362728595733643
164000.0,3.438425064086914
166000.0,3.438032627105713
168000.0,3.4377098083496094
170000.0,3.4397504329681396
172000.0,3.438183307647705
174000.0,3.4347448348999023
176000.0,3.439624309539795
178000.0,3.4363584518432617
180000.0,3.4389185905456543
182000.0,3.4388115406036377
184000.0,3.4336163997650146
186000.0,3.4375569820404053
188000.0,3.436335563659668
190000.0,3.438615560531616
192000.0,3.4355902671813965
194000.0,3.4361956119537354
196000.0,3.4355950355529785
198000.0,3.4347152709960938
200000.0,3.433004140853882
202000.0,3.43569278717041
204000.0,3.4320359230041504
206000.0,3.4356579780578613
208000.0,3.4337501525878906
210000.0,3.435215473175049
212000.0,3.435330390930176
214000.0,3.433706283569336
216000.0,3.4332127571105957
218000.0,3.431288719177246
220000.0,3.432621479034424
222000.0,3.4305520057678223
224000.0,3.431624412536621
226000.0,3.4327685832977295
228000.0,3.4332847595214844
230000.0,3.431030750274658
232000.0,3.429239273071289
234000.0,3.4307098388671875
236000.0,3.4293360710144043
238000.0,3.4293856620788574
240000.0,3.4294049739837646
242000.0,3.4288570880889893
244000.0,3.428311347961426
246000.0,3.4257471561431885
248000.0,3.4282360076904297
250000.0,3.426569938659668
252000.0,3.4269471168518066
254000.0,3.4250032901763916
256000.0,3.425987482070923
258000.0,3.426511764526367
260000.0,3.427152156829834
262000.0,3.4250292778015137
264000.0,3.423717975616455
266000.0,3.424422264099121
268000.0,3.423665761947632
270000.0,3.423179864883423
272000.0,3.422715187072754
274000.0,3.422179937362671
276000.0,3.422056198120117
278000.0,3.4217050075531006
280000.0,3.422966957092285
282000.0,3.4190564155578613
284000.0,3.419074058532715
286000.0,3.420626163482666
288000.0,3.419625759124756
290000.0,3.4206981658935547
292000.0,3.420574188232422
294000.0,3.4186439514160156
296000.0,3.418884038925171
298000.0,3.4189534187316895
300000.0,3.418674945831299
302000.0,3.4194164276123047
304000.0,3.418184995651245
306000.0,3.4172184467315674
308000.0,3.418181896209717
310000.0,3.4176583290100098
312000.0,3.4174864292144775
314000.0,3.4172780513763428
316000.0,3.4172418117523193
318000.0,3.415961265563965
320000.0,3.416364908218384
322000.0,3.415015697479248
324000.0,3.41611909866333
326000.0,3.4165496826171875
328000.0,3.4150328636169434
330000.0,3.416360378265381
332000.0,3.413691759109497
334000.0,3.4145314693450928
336000.0,3.4141077995300293
338000.0,3.4129881858825684
340000.0,3.413084030151367
342000.0,3.414182662963867
344000.0,3.4128448963165283
346000.0,3.412853717803955
348000.0,3.414580821990967
350000.0,3.412881851196289
352000.0,3.414273262023926
354000.0,3.412815570831299
356000.0,3.412708044052124
358000.0,3.41195011138916
360000.0,3.4122681617736816
362000.0,3.4114389419555664
364000.0,3.4114952087402344
366000.0,3.4122791290283203
368000.0,3.410374164581299
370000.0,3.4101877212524414
372000.0,3.4106383323669434
374000.0,3.4099040031433105
376000.0,3.411545515060425
378000.0,3.4103844165802
380000.0,3.410395622253418
382000.0,3.4098141193389893
384000.0,3.4089407920837402
386000.0,3.4094393253326416
388000.0,3.409172534942627
390000.0,3.4091367721557617
392000.0,3.409514904022217
394000.0,3.408419132232666
396000.0,3.4085936546325684
398000.0,3.4087727069854736
400000.0,3.407867431640625
402000.0,3.408353805541992
404000.0,3.4080300331115723
406000.0,3.4083495140075684
408000.0,3.407853364944458
410000.0,3.407782554626465
412000.0,3.407010078430176
414000.0,3.4072861671447754
416000.0,3.4080300331115723
418000.0,3.4076907634735107
420000.0,3.4077024459838867
422000.0,3.4074106216430664
424000.0,3.407855987548828
426000.0,3.407615900039673
428000.0,3.406921863555908
430000.0,3.406360626220703
432000.0,3.4060771465301514
434000.0,3.4064793586730957
436000.0,3.4061784744262695
438000.0,3.406831741333008
440000.0,3.406080961227417
442000.0,3.405535936355591
444000.0,3.405519962310791
446000.0,3.4051899909973145
448000.0,3.406177520751953
450000.0,3.40585994720459
452000.0,3.405261993408203
454000.0,3.405984878540039
456000.0,3.40570068359375
458000.0,3.4056882858276367
460000.0,3.4049410820007324
462000.0,3.4053826332092285
464000.0,3.404923677444458
466000.0,3.4046831130981445
468000.0,3.405068874359131
470000.0,3.4050769805908203
472000.0,3.4046666622161865
474000.0,3.404527187347412
476000.0,3.4043128490448
478000.0,3.4044950008392334
480000.0,3.404550790786743
482000.0,3.4043467044830322
484000.0,3.403801679611206
486000.0,3.404073715209961
488000.0,3.404503107070923
490000.0,3.4040706157684326
