"step","upsteramPressure_804,9_0,9199999999999999_0,3885"
2000.0,2.8475356
4000.0,2.7999313
6000.0,2.813921
8000.0,1.6989662647247314
10000.0,1.243471384048462
12000.0,0.8385493755340576
14000.0,0.48313528299331665
16000.0,0.28849494457244873
18000.0,0.33677172660827637
20000.0,0.6255613565444946
22000.0,1.022002935409546
24000.0,1.4454891681671143
26000.0,1.8449292182922363
28000.0,2.1805734634399414
30000.0,2.4311041831970215
32000.0,2.6149940490722656
34000.0,2.7631568908691406
36000.0,2.869861602783203
38000.0,2.9211502075195312
40000.0,2.962575674057007
42000.0,3.023993730545044
44000.0,3.0490524768829346
46000.0,3.0996055603027344
48000.0,3.1224539279937744
50000.0,3.1130166053771973
52000.0,3.1568379402160645
54000.0,3.173701763153076
56000.0,3.17850923538208
58000.0,3.172069549560547
60000.0,3.1948189735412598
62000.0,3.2064785957336426
64000.0,3.2152762413024902
66000.0,3.219017505645752
68000.0,3.215000629425049
70000.0,3.2233777046203613
72000.0,3.21874737739563
74000.0,3.2311465740203857
76000.0,3.228097915649414
78000.0,3.233231544494629
80000.0,3.2397799491882324
82000.0,3.231714963912964
84000.0,3.234776735305786
86000.0,3.237044334411621
88000.0,3.2297658920288086
90000.0,3.2371816635131836
92000.0,3.234842300415039
94000.0,3.231126308441162
96000.0,3.2312633991241455
98000.0,3.230703830718994
100000.0,3.234196901321411
102000.0,3.2260749340057373
104000.0,3.22916841506958
106000.0,3.2283079624176025
108000.0,3.221921920776367
110000.0,3.223226547241211
112000.0,3.222834587097168
114000.0,3.224769115447998
116000.0,3.22122859954834
118000.0,3.2212746143341064
120000.0,3.217374801635742
122000.0,3.2204675674438477
124000.0,3.215257406234741
126000.0,3.216761589050293
128000.0,3.213237762451172
130000.0,3.215575933456421
132000.0,3.2131993770599365
134000.0,3.212109088897705
136000.0,3.2120494842529297
138000.0,3.2075448036193848
140000.0,3.208036184310913
142000.0,3.2043938636779785
144000.0,3.2019362449645996
146000.0,3.203794002532959
148000.0,3.202082395553589
150000.0,3.2002124786376953
152000.0,3.2007226943969727
154000.0,3.196646213531494
156000.0,3.197793960571289
158000.0,3.1978025436401367
160000.0,3.195661783218384
162000.0,3.189736843109131
164000.0,3.190206527709961
166000.0,3.1891632080078125
168000.0,3.1880738735198975
170000.0,3.188413143157959
172000.0,3.1867685317993164
174000.0,3.1818971633911133
176000.0,3.1858906745910645
178000.0,3.182046890258789
180000.0,3.183037757873535
182000.0,3.182077407836914
184000.0,3.177243232727051
186000.0,3.179211378097534
188000.0,3.1771531105041504
190000.0,3.177947759628296
192000.0,3.1747188568115234
194000.0,3.1734774112701416
196000.0,3.17246675491333
198000.0,3.1704673767089844
200000.0,3.168790817260742
202000.0,3.1699156761169434
204000.0,3.165471076965332
206000.0,3.167644500732422
208000.0,3.1652884483337402
210000.0,3.1652286052703857
212000.0,3.1643998622894287
214000.0,3.162043571472168
216000.0,3.161101818084717
218000.0,3.159679412841797
220000.0,3.1593544483184814
222000.0,3.1566362380981445
224000.0,3.1568856239318848
226000.0,3.157165050506592
228000.0,3.1566529273986816
230000.0,3.1542062759399414
232000.0,3.15248966217041
234000.0,3.152885675430298
236000.0,3.1514039039611816
238000.0,3.150418281555176
240000.0,3.1496522426605225
242000.0,3.149102210998535
244000.0,3.14827299118042
246000.0,3.1456408500671387
248000.0,3.1469085216522217
250000.0,3.1449615955352783
252000.0,3.1448123455047607
254000.0,3.142380714416504
256000.0,3.1430678367614746
258000.0,3.1428489685058594
260000.0,3.1430513858795166
262000.0,3.1407310962677
264000.0,3.1391520500183105
266000.0,3.139341354370117
268000.0,3.138624429702759
270000.0,3.1372573375701904
272000.0,3.1367979049682617
274000.0,3.1359004974365234
276000.0,3.135590076446533
278000.0,3.1347570419311523
280000.0,3.1350765228271484
282000.0,3.131911039352417
284000.0,3.13128662109375
286000.0,3.132539749145508
288000.0,3.1314492225646973
290000.0,3.1319143772125244
292000.0,3.1313955783843994
294000.0,3.1295886039733887
296000.0,3.12996244430542
298000.0,3.1292972564697266
300000.0,3.1287102699279785
302000.0,3.1289944648742676
304000.0,3.1276156902313232
