"step","downsteramPressureTot_879,0999999999999_0,22666666666666668_0,4195"
2000.0,2.6919131
4000.0,2.741923
6000.0,2.70896
8000.0,1.4267730712890625
10000.0,1.2377339601516724
12000.0,0.9899743795394897
14000.0,0.7470941543579102
16000.0,0.6482669711112976
18000.0,0.7843929529190063
20000.0,1.1982214450836182
22000.0,1.6873142719268799
24000.0,2.1470956802368164
26000.0,2.4937524795532227
28000.0,2.791268825531006
30000.0,2.9978389739990234
32000.0,3.1505842208862305
34000.0,3.274777889251709
36000.0,3.3497657775878906
38000.0,3.3973169326782227
40000.0,3.4270358085632324
42000.0,3.4874885082244873
44000.0,3.5154709815979004
46000.0,3.5621554851531982
48000.0,3.58382511138916
50000.0,3.5738511085510254
52000.0,3.6287248134613037
54000.0,3.6381893157958984
56000.0,3.6555848121643066
58000.0,3.648225784301758
60000.0,3.6679000854492188
62000.0,3.681835174560547
64000.0,3.700979232788086
66000.0,3.698910713195801
68000.0,3.697510242462158
70000.0,3.700350284576416
72000.0,3.7088165283203125
74000.0,3.720012664794922
76000.0,3.721806287765503
78000.0,3.7211148738861084
80000.0,3.7254397869110107
82000.0,3.7149651050567627
84000.0,3.7237343788146973
86000.0,3.7254714965820312
88000.0,3.72267484664917
90000.0,3.7281017303466797
92000.0,3.7229859828948975
94000.0,3.723724842071533
96000.0,3.725973129272461
98000.0,3.7282869815826416
100000.0,3.7228002548217773
102000.0,3.7210803031921387
104000.0,3.720794200897217
106000.0,3.716524839401245
108000.0,3.715416669845581
110000.0,3.7211456298828125
112000.0,3.716724395751953
114000.0,3.7161312103271484
116000.0,3.717365264892578
118000.0,3.7122995853424072
120000.0,3.7110748291015625
122000.0,3.7133219242095947
124000.0,3.713407039642334
126000.0,3.703423023223877
128000.0,3.7006773948669434
130000.0,3.713357925415039
132000.0,3.6998085975646973
134000.0,3.7014851570129395
136000.0,3.7015440464019775
138000.0,3.700059175491333
140000.0,3.6936264038085938
142000.0,3.6941003799438477
144000.0,3.6870391368865967
146000.0,3.6890625953674316
148000.0,3.6871414184570312
150000.0,3.6930770874023438
152000.0,3.681180000305176
154000.0,3.6821253299713135
156000.0,3.685407876968384
158000.0,3.6814985275268555
160000.0,3.678839683532715
162000.0,3.670325756072998
164000.0,3.680464744567871
166000.0,3.67022705078125
168000.0,3.672779083251953
170000.0,3.6750802993774414
172000.0,3.667327404022217
174000.0,3.666718006134033
176000.0,3.665065288543701
178000.0,3.6653614044189453
180000.0,3.660222053527832
182000.0,3.6615962982177734
184000.0,3.6625900268554688
186000.0,3.658630847930908
188000.0,3.657961368560791
190000.0,3.6536126136779785
192000.0,3.6515440940856934
194000.0,3.6528263092041016
196000.0,3.649557113647461
198000.0,3.6432628631591797
200000.0,3.6487679481506348
202000.0,3.64554500579834
204000.0,3.643373727798462
206000.0,3.643784523010254
208000.0,3.6382346153259277
210000.0,3.642381191253662
212000.0,3.63847017288208
214000.0,3.6395440101623535
216000.0,3.633596420288086
218000.0,3.633268117904663
220000.0,3.636235237121582
222000.0,3.6333420276641846
224000.0,3.6312255859375
226000.0,3.6330437660217285
228000.0,3.6345415115356445
230000.0,3.6333889961242676
232000.0,3.6235294342041016
234000.0,3.625074625015259
236000.0,3.6257076263427734
238000.0,3.622760534286499
240000.0,3.622422933578491
242000.0,3.623117208480835
244000.0,3.6209793090820312
246000.0,3.6203861236572266
248000.0,3.618973970413208
250000.0,3.622318744659424
252000.0,3.617325782775879
254000.0,3.6165828704833984
256000.0,3.6121206283569336
258000.0,3.6139132976531982
260000.0,3.614438533782959
262000.0,3.613232135772705
264000.0,3.6083288192749023
266000.0,3.6115219593048096
268000.0,3.608458995819092
270000.0,3.60433292388916
272000.0,3.6072745323181152
274000.0,3.607245922088623
276000.0,3.6069912910461426
278000.0,3.6050503253936768
280000.0,3.607670783996582
282000.0,3.6024179458618164
284000.0,3.6008806228637695
286000.0,3.6023781299591064
288000.0,3.601253032684326
290000.0,3.6034047603607178
292000.0,3.5997190475463867
294000.0,3.5961484909057617
296000.0,3.5986366271972656
298000.0,3.596104383468628
300000.0,3.595653533935547
302000.0,3.5960636138916016
304000.0,3.59543514251709
306000.0,3.5937347412109375
308000.0,3.59506893157959
310000.0,3.5927906036376953
312000.0,3.5918562412261963
314000.0,3.5918374061584473
316000.0,3.5901572704315186
318000.0,3.5916030406951904
320000.0,3.5927088260650635
322000.0,3.5913009643554688
324000.0,3.592641830444336
326000.0,3.5928995609283447
328000.0,3.5868844985961914
330000.0,3.58896803855896
332000.0,3.5870561599731445
334000.0,3.589387893676758
336000.0,3.5861430168151855
338000.0,3.586594820022583
340000.0,3.5836901664733887
342000.0,3.5852255821228027
344000.0,3.5844058990478516
346000.0,3.582533359527588
348000.0,3.5846152305603027
350000.0,3.5845656394958496
352000.0,3.585906744003296
354000.0,3.5824708938598633
356000.0,3.583381175994873
358000.0,3.5797791481018066
360000.0,3.5800302028656006
362000.0,3.5821356773376465
364000.0,3.577848434448242
366000.0,3.5820400714874268
368000.0,3.578212022781372
370000.0,3.5798540115356445
372000.0,3.5793914794921875
374000.0,3.5784101486206055
376000.0,3.5801639556884766
378000.0,3.5782723426818848
380000.0,3.5800204277038574
382000.0,3.578925609588623
384000.0,3.575991630554199
386000.0,3.5764517784118652
388000.0,3.578428268432617
390000.0,3.5781450271606445
392000.0,3.575601577758789
394000.0,3.5770678520202637
396000.0,3.576184034347534
