"step","upsteramPressureTot_433,9_0,3866666666666667_0,2335"
2000.0,4.6023183
4000.0,4.6192303
6000.0,4.5957747
8000.0,2.5031304359436035
10000.0,1.8334879875183105
12000.0,1.309921383857727
14000.0,0.8981431126594543
16000.0,0.7079687118530273
18000.0,0.8272216320037842
20000.0,1.2517931461334229
22000.0,1.8032445907592773
24000.0,2.3343753814697266
26000.0,2.773359775543213
28000.0,3.147023916244507
30000.0,3.418626070022583
32000.0,3.6218152046203613
34000.0,3.788004159927368
36000.0,3.9020938873291016
38000.0,3.960399866104126
40000.0,4.010463237762451
42000.0,4.090508460998535
44000.0,4.1381096839904785
46000.0,4.205325126647949
48000.0,4.2467145919799805
50000.0,4.240877151489258
52000.0,4.314687728881836
54000.0,4.342445373535156
56000.0,4.366137504577637
58000.0,4.365962505340576
60000.0,4.400328159332275
62000.0,4.424528121948242
64000.0,4.450529098510742
66000.0,4.45716667175293
68000.0,4.465719699859619
70000.0,4.48109245300293
72000.0,4.490015506744385
74000.0,4.513279438018799
76000.0,4.521076679229736
78000.0,4.52708625793457
80000.0,4.545675277709961
82000.0,4.532812118530273
84000.0,4.55235481262207
86000.0,4.559820652008057
88000.0,4.555891990661621
90000.0,4.569122314453125
92000.0,4.574917793273926
94000.0,4.574913024902344
96000.0,4.583158016204834
98000.0,4.5877366065979
100000.0,4.591087341308594
102000.0,4.588923454284668
104000.0,4.592676639556885
106000.0,4.598460674285889
108000.0,4.588315963745117
110000.0,4.599095344543457
112000.0,4.600045680999756
114000.0,4.60487174987793
116000.0,4.605828762054443
118000.0,4.6045427322387695
120000.0,4.604879379272461
122000.0,4.611452579498291
124000.0,4.609900951385498
126000.0,4.606505393981934
128000.0,4.6055192947387695
130000.0,4.619844436645508
132000.0,4.610959053039551
134000.0,4.611186981201172
136000.0,4.611245632171631
138000.0,4.609521865844727
140000.0,4.609265327453613
142000.0,4.607415676116943
144000.0,4.606537818908691
146000.0,4.610105514526367
148000.0,4.610779762268066
150000.0,4.612325668334961
152000.0,4.607430458068848
154000.0,4.609889984130859
156000.0,4.613525867462158
158000.0,4.613621711730957
160000.0,4.6116533279418945
162000.0,4.59904670715332
164000.0,4.60699462890625
166000.0,4.6061601638793945
168000.0,4.604514122009277
170000.0,4.6086883544921875
172000.0,4.604959011077881
174000.0,4.604770660400391
176000.0,4.605251312255859
178000.0,4.604572296142578
180000.0,4.607166767120361
182000.0,4.608140468597412
184000.0,4.600007057189941
186000.0,4.6046142578125
188000.0,4.607583999633789
190000.0,4.60675048828125
192000.0,4.604597091674805
194000.0,4.603519916534424
196000.0,4.602780342102051
198000.0,4.602919101715088
200000.0,4.6002349853515625
202000.0,4.606725692749023
204000.0,4.601812362670898
206000.0,4.602780342102051
208000.0,4.598603248596191
210000.0,4.604179859161377
212000.0,4.603669166564941
214000.0,4.602504730224609
216000.0,4.600212097167969
218000.0,4.5992112159729
220000.0,4.599742889404297
222000.0,4.598850727081299
224000.0,4.5995073318481445
226000.0,4.603946685791016
228000.0,4.603734016418457
230000.0,4.603608131408691
232000.0,4.594610214233398
234000.0,4.597568035125732
236000.0,4.596626281738281
238000.0,4.597657680511475
240000.0,4.595546722412109
242000.0,4.597505569458008
244000.0,4.5956292152404785
246000.0,4.59228515625
248000.0,4.5956573486328125
250000.0,4.596933364868164
252000.0,4.594862937927246
254000.0,4.595030784606934
256000.0,4.592817306518555
258000.0,4.593105792999268
260000.0,4.596932888031006
262000.0,4.594576835632324
264000.0,4.593478679656982
266000.0,4.593785285949707
268000.0,4.5894975662231445
270000.0,4.588147163391113
272000.0,4.589895248413086
274000.0,4.5907745361328125
276000.0,4.589646339416504
278000.0,4.590672492980957
280000.0,4.593256950378418
282000.0,4.5886006355285645
284000.0,4.587859153747559
286000.0,4.589017391204834
288000.0,4.588134288787842
290000.0,4.592323303222656
292000.0,4.589104175567627
294000.0,4.585774898529053
296000.0,4.588661193847656
298000.0,4.587975978851318
300000.0,4.58767032623291
302000.0,4.58857536315918
304000.0,4.588588714599609
306000.0,4.587359428405762
308000.0,4.588683605194092
310000.0,4.5859174728393555
312000.0,4.586935043334961
314000.0,4.586390972137451
316000.0,4.585502624511719
318000.0,4.58474588394165
320000.0,4.585966110229492
322000.0,4.585946083068848
324000.0,4.585764408111572
326000.0,4.587136268615723
328000.0,4.582200050354004
330000.0,4.585804462432861
332000.0,4.582888603210449
334000.0,4.584244251251221
336000.0,4.582831382751465
338000.0,4.582077980041504
340000.0,4.581139087677002
342000.0,4.583365440368652
344000.0,4.581266403198242
346000.0,4.58090353012085
348000.0,4.584489822387695
350000.0,4.5833845138549805
352000.0,4.583633899688721
354000.0,4.582093238830566
356000.0,4.581546783447266
358000.0,4.578823089599609
360000.0,4.580756664276123
362000.0,4.582294464111328
364000.0,4.578250885009766
366000.0,4.581864833831787
