"step","downsteramPressureTot_953,3_0,6000000000000001_0,2955"
2000.0,3.158174
4000.0,3.2051551
6000.0,3.1642857
8000.0,1.6705290079116821
10000.0,1.3838073015213013
12000.0,1.080993890762329
14000.0,0.8070858716964722
16000.0,0.696691632270813
18000.0,0.8398829698562622
20000.0,1.2860324382781982
22000.0,1.8313497304916382
24000.0,2.314056396484375
26000.0,2.651899814605713
28000.0,2.942594051361084
30000.0,3.149278163909912
32000.0,3.3017821311950684
34000.0,3.4286880493164062
36000.0,3.5089778900146484
38000.0,3.56272554397583
40000.0,3.5979666709899902
42000.0,3.6630465984344482
44000.0,3.6981799602508545
46000.0,3.7500247955322266
48000.0,3.776153087615967
50000.0,3.7632226943969727
52000.0,3.8235201835632324
54000.0,3.8362128734588623
56000.0,3.852668285369873
58000.0,3.8445377349853516
60000.0,3.8650619983673096
62000.0,3.8809354305267334
64000.0,3.8940091133117676
66000.0,3.890552282333374
68000.0,3.889991283416748
70000.0,3.8916571140289307
72000.0,3.898869514465332
74000.0,3.9089927673339844
76000.0,3.9081950187683105
78000.0,3.906968116760254
80000.0,3.9127113819122314
82000.0,3.8949642181396484
84000.0,3.9070494174957275
86000.0,3.904721975326538
88000.0,3.8988659381866455
90000.0,3.9049360752105713
92000.0,3.897731304168701
94000.0,3.8964619636535645
96000.0,3.8980648517608643
98000.0,3.8954145908355713
100000.0,3.8891005516052246
102000.0,3.8858678340911865
104000.0,3.881732702255249
106000.0,3.8785512447357178
108000.0,3.8753747940063477
110000.0,3.8761847019195557
112000.0,3.8725197315216064
114000.0,3.8694963455200195
116000.0,3.8677704334259033
118000.0,3.862215042114258
120000.0,3.8605356216430664
122000.0,3.859604835510254
124000.0,3.859847068786621
126000.0,3.8493058681488037
128000.0,3.8433470726013184
130000.0,3.8525304794311523
132000.0,3.8378899097442627
134000.0,3.838212490081787
136000.0,3.83587384223938
138000.0,3.83396053314209
140000.0,3.8271992206573486
142000.0,3.825138568878174
144000.0,3.816061496734619
146000.0,3.818181037902832
148000.0,3.813814878463745
150000.0,3.815430164337158
152000.0,3.8051865100860596
154000.0,3.804931640625
156000.0,3.8075759410858154
158000.0,3.800417423248291
160000.0,3.798898696899414
162000.0,3.7889719009399414
164000.0,3.7985336780548096
166000.0,3.785878896713257
168000.0,3.785773277282715
170000.0,3.787991762161255
172000.0,3.779893398284912
174000.0,3.778393507003784
176000.0,3.7759876251220703
178000.0,3.776672601699829
180000.0,3.768249750137329
182000.0,3.771341562271118
184000.0,3.7688214778900146
186000.0,3.7654809951782227
188000.0,3.7646913528442383
190000.0,3.7581005096435547
192000.0,3.7556519508361816
194000.0,3.755523920059204
196000.0,3.7531473636627197
198000.0,3.746829032897949
200000.0,3.751357078552246
202000.0,3.7474265098571777
204000.0,3.744110345840454
206000.0,3.743746280670166
208000.0,3.7386856079101562
210000.0,3.7402429580688477
212000.0,3.735311985015869
214000.0,3.737520217895508
216000.0,3.7299389839172363
218000.0,3.728766441345215
220000.0,3.7294840812683105
222000.0,3.7279043197631836
224000.0,3.724557638168335
226000.0,3.7259438037872314
228000.0,3.7259836196899414
230000.0,3.7249860763549805
232000.0,3.7148075103759766
234000.0,3.7161366939544678
236000.0,3.716531276702881
238000.0,3.712968111038208
240000.0,3.7119531631469727
242000.0,3.712066888809204
244000.0,3.708315134048462
246000.0,3.707134246826172
248000.0,3.7052817344665527
250000.0,3.709217071533203
252000.0,3.702643871307373
254000.0,3.70198917388916
256000.0,3.6972737312316895
258000.0,3.697545051574707
260000.0,3.6972298622131348
262000.0,3.6970183849334717
264000.0,3.6913719177246094
266000.0,3.6945581436157227
268000.0,3.689988613128662
270000.0,3.6863512992858887
272000.0,3.6876935958862305
274000.0,3.68819260597229
276000.0,3.6872506141662598
278000.0,3.684635639190674
280000.0,3.687037944793701
282000.0,3.681607961654663
284000.0,3.680319309234619
286000.0,3.6809282302856445
288000.0,3.6788854598999023
290000.0,3.6819803714752197
292000.0,3.6764562129974365
294000.0,3.6739749908447266
296000.0,3.675032615661621
298000.0,3.6729633808135986
300000.0,3.6721372604370117
302000.0,3.671757698059082
304000.0,3.671057939529419
306000.0,3.668839454650879
308000.0,3.6696596145629883
310000.0,3.6676878929138184
312000.0,3.666511058807373
314000.0,3.66569185256958
316000.0,3.6634409427642822
318000.0,3.6649632453918457
320000.0,3.6655571460723877
322000.0,3.6645917892456055
324000.0,3.665818691253662
326000.0,3.6650354862213135
328000.0,3.659594774246216
330000.0,3.66072940826416
332000.0,3.658937454223633
334000.0,3.6611523628234863
336000.0,3.657458782196045
338000.0,3.6571483612060547
340000.0,3.6544575691223145
342000.0,3.655921697616577
344000.0,3.654935359954834
346000.0,3.652585029602051
348000.0,3.6548333168029785
350000.0,3.6543335914611816
352000.0,3.655247688293457
354000.0,3.6516833305358887
356000.0,3.6525964736938477
358000.0,3.649545431137085
360000.0,3.649136543273926
362000.0,3.6505935192108154
364000.0,3.6460461616516113
366000.0,3.6501946449279785
368000.0,3.646223545074463
370000.0,3.647836208343506
372000.0,3.6469974517822266
374000.0,3.645958423614502
376000.0,3.6477808952331543
378000.0,3.6453633308410645
380000.0,3.6467952728271484
382000.0,3.6454451084136963
384000.0,3.6430954933166504
386000.0,3.6430234909057617
388000.0,3.645050048828125
390000.0,3.6443560123443604
392000.0,3.6417956352233887
394000.0,3.6429576873779297
396000.0,3.6418538093566895
398000.0,3.6419928073883057
400000.0,3.6401426792144775
402000.0,3.6409263610839844
404000.0,3.6403050422668457
406000.0,3.639098882675171
408000.0,3.6382813453674316
410000.0,3.6404006481170654
412000.0,3.639232635498047
414000.0,3.6371965408325195
416000.0,3.6373727321624756
418000.0,3.6385879516601562
420000.0,3.6368484497070312
422000.0,3.636312961578369
424000.0,3.638690948486328
426000.0,3.6353085041046143
428000.0,3.634044647216797
430000.0,3.635808229446411
432000.0,3.6348299980163574
434000.0,3.634662628173828
436000.0,3.6340270042419434
438000.0,3.6352009773254395
440000.0,3.633780002593994
442000.0,3.6320385932922363
444000.0,3.63307785987854
446000.0,3.6325721740722656
448000.0,3.632925033569336
450000.0,3.6325173377990723
452000.0,3.631648540496826
454000.0,3.632582187652588
456000.0,3.6334309577941895
458000.0,3.6335887908935547
460000.0,3.631490707397461
462000.0,3.6308107376098633
464000.0,3.6297221183776855
466000.0,3.631063461303711
468000.0,3.6304898262023926
470000.0,3.6302802562713623
472000.0,3.6299400329589844
474000.0,3.6292524337768555
476000.0,3.62888240814209
478000.0,3.6297333240509033
480000.0,3.630777359008789
482000.0,3.6296582221984863
484000.0,3.627823829650879
486000.0,3.6278128623962402
488000.0,3.62923526763916
490000.0,3.6287169456481934
492000.0,3.6279420852661133
494000.0,3.6282107830047607
496000.0,3.628621816635132
498000.0,3.6267471313476562
500000.0,3.6280593872070312
