"step","downsteramPressure_953,3_0,6000000000000001_0,2955"
2000.0,0.8912283
4000.0,0.8929093
6000.0,0.89318156
8000.0,1.0972254276275635
10000.0,1.0262103080749512
12000.0,0.8170111179351807
14000.0,0.5730302929878235
16000.0,0.4193778932094574
18000.0,0.4138163626194
20000.0,0.5355373620986938
22000.0,0.7084245085716248
24000.0,0.8886529207229614
26000.0,1.060014247894287
28000.0,1.199326515197754
30000.0,1.3248810768127441
32000.0,1.4294824600219727
34000.0,1.5198646783828735
36000.0,1.5990231037139893
38000.0,1.6522924900054932
40000.0,1.6981518268585205
42000.0,1.7419202327728271
44000.0,1.7742893695831299
46000.0,1.8093504905700684
48000.0,1.834021806716919
50000.0,1.8494409322738647
52000.0,1.874490737915039
54000.0,1.890629529953003
56000.0,1.899297833442688
58000.0,1.914550542831421
60000.0,1.927278995513916
62000.0,1.9375896453857422
64000.0,1.946321964263916
66000.0,1.9540598392486572
68000.0,1.955557107925415
70000.0,1.9591585397720337
72000.0,1.960646152496338
74000.0,1.969315528869629
76000.0,1.9697099924087524
78000.0,1.9728801250457764
80000.0,1.9743441343307495
82000.0,1.9714257717132568
84000.0,1.9709908962249756
86000.0,1.9725743532180786
88000.0,1.9692692756652832
90000.0,1.9692213535308838
92000.0,1.9623548984527588
94000.0,1.9593491554260254
96000.0,1.9589061737060547
98000.0,1.9538934230804443
100000.0,1.9500954151153564
102000.0,1.9465696811676025
104000.0,1.9432201385498047
106000.0,1.9393730163574219
108000.0,1.9357154369354248
110000.0,1.9305349588394165
112000.0,1.9284628629684448
114000.0,1.9256162643432617
116000.0,1.9206702709197998
118000.0,1.9152898788452148
120000.0,1.91188645362854
122000.0,1.9093399047851562
124000.0,1.9053289890289307
126000.0,1.9013584852218628
128000.0,1.894547700881958
130000.0,1.8905349969863892
132000.0,1.8862823247909546
134000.0,1.8845945596694946
136000.0,1.8808401823043823
138000.0,1.8757963180541992
140000.0,1.8726491928100586
142000.0,1.8669543266296387
144000.0,1.8629770278930664
146000.0,1.8611818552017212
148000.0,1.856101632118225
150000.0,1.8509721755981445
152000.0,1.8497085571289062
154000.0,1.8440423011779785
156000.0,1.84242844581604
