"step","downsteramPressure_582,3_0,49333333333333335_0,17149999999999999"
2000.0,1.2671767
4000.0,1.2677673
6000.0,1.2726938
8000.0,1.344267725944519
10000.0,1.1993029117584229
12000.0,0.9385555982589722
14000.0,0.6561394333839417
16000.0,0.4784461259841919
18000.0,0.46508675813674927
20000.0,0.5883969664573669
22000.0,0.7601361274719238
24000.0,0.9377030730247498
26000.0,1.1066348552703857
28000.0,1.2438836097717285
30000.0,1.3673558235168457
32000.0,1.4690502882003784
34000.0,1.5521528720855713
36000.0,1.6223134994506836
38000.0,1.6689088344573975
40000.0,1.7092640399932861
42000.0,1.7462165355682373
44000.0,1.7751668691635132
46000.0,1.807037353515625
48000.0,1.825028419494629
50000.0,1.8358092308044434
52000.0,1.8570051193237305
54000.0,1.8729844093322754
56000.0,1.8765978813171387
58000.0,1.8909913301467896
60000.0,1.9000238180160522
62000.0,1.9105584621429443
64000.0,1.9180470705032349
66000.0,1.9231644868850708
68000.0,1.9236472845077515
70000.0,1.9284567832946777
72000.0,1.9285902976989746
74000.0,1.9366698265075684
76000.0,1.936345100402832
78000.0,1.9412320852279663
80000.0,1.940485954284668
82000.0,1.9389969110488892
84000.0,1.9372156858444214
86000.0,1.938800573348999
88000.0,1.9361138343811035
90000.0,1.9358434677124023
92000.0,1.9289580583572388
94000.0,1.9267191886901855
96000.0,1.9250736236572266
98000.0,1.9213993549346924
100000.0,1.917635440826416
102000.0,1.912353277206421
104000.0,1.9118307828903198
106000.0,1.9077250957489014
108000.0,1.9044358730316162
110000.0,1.8999319076538086
112000.0,1.8963054418563843
114000.0,1.8942691087722778
116000.0,1.8900426626205444
118000.0,1.8841034173965454
120000.0,1.8823151588439941
122000.0,1.878557801246643
124000.0,1.8755362033843994
126000.0,1.872178554534912
128000.0,1.8660334348678589
130000.0,1.8630025386810303
132000.0,1.8591935634613037
134000.0,1.8560888767242432
136000.0,1.8532795906066895
138000.0,1.8495516777038574
140000.0,1.845573902130127
142000.0,1.8407927751541138
144000.0,1.8370535373687744
146000.0,1.8355450630187988
148000.0,1.8308883905410767
150000.0,1.8257291316986084
152000.0,1.8248125314712524
154000.0,1.8198559284210205
156000.0,1.8192565441131592
158000.0,1.8129687309265137
160000.0,1.809046745300293
162000.0,1.8100370168685913
164000.0,1.8042056560516357
166000.0,1.801202416419983
168000.0,1.7968220710754395
170000.0,1.793860673904419
172000.0,1.7908021211624146
174000.0,1.7866290807724
176000.0,1.786022424697876
178000.0,1.7834980487823486
180000.0,1.7818995714187622
182000.0,1.7778841257095337
184000.0,1.7755022048950195
186000.0,1.7709884643554688
188000.0,1.7690925598144531
190000.0,1.7661080360412598
192000.0,1.7639927864074707
194000.0,1.760892629623413
196000.0,1.7581076622009277
198000.0,1.754920244216919
200000.0,1.7534074783325195
202000.0,1.7503292560577393
204000.0,1.7486385107040405
206000.0,1.746423602104187
208000.0,1.7431983947753906
210000.0,1.741398811340332
212000.0,1.7392795085906982
214000.0,1.7358169555664062
216000.0,1.734276533126831
218000.0,1.7321815490722656
220000.0,1.729461669921875
222000.0,1.7284345626831055
224000.0,1.7262091636657715
226000.0,1.7235575914382935
228000.0,1.7199158668518066
230000.0,1.7191317081451416
232000.0,1.7183268070220947
234000.0,1.714799404144287
236000.0,1.712895154953003
238000.0,1.7115167379379272
240000.0,1.709765076637268
242000.0,1.70792818069458
244000.0,1.7053133249282837
246000.0,1.7051072120666504
248000.0,1.7020103931427002
250000.0,1.70035982131958
252000.0,1.6997896432876587
254000.0,1.6966906785964966
256000.0,1.6950633525848389
258000.0,1.6940703392028809
260000.0,1.6912240982055664
262000.0,1.6901934146881104
264000.0,1.6880240440368652
266000.0,1.687373399734497
268000.0,1.6867326498031616
270000.0,1.6839661598205566
272000.0,1.6832449436187744
274000.0,1.681870460510254
276000.0,1.680309772491455
278000.0,1.6782913208007812
280000.0,1.6762853860855103
282000.0,1.6763293743133545
284000.0,1.674977421760559
286000.0,1.673583745956421
288000.0,1.6722772121429443
290000.0,1.6706700325012207
292000.0,1.6704498529434204
294000.0,1.6689990758895874
296000.0,1.667493224143982
298000.0,1.6656805276870728
300000.0,1.6648638248443604
302000.0,1.6637086868286133
304000.0,1.6627922058105469
306000.0,1.6602377891540527
308000.0,1.6603583097457886
310000.0,1.6599887609481812
312000.0,1.6581997871398926
