"step","upsteramPressureTot_582,3_0,49333333333333335_0,17149999999999999"
2000.0,4.212045
4000.0,4.208084
6000.0,4.1697817
8000.0,2.3336315155029297
10000.0,1.738430380821228
12000.0,1.2569798231124878
14000.0,0.8677728176116943
16000.0,0.6903274059295654
18000.0,0.8164372444152832
20000.0,1.2473797798156738
22000.0,1.8046225309371948
24000.0,2.332292079925537
26000.0,2.7743337154388428
28000.0,3.1459197998046875
30000.0,3.417187213897705
32000.0,3.619642734527588
34000.0,3.787045478820801
36000.0,3.8982503414154053
38000.0,3.953403949737549
40000.0,4.002264976501465
42000.0,4.079999923706055
44000.0,4.12389612197876
46000.0,4.190000534057617
48000.0,4.228568077087402
50000.0,4.220059871673584
52000.0,4.290201187133789
54000.0,4.31602668762207
56000.0,4.335786819458008
58000.0,4.3354811668396
60000.0,4.364441871643066
62000.0,4.386502265930176
64000.0,4.408417701721191
66000.0,4.412570476531982
68000.0,4.418066024780273
70000.0,4.430084228515625
72000.0,4.435288906097412
74000.0,4.454127311706543
76000.0,4.459820747375488
78000.0,4.463825702667236
80000.0,4.477482795715332
82000.0,4.462632656097412
84000.0,4.479005336761475
86000.0,4.481644153594971
88000.0,4.475369930267334
90000.0,4.484825611114502
92000.0,4.487155437469482
94000.0,4.4839630126953125
96000.0,4.489371299743652
98000.0,4.489901542663574
100000.0,4.4915876388549805
102000.0,4.486732482910156
104000.0,4.486683368682861
106000.0,4.489442348480225
108000.0,4.477011680603027
110000.0,4.485389709472656
112000.0,4.483297348022461
114000.0,4.485666275024414
116000.0,4.4837493896484375
118000.0,4.479574203491211
120000.0,4.477870941162109
122000.0,4.481796741485596
124000.0,4.480186939239502
126000.0,4.472728729248047
128000.0,4.471103191375732
130000.0,4.481937885284424
132000.0,4.470923900604248
134000.0,4.4694671630859375
136000.0,4.467334747314453
138000.0,4.463602542877197
140000.0,4.461422920227051
142000.0,4.457372188568115
144000.0,4.453756332397461
146000.0,4.455502510070801
148000.0,4.454155921936035
150000.0,4.4540534019470215
152000.0,4.447207450866699
154000.0,4.44691276550293
156000.0,4.451765060424805
158000.0,4.446636199951172
160000.0,4.445010185241699
162000.0,4.434751510620117
164000.0,4.437827110290527
166000.0,4.434770584106445
168000.0,4.431615352630615
170000.0,4.433919429779053
172000.0,4.429691791534424
174000.0,4.426584243774414
176000.0,4.425698280334473
178000.0,4.424678802490234
180000.0,4.425134658813477
182000.0,4.422881126403809
184000.0,4.414996147155762
186000.0,4.418211460113525
188000.0,4.418187618255615
190000.0,4.4152069091796875
192000.0,4.41320276260376
194000.0,4.409964561462402
196000.0,4.408256530761719
198000.0,4.406463146209717
200000.0,4.403748989105225
202000.0,4.408533573150635
204000.0,4.401334762573242
206000.0,4.402207374572754
208000.0,4.396459102630615
210000.0,4.399936676025391
212000.0,4.399162292480469
214000.0,4.397037029266357
216000.0,4.392430305480957
218000.0,4.391620635986328
220000.0,4.390631675720215
222000.0,4.3890814781188965
224000.0,4.388036727905273
226000.0,4.39127779006958
228000.0,4.390074253082275
230000.0,4.388132095336914
232000.0,4.380128860473633
234000.0,4.380526542663574
236000.0,4.379762649536133
238000.0,4.378899574279785
240000.0,4.3764543533325195
242000.0,4.377354145050049
244000.0,4.375890731811523
246000.0,4.370369911193848
248000.0,4.373649597167969
250000.0,4.373390197753906
252000.0,4.370572090148926
254000.0,4.369312286376953
256000.0,4.367011070251465
258000.0,4.366909027099609
260000.0,4.369901657104492
262000.0,4.366329193115234
264000.0,4.364012718200684
266000.0,4.364922046661377
268000.0,4.360319137573242
270000.0,4.357175827026367
272000.0,4.35836935043335
274000.0,4.358181953430176
276000.0,4.357765197753906
278000.0,4.357326507568359
280000.0,4.359002113342285
282000.0,4.353947162628174
284000.0,4.353044509887695
286000.0,4.352818965911865
288000.0,4.351222991943359
290000.0,4.354076385498047
292000.0,4.350667476654053
294000.0,4.348183631896973
296000.0,4.349880218505859
298000.0,4.348744869232178
300000.0,4.347356796264648
302000.0,4.348743915557861
304000.0,4.347305774688721
306000.0,4.345271110534668
308000.0,4.347419738769531
310000.0,4.344181537628174
312000.0,4.3443474769592285
314000.0,4.343523025512695
316000.0,4.3414201736450195
318000.0,4.340883255004883
320000.0,4.341334342956543
322000.0,4.341475486755371
324000.0,4.340795993804932
326000.0,4.341542720794678
328000.0,4.336099147796631
330000.0,4.338824272155762
332000.0,4.336491584777832
334000.0,4.337542533874512
336000.0,4.335068702697754
338000.0,4.333968162536621
340000.0,4.333266258239746
342000.0,4.334347724914551
344000.0,4.332553863525391
346000.0,4.331666946411133
348000.0,4.334232807159424
350000.0,4.333520889282227
352000.0,4.3330488204956055
354000.0,4.331394195556641
356000.0,4.33080530166626
358000.0,4.328062534332275
360000.0,4.329354286193848
362000.0,4.330497741699219
364000.0,4.326797008514404
366000.0,4.3293538093566895
368000.0,4.325627326965332
370000.0,4.325878143310547
372000.0,4.326824188232422
374000.0,4.3251471519470215
376000.0,4.3273024559021
378000.0,4.32417106628418
380000.0,4.325985908508301
382000.0,4.324544906616211
384000.0,4.323107719421387
