"step","upsteramPressureTot_1175,8999999999999_0,28_0,04750000000000001"
2000.0,3.4349296
4000.0,3.433907
6000.0,3.4028687
8000.0,1.934212327003479
10000.0,1.4661964178085327
12000.0,1.0691930055618286
14000.0,0.7318434119224548
16000.0,0.5872801542282104
18000.0,0.7358468770980835
20000.0,1.1897242069244385
22000.0,1.7791824340820312
24000.0,2.332035541534424
26000.0,2.7807188034057617
28000.0,3.1549484729766846
30000.0,3.4228906631469727
32000.0,3.620668888092041
34000.0,3.781236410140991
36000.0,3.8868918418884277
38000.0,3.9371023178100586
40000.0,3.9782142639160156
42000.0,4.051373481750488
44000.0,4.0876874923706055
46000.0,4.145452499389648
48000.0,4.176155090332031
50000.0,4.159276485443115
52000.0,4.221175193786621
54000.0,4.240583896636963
56000.0,4.251482009887695
58000.0,4.244687080383301
60000.0,4.266352653503418
62000.0,4.281006813049316
64000.0,4.294051647186279
66000.0,4.292177200317383
68000.0,4.290251731872559
70000.0,4.2944135665893555
72000.0,4.2934370040893555
74000.0,4.303351879119873
76000.0,4.303277015686035
78000.0,4.301287651062012
80000.0,4.306095123291016
82000.0,4.289254188537598
84000.0,4.297703266143799
86000.0,4.295696258544922
88000.0,4.28568696975708
90000.0,4.288984298706055
92000.0,4.285588264465332
94000.0,4.277887344360352
96000.0,4.278507709503174
98000.0,4.274359703063965
100000.0,4.270651817321777
102000.0,4.262743949890137
104000.0,4.258868217468262
106000.0,4.257106781005859
108000.0,4.243739128112793
110000.0,4.247219085693359
112000.0,4.241819381713867
114000.0,4.23880672454834
116000.0,4.234531402587891
118000.0,4.226362228393555
120000.0,4.2236833572387695
122000.0,4.222464561462402
124000.0,4.219951629638672
126000.0,4.2082061767578125
128000.0,4.205234527587891
130000.0,4.211481094360352
132000.0,4.198324203491211
134000.0,4.19423770904541
136000.0,4.190534591674805
138000.0,4.18438720703125
140000.0,4.179778099060059
142000.0,4.173030853271484
144000.0,4.1669182777404785
146000.0,4.166073799133301
148000.0,4.160621166229248
150000.0,4.159811019897461
152000.0,4.150794982910156
154000.0,4.147951602935791
156000.0,4.150537014007568
158000.0,4.142120361328125
160000.0,4.1386213302612305
162000.0,4.124661922454834
164000.0,4.1284990310668945
166000.0,4.122817516326904
168000.0,4.117946147918701
170000.0,4.11700439453125
172000.0,4.112607955932617
174000.0,4.106496810913086
176000.0,4.1045732498168945
178000.0,4.100966453552246
180000.0,4.097908020019531
182000.0,4.096039772033691
184000.0,4.086937427520752
186000.0,4.087111473083496
188000.0,4.086736679077148
190000.0,4.080533981323242
192000.0,4.076521873474121
194000.0,4.0724310874938965
196000.0,4.069789409637451
198000.0,4.06563138961792
200000.0,4.0622878074646
202000.0,4.063913345336914
204000.0,4.055822372436523
206000.0,4.054768085479736
208000.0,4.047520637512207
210000.0,4.050103187561035
212000.0,4.046824932098389
214000.0,4.043273448944092
216000.0,4.0382513999938965
218000.0,4.035309791564941
220000.0,4.0324602127075195
222000.0,4.030337333679199
224000.0,4.02738618850708
226000.0,4.027968883514404
228000.0,4.026658058166504
230000.0,4.022463798522949
232000.0,4.014434814453125
234000.0,4.013019561767578
236000.0,4.0123748779296875
238000.0,4.008855819702148
240000.0,4.005775451660156
242000.0,4.005125045776367
244000.0,4.00281286239624
246000.0,3.9965147972106934
248000.0,3.9974093437194824
250000.0,3.9959354400634766
252000.0,3.9923255443573
254000.0,3.990072250366211
256000.0,3.9864861965179443
258000.0,3.9851551055908203
260000.0,3.9856698513031006
262000.0,3.9820058345794678
264000.0,3.978632926940918
266000.0,3.9784176349639893
268000.0,3.9731922149658203
270000.0,3.9691150188446045
272000.0,3.9694762229919434
274000.0,3.9687986373901367
276000.0,3.967280387878418
278000.0,3.964729070663452
280000.0,3.9655637741088867
282000.0,3.961132049560547
284000.0,3.9590282440185547
286000.0,3.9581222534179688
288000.0,3.9561781883239746
290000.0,3.957333564758301
292000.0,3.9526896476745605
294000.0,3.9501500129699707
296000.0,3.9509096145629883
298000.0,3.9491465091705322
300000.0,3.9469377994537354
302000.0,3.9471633434295654
304000.0,3.9453718662261963
306000.0,3.9423911571502686
308000.0,3.943448543548584
310000.0,3.939523696899414
312000.0,3.93980073928833
314000.0,3.9382095336914062
316000.0,3.935316562652588
318000.0,3.9341931343078613
320000.0,3.9341251850128174
322000.0,3.93353009223938
324000.0,3.932220458984375
326000.0,3.9320311546325684
328000.0,3.92706298828125
330000.0,3.928236484527588
332000.0,3.926337242126465
334000.0,3.9262382984161377
336000.0,3.923631429672241
338000.0,3.922309398651123
340000.0,3.92060923576355
342000.0,3.921290874481201
344000.0,3.9187066555023193
346000.0,3.9174275398254395
348000.0,3.919185161590576
350000.0,3.9178943634033203
352000.0,3.9178149700164795
354000.0,3.9150679111480713
356000.0,3.914673328399658
358000.0,3.911618232727051
360000.0,3.9120922088623047
362000.0,3.9121036529541016
364000.0,3.9088282585144043
366000.0,3.909991502761841
368000.0,3.906994342803955
370000.0,3.9067792892456055
372000.0,3.9072890281677246
374000.0,3.90517520904541
376000.0,3.9066948890686035
378000.0,3.9034423828125
380000.0,3.904602527618408
382000.0,3.90238094329834
384000.0,3.9013986587524414
386000.0,3.9004552364349365
388000.0,3.901360034942627
390000.0,3.900343418121338
392000.0,3.8994853496551514
394000.0,3.898916244506836
396000.0,3.897984027862549
398000.0,3.8975348472595215
400000.0,3.8962368965148926
402000.0,3.8963284492492676
404000.0,3.8945610523223877
406000.0,3.894544839859009
408000.0,3.893118381500244
410000.0,3.8941545486450195
412000.0,3.8927109241485596
414000.0,3.892313241958618
416000.0,3.8922390937805176
418000.0,3.8916425704956055
420000.0,3.8906736373901367
422000.0,3.889840602874756
424000.0,3.8900372982025146
426000.0,3.8896374702453613
428000.0,3.8877201080322266
430000.0,3.8872694969177246
432000.0,3.8867664337158203
434000.0,3.886770486831665
436000.0,3.8862063884735107
438000.0,3.886397123336792
440000.0,3.885301113128662
442000.0,3.884427547454834
444000.0,3.8842787742614746
446000.0,3.8834495544433594
448000.0,3.884294033050537
450000.0,3.8832201957702637
452000.0,3.8822243213653564
454000.0,3.882424831390381
456000.0,3.883910894393921
458000.0,3.882575273513794
460000.0,3.880791187286377
462000.0,3.8813042640686035
464000.0,3.879946708679199
466000.0,3.8805251121520996
468000.0,3.8801331520080566
470000.0,3.879725217819214
472000.0,3.878896951675415
474000.0,3.8783960342407227
476000.0,3.8775293827056885
478000.0,3.878448009490967
480000.0,3.878697395324707
482000.0,3.877397060394287
484000.0,3.875664234161377
486000.0,3.876641273498535
488000.0,3.8771495819091797
490000.0,3.8759589195251465
492000.0,3.875843048095703
494000.0,3.875699281692505
496000.0,3.8756370544433594
498000.0,3.8752803802490234
500000.0,3.8747339248657227
