"step","downsteramPressure_1101,6999999999998_0,76_0,3575"
2000.0,0.7138035
4000.0,0.7063168
6000.0,0.7073155
8000.0,0.973578691482544
10000.0,0.9418767690658569
12000.0,0.759428858757019
14000.0,0.5346845388412476
16000.0,0.3892318606376648
18000.0,0.3794911503791809
20000.0,0.4872819781303406
22000.0,0.6495718955993652
24000.0,0.8305575847625732
26000.0,1.006608486175537
28000.0,1.1530070304870605
30000.0,1.2871673107147217
32000.0,1.4000389575958252
34000.0,1.4990638494491577
36000.0,1.584632396697998
38000.0,1.6456525325775146
40000.0,1.699161171913147
42000.0,1.75099778175354
44000.0,1.788140058517456
46000.0,1.8282309770584106
48000.0,1.859349250793457
50000.0,1.8770861625671387
52000.0,1.906709909439087
54000.0,1.9272770881652832
56000.0,1.9360857009887695
58000.0,1.955660343170166
60000.0,1.9697778224945068
62000.0,1.9817578792572021
64000.0,1.9927077293395996
66000.0,1.9995198249816895
68000.0,2.003525733947754
70000.0,2.0099306106567383
72000.0,2.0105271339416504
74000.0,2.020582675933838
76000.0,2.0212273597717285
78000.0,2.0254077911376953
80000.0,2.0263214111328125
82000.0,2.0256290435791016
84000.0,2.02424693107605
86000.0,2.025958776473999
88000.0,2.023869514465332
90000.0,2.0255439281463623
92000.0,2.0197863578796387
94000.0,2.018019199371338
96000.0,2.0153329372406006
98000.0,2.0115902423858643
100000.0,2.007840633392334
102000.0,2.002781867980957
104000.0,2.0012197494506836
106000.0,2.000185012817383
108000.0,1.9952173233032227
110000.0,1.9912467002868652
112000.0,1.9891120195388794
114000.0,1.9846135377883911
116000.0,1.9803597927093506
118000.0,1.9757474660873413
120000.0,1.9722813367843628
122000.0,1.9709572792053223
124000.0,1.9668307304382324
126000.0,1.9643986225128174
128000.0,1.9574470520019531
130000.0,1.9542468786239624
132000.0,1.949455976486206
134000.0,1.9467501640319824
136000.0,1.9441113471984863
138000.0,1.9383752346038818
140000.0,1.9364750385284424
142000.0,1.9312987327575684
144000.0,1.9284000396728516
146000.0,1.9259681701660156
148000.0,1.9204024076461792
150000.0,1.9148614406585693
152000.0,1.9138809442520142
154000.0,1.9093682765960693
156000.0,1.907520055770874
158000.0,1.9020872116088867
160000.0,1.8975664377212524
162000.0,1.8986183404922485
164000.0,1.891019582748413
166000.0,1.888274908065796
168000.0,1.884012222290039
170000.0,1.8803362846374512
172000.0,1.8776915073394775
174000.0,1.872605323791504
176000.0,1.8717080354690552
178000.0,1.867018222808838
180000.0,1.8664488792419434
182000.0,1.8620028495788574
184000.0,1.85968017578125
186000.0,1.8536648750305176
188000.0,1.8524049520492554
190000.0,1.849937915802002
192000.0,1.8468890190124512
194000.0,1.8433804512023926
196000.0,1.839982032775879
198000.0,1.83616042137146
200000.0,1.834306001663208
202000.0,1.8311703205108643
204000.0,1.8298691511154175
206000.0,1.8259878158569336
208000.0,1.8229048252105713
210000.0,1.8211591243743896
212000.0,1.8180396556854248
214000.0,1.8138588666915894
216000.0,1.8133058547973633
218000.0,1.8107454776763916
220000.0,1.8072433471679688
222000.0,1.806459665298462
224000.0,1.8037948608398438
226000.0,1.800945520401001
228000.0,1.7970200777053833
230000.0,1.796439528465271
232000.0,1.7948238849639893
234000.0,1.7913187742233276
236000.0,1.789353370666504
238000.0,1.787621021270752
240000.0,1.7862200736999512
242000.0,1.7838433980941772
244000.0,1.7806639671325684
246000.0,1.7809330224990845
248000.0,1.7773103713989258
250000.0,1.774808645248413
252000.0,1.7752254009246826
254000.0,1.7715976238250732
256000.0,1.770864725112915
258000.0,1.7692880630493164
260000.0,1.7665696144104004
262000.0,1.7651333808898926
