"step","upsteramPressure_211,3_0,33333333333333337_0,10950000000000001"
2000.0,5.372719
4000.0,5.31433
6000.0,5.330222
8000.0,2.938462018966675
10000.0,2.0281171798706055
12000.0,1.3455836772918701
14000.0,0.8158190250396729
16000.0,0.520057201385498
18000.0,0.5232055187225342
20000.0,0.7822175621986389
22000.0,1.1328248977661133
24000.0,1.5267080068588257
26000.0,1.9150924682617188
28000.0,2.2483596801757812
30000.0,2.4999310970306396
32000.0,2.68737530708313
34000.0,2.8419971466064453
36000.0,2.960068464279175
38000.0,3.023719310760498
40000.0,3.0815820693969727
42000.0,3.1638269424438477
44000.0,3.2108826637268066
46000.0,3.288262128829956
48000.0,3.3365964889526367
50000.0,3.3486526012420654
52000.0,3.425352096557617
54000.0,3.469855308532715
56000.0,3.502248764038086
58000.0,3.520224094390869
60000.0,3.5741324424743652
62000.0,3.615389347076416
64000.0,3.654813289642334
66000.0,3.685305595397949
68000.0,3.7088234424591064
70000.0,3.7467098236083984
72000.0,3.769821882247925
74000.0,3.8143258094787598
76000.0,3.833040237426758
78000.0,3.8664445877075195
80000.0,3.9039392471313477
82000.0,3.913175106048584
84000.0,3.946641445159912
86000.0,3.9766175746917725
88000.0,3.9881696701049805
90000.0,4.022132873535156
92000.0,4.043535232543945
94000.0,4.05751895904541
96000.0,4.083133220672607
98000.0,4.102793216705322
100000.0,4.126935958862305
102000.0,4.136076927185059
104000.0,4.158921718597412
106000.0,4.176300048828125
108000.0,4.181920528411865
110000.0,4.202436447143555
112000.0,4.220664978027344
114000.0,4.2409796714782715
116000.0,4.24920654296875
118000.0,4.265830993652344
120000.0,4.272714614868164
122000.0,4.291567802429199
124000.0,4.2960405349731445
126000.0,4.314929008483887
128000.0,4.3206939697265625
130000.0,4.33845329284668
132000.0,4.345668792724609
134000.0,4.3537397384643555
136000.0,4.368993282318115
138000.0,4.372775554656982
140000.0,4.383416175842285
142000.0,4.386997222900391
144000.0,4.3952789306640625
146000.0,4.409578800201416
148000.0,4.415136337280273
150000.0,4.424441814422607
152000.0,4.433638095855713
154000.0,4.436861038208008
156000.0,4.446641445159912
158000.0,4.458324909210205
160000.0,4.463467121124268
162000.0,4.458845138549805
164000.0,4.469700336456299
166000.0,4.474398612976074
168000.0,4.477925777435303
170000.0,4.488195896148682
172000.0,4.491230010986328
174000.0,4.492898464202881
176000.0,4.50383996963501
178000.0,4.50559663772583
180000.0,4.514449596405029
182000.0,4.519925117492676
184000.0,4.513497829437256
186000.0,4.527285099029541
188000.0,4.531789779663086
190000.0,4.53824520111084
192000.0,4.538116455078125
194000.0,4.545305252075195
196000.0,4.547177791595459
198000.0,4.5515875816345215
200000.0,4.551922798156738
202000.0,4.561056137084961
204000.0,4.5597381591796875
206000.0,4.568439483642578
208000.0,4.5688347816467285
210000.0,4.575967788696289
212000.0,4.582742214202881
214000.0,4.581437110900879
216000.0,4.586956024169922
218000.0,4.58583927154541
220000.0,4.591333389282227
222000.0,4.59323787689209
224000.0,4.596800804138184
226000.0,4.603021621704102
228000.0,4.60737419128418
230000.0,4.608144760131836
232000.0,4.606940746307373
234000.0,4.613305568695068
236000.0,4.614097595214844
238000.0,4.616768836975098
240000.0,4.622387886047363
242000.0,4.622550010681152
244000.0,4.624382019042969
246000.0,4.6238908767700195
248000.0,4.630047798156738
250000.0,4.630083084106445
252000.0,4.633324146270752
254000.0,4.635231971740723
256000.0,4.637364387512207
258000.0,4.6416120529174805
260000.0,4.646296501159668
262000.0,4.644827842712402
264000.0,4.645941734313965
266000.0,4.647056579589844
268000.0,4.648322105407715
270000.0,4.651237487792969
272000.0,4.652848720550537
274000.0,4.6536126136779785
276000.0,4.654335975646973
278000.0,4.6567230224609375
280000.0,4.6608195304870605
282000.0,4.657787799835205
284000.0,4.658733367919922
286000.0,4.663494110107422
288000.0,4.663520812988281
290000.0,4.667590141296387
292000.0,4.668729782104492
294000.0,4.6683149337768555
296000.0,4.669075012207031
298000.0,4.671903610229492
300000.0,4.673365116119385
302000.0,4.676324844360352
304000.0,4.675990581512451
306000.0,4.676612854003906
308000.0,4.678689956665039
310000.0,4.6784868240356445
312000.0,4.680152416229248
314000.0,4.681406021118164
316000.0,4.6834917068481445
318000.0,4.6830291748046875
320000.0,4.684947967529297
322000.0,4.683948516845703
324000.0,4.686830043792725
326000.0,4.688587188720703
328000.0,4.687178134918213
330000.0,4.690817832946777
332000.0,4.687405586242676
334000.0,4.6906304359436035
336000.0,4.6905622482299805
338000.0,4.689996719360352
340000.0,4.690892696380615
342000.0,4.694636344909668
344000.0,4.693483352661133
346000.0,4.6942901611328125
348000.0,4.698474884033203
350000.0,4.696928024291992
352000.0,4.700232028961182
354000.0,4.6991190910339355
356000.0,4.698811054229736
358000.0,4.698591232299805
360000.0,4.7010602951049805
362000.0,4.700700283050537
364000.0,4.701074600219727
366000.0,4.703571319580078
368000.0,4.701375484466553
370000.0,4.701837539672852
372000.0,4.704463481903076
374000.0,4.703632354736328
376000.0,4.706325531005859
378000.0,4.705999374389648
380000.0,4.706923961639404
382000.0,4.706470012664795
384000.0,4.705684661865234
386000.0,4.70697546005249
388000.0,4.707245826721191
390000.0,4.707916259765625
392000.0,4.709539413452148
394000.0,4.70888614654541
396000.0,4.709010124206543
398000.0,4.710334300994873
400000.0,4.709131240844727
402000.0,4.710721969604492
404000.0,4.711160182952881
406000.0,4.71238899230957
408000.0,4.711826324462891
410000.0,4.712529182434082
412000.0,4.711971759796143
414000.0,4.712937831878662
416000.0,4.714546203613281
418000.0,4.714364528656006
420000.0,4.71469259262085
422000.0,4.714868068695068
424000.0,4.716335773468018
426000.0,4.716205596923828
428000.0,4.715710163116455
430000.0,4.715427875518799
432000.0,4.715295791625977
434000.0,4.716799736022949
436000.0,4.7165045738220215
438000.0,4.718005180358887
440000.0,4.716971397399902
442000.0,4.716954231262207
444000.0,4.717284202575684
446000.0,4.717232704162598
448000.0,4.718827247619629
450000.0,4.71906042098999
452000.0,4.71809196472168
454000.0,4.720008373260498
456000.0,4.719630241394043
458000.0,4.719886302947998
460000.0,4.71927547454834
462000.0,4.720643520355225
464000.0,4.7199201583862305
466000.0,4.719968795776367
468000.0,4.720903396606445
470000.0,4.721158027648926
472000.0,4.720673561096191
474000.0,4.720931053161621
476000.0,4.720765113830566
478000.0,4.721378326416016
480000.0,4.721949577331543
482000.0,4.722071170806885
484000.0,4.72122859954834
486000.0,4.722158908843994
488000.0,4.723072528839111
490000.0,4.722678184509277
492000.0,4.72286319732666
494000.0,4.722874641418457
496000.0,4.723031997680664
498000.0,4.724062442779541
500000.0,4.723537445068359
