"step","upstreamPressure_DP7_656.5_0.54666666666666663_0.20249999999999999"
34000.0,3.0969992
36000.0,3.1029825
38000.0,3.1073365
40000.0,3.1005898
42000.0,3.113032
44000.0,3.1189134
46000.0,3.125952
48000.0,3.1217437
50000.0,3.1259649
52000.0,3.1279812
54000.0,3.1319542
56000.0,3.1378064
58000.0,3.1333911
60000.0,3.1391819
62000.0,3.1364799
64000.0,3.142418
66000.0,3.1375787
68000.0,3.143743
70000.0,3.1445086
72000.0,3.1379743
74000.0,3.1482806
76000.0,3.143523
78000.0,3.148215
80000.0,3.140124
82000.0,3.1331306
84000.0,3.1417809
86000.0,3.1367939
88000.0,3.1394668
90000.0,3.1360345
92000.0,3.143305
94000.0,3.134356
98000.0,3.1292343139648438
