"step","downstreamPressure_DP8_433.9_0.38666666666666671_0.2335"
34000.0,1.6908375
36000.0,1.6921179
38000.0,1.6994436
40000.0,1.7164396
42000.0,1.7117333
44000.0,1.7141275
46000.0,1.7198032
48000.0,1.730437
50000.0,1.7262923
52000.0,1.7272638
54000.0,1.7339833
56000.0,1.7396399
58000.0,1.7379916
60000.0,1.7422576
62000.0,1.7489457
64000.0,1.7435269
66000.0,1.7459996
68000.0,1.7468393
70000.0,1.7514646
72000.0,1.75283
74000.0,1.7556403
76000.0,1.7581112
78000.0,1.7578424
80000.0,1.758281
82000.0,1.7614082
84000.0,1.7588031
86000.0,1.7630076
88000.0,1.762375
90000.0,1.7616557
92000.0,1.7617497
94000.0,1.7626884
98000.0,1.7644948959350586
