"step","upstreamPressure_DP11_508.09999999999997_0.44_0.3265"
34000.0,3.2583787
36000.0,3.2671652
38000.0,3.2726011
40000.0,3.266406
42000.0,3.2797675
44000.0,3.2875676
46000.0,3.296103
48000.0,3.2932315
50000.0,3.2992773
52000.0,3.301837
54000.0,3.309042
56000.0,3.3153539
58000.0,3.3117833
60000.0,3.3216853
62000.0,3.3192866
64000.0,3.3280187
66000.0,3.323842
68000.0,3.3331537
70000.0,3.3381693
72000.0,3.3328643
74000.0,3.3436327
76000.0,3.3412168
78000.0,3.3485103
80000.0,3.3422928
82000.0,3.3373442
84000.0,3.3482385
86000.0,3.344742
88000.0,3.3507109
90000.0,3.348394
92000.0,3.3601038
94000.0,3.3523893
98000.0,3.348810911178589
