"step","upstreamPressure_DP107_550_0.54666666666666663_0.2365"
0,0.012326738
1000,-0.011555368
2000,0.009086622
3000,0.03860177
4000,0.108908415
5000,0.22411013
6000,0.33465332
7000,0.47290713
8000,0.58140266
9000,0.67162085
10000,0.79277194
11000,0.9822123
12000,1.1702353
13000,1.3086311
14000,1.4409165
15000,1.5909312
16000,1.7100604
17000,1.7577889
18000,1.8907865
19000,2.0096338
20000,2.087092
21000,2.109439
22000,2.19627
23000,2.2173376
24000,2.2530231
25000,2.416829
26000,2.4257178
27000,2.513297
28000,2.526887
29000,2.5606713
30000,2.4791844
31000,2.6034741
32000,2.652868
33000,2.6572213
34000,2.69411
35000,2.729433
36000,2.6675682
37000,2.706893
38000,2.7529287
39000,2.7826285
40000,2.8228405
41000,2.8046596
42000,2.8250947
43000,2.849036
44000,2.8446312
45000,2.8854945
46000,2.871776
47000,2.8351831
48000,2.90568
49000,2.9257479
50000,2.8642645
51000,2.9024098
52000,2.9403338
53000,2.958762
54000,2.8191125
55000,2.9583755
56000,2.9899745
57000,2.9924922
58000,2.938075
59000,2.9659483
60000,2.987557
61000,3.0069766
62000,3.0136273
63000,2.9851046
64000,2.9914577
65000,3.016254
66000,3.0340056
67000,3.0142074
68000,2.9941044
69000,2.9135246
70000,3.0191836
71000,2.953518
72000,3.0202193
73000,3.0118203
74000,3.0122044
75000,3.0136845
76000,3.0199404
77000,3.030667
78000,3.0404468
79000,3.040577
80000,3.0310647
81000,2.9963512
82000,2.9709806
83000,2.9882627
84000,3.0121598
85000,3.0188136
86000,3.0484293
87000,2.9364681
88000,3.0389435
89000,2.986715
90000,3.0546741
91000,3.04284
92000,3.0236425
93000,3.0008707
94000,3.02593
95000,3.0035686
96000,3.0251489
97000,2.9994435
98000,3.018704
99000,2.9739332
100000,3.0226622
101000,2.9846501
102000,2.98311
103000,3.0215232
104000,2.9159136
105000,2.9886537
106000,3.0023823
107000,2.9750094
108000,3.0053596
109000,2.9674225
110000,2.9989502
111000,2.9922647
112000,2.9919612
113000,2.9832473
114000,2.9894645
115000,2.9090216
116000,2.9432383
117000,2.9467916
118000,2.88065
119000,2.9607449
120000,2.8926136
121000,2.9642012
122000,2.9558387
123000,2.8911643
124000,2.9489915
125000,2.9621737
126000,2.9705265
127000,2.9429154
128000,2.9275637
129000,2.8362079
130000,2.9335077
131000,2.9475853
132000,2.912712
133000,2.9377923
134000,2.9464474
135000,2.8926113
136000,2.9072206
137000,2.8759775
138000,2.9327993
139000,2.8009996
140000,2.880067
141000,2.929574
142000,2.9190788
143000,2.9070377
144000,2.9286237
145000,2.8839355
146000,2.903511
147000,2.9220095
148000,2.8158097
149000,2.9114056
150000,2.8531876
151000,2.897387
152000,2.9060001
153000,2.8778422
154000,2.912435
155000,2.8588555
156000,2.8715558
157000,2.90398
158000,2.9008703
159000,2.8930264
160000,2.8108459
161000,2.8754752
162000,2.9141345
163000,2.8878903
164000,2.8467672
165000,2.8771315
166000,2.90588
167000,2.9175367
168000,2.8697543
169000,2.9027848
170000,2.7696383
171000,2.8458219
172000,2.89824
173000,2.8927574
174000,2.9120283
175000,2.8663824
176000,2.8729389
177000,2.8883104
178000,2.8780282
179000,2.7330155
180000,2.7938576
181000,2.7891774
182000,2.8435373
183000,2.8905249
184000,2.8572912
185000,2.9108558
186000,2.8786826
187000,2.9108367
188000,2.9097292
189000,2.8033156
190000,2.8250308
191000,2.8731873
192000,2.848551
193000,2.893821
194000,2.8830419
195000,2.8707285
196000,2.9002914
197000,2.9013295
198000,2.879129
199000,2.896277
200000,2.90464
201000,2.8992596
202000,2.893424
203000,2.8933713
204000,2.8823652
205000,2.881577
206000,2.895199
207000,2.8957946
208000,2.7763247
209000,2.8135157
210000,2.8489866
211000,2.8814402
212000,2.8889577
213000,2.8797805
214000,2.8970482
215000,2.9021509
216000,2.8886774
217000,2.8926997
218000,2.8583274
219000,2.9012804
220000,2.9005415
221000,2.8919954
222000,2.907365
223000,2.9001772
224000,2.8498883
225000,2.8950279
226000,2.8979967
227000,2.9071014
228000,2.908525
229000,2.8974857
230000,2.9109273
231000,2.8842607
232000,2.9024506
233000,2.902694
234000,2.8970866
235000,2.897545
236000,2.904349
237000,2.8970785
238000,2.9146576
239000,2.9055176
240000,2.9014108
241000,2.9136782
242000,2.909334
243000,2.9037576
244000,2.913022
245000,2.9185066
246000,2.9092474
247000,2.9094167
248000,2.9034948
249000,2.9092784
250000,2.9092274
251000,2.9115846
252000,2.8848314
253000,2.9061594
254000,2.9127388
255000,2.9115496
256000,2.913326
257000,2.9089208
258000,2.9117863
259000,2.9111958
260000,2.909825
261000,2.9100256
262000,2.912159
263000,2.9156961
264000,2.8995404
265000,2.909903
266000,2.9125981
267000,2.914471
268000,2.9140983
269000,2.911098
270000,2.9160352
271000,2.9124856
272000,2.9163952
273000,2.9089494
274000,2.9094296
275000,2.912942
276000,2.9143755
277000,2.9144711
278000,2.9147844
279000,2.9188454
280000,2.9172707
281000,2.9151564
282000,2.920389
283000,2.915543
284000,2.913179
285000,2.9176655
286000,2.9151442
287000,2.917339
288000,2.9177916
289000,2.9164329
290000,2.9168983
291000,2.915142
292000,2.9209218
293000,2.9190462
294000,2.918152
295000,2.9180326
296000,2.9201174
297000,2.9171152
298000,2.9182777
299000,2.916687
300000,2.920955
