"step","downstreamPressure_DP115_310_0.70666666666666678_0.3245"
0,-0.018796448
1000,-0.0007818586
2000,0.00226655
3000,0.009655058
4000,0.022436295
5000,0.027512148
6000,0.042108804
7000,0.06453339
8000,0.084288806
9000,0.10965853
10000,0.14002164
11000,0.18462527
12000,0.21947587
13000,0.2602183
14000,0.31102845
15000,0.37808126
16000,0.4388808
17000,0.4900062
18000,0.57863975
19000,0.63585365
20000,0.6968212
21000,0.71318376
22000,0.8122159
23000,0.8295678
24000,0.9028083
25000,0.93958807
26000,0.9651208
27000,0.9858539
28000,1.0182068
29000,1.0358201
30000,0.98550254
31000,1.087821
32000,1.1120515
33000,1.1233019
34000,1.1448011
35000,1.1483915
36000,1.1664665
37000,1.1804794
38000,1.1840293
39000,1.2130951
40000,1.196476
41000,1.2106667
42000,1.219583
43000,1.2454774
44000,1.2399911
45000,1.2483621
46000,1.2380751
47000,1.2794294
48000,1.2716638
49000,1.2664409
50000,1.268239
51000,1.2643735
52000,1.2874184
53000,1.2776692
54000,1.2971133
55000,1.2853845
56000,1.2948389
57000,1.3092133
58000,1.2695138
59000,1.3084286
60000,1.3090599
61000,1.3136537
62000,1.3098539
63000,1.3120012
64000,1.3125337
65000,1.3194959
66000,1.3155973
67000,1.3129755
68000,1.3257061
69000,1.3487594
70000,1.3165262
71000,1.3411756
72000,1.3302579
73000,1.3426588
74000,1.3277601
75000,1.3332617
76000,1.3344616
77000,1.322789
78000,1.3335472
79000,1.3513157
80000,1.3384316
81000,1.3592498
82000,1.3332027
83000,1.3469985
84000,1.3538148
85000,1.3409129
86000,1.3460858
87000,1.3510994
88000,1.3377792
89000,1.3597624
90000,1.3597391
91000,1.3498554
92000,1.3589383
93000,1.3435733
94000,1.3382094
95000,1.351325
96000,1.3562098
97000,1.3495142
98000,1.351016
99000,1.3507152
100000,1.3587465
101000,1.3635414
102000,1.3500632
103000,1.3531737
104000,1.3381757
105000,1.3512261
106000,1.3439016
107000,1.3501639
108000,1.3517762
109000,1.3508878
110000,1.3527209
111000,1.348624
112000,1.3500671
113000,1.3656603
114000,1.3441951
115000,1.3479664
116000,1.3482181
117000,1.3442461
118000,1.3349112
119000,1.3438346
120000,1.3497162
121000,1.3466959
122000,1.3464985
123000,1.3525172
124000,1.3454032
125000,1.3429835
126000,1.3431731
127000,1.3560421
128000,1.3599962
129000,1.3501556
130000,1.3464032
131000,1.3540156
132000,1.3521299
133000,1.3519108
134000,1.3675756
135000,1.3554592
136000,1.3621364
137000,1.3553355
138000,1.360106
139000,1.3694055
140000,1.3461466
141000,1.3595366
142000,1.3568015
143000,1.350936
144000,1.3539232
145000,1.3495259
146000,1.3546536
147000,1.3547708
148000,1.3658208
149000,1.3595697
150000,1.3438058
151000,1.3408091
152000,1.3512549
153000,1.3568549
154000,1.3603477
155000,1.3563267
156000,1.3556042
157000,1.3660225
158000,1.3583202
159000,1.3577981
160000,1.3467941
161000,1.3506665
162000,1.3682184
163000,1.3545105
164000,1.3480604
165000,1.3669192
166000,1.3669214
167000,1.3599455
168000,1.3595471
169000,1.3652289
170000,1.3643694
171000,1.3491492
172000,1.3692372
173000,1.3572174
174000,1.3554595
175000,1.3645263
176000,1.356262
177000,1.3649828
178000,1.358245
179000,1.3590484
180000,1.3284985
181000,1.3366752
182000,1.3590858
183000,1.368321
184000,1.3653226
185000,1.3745935
186000,1.3777514
187000,1.3761611
188000,1.3732481
189000,1.3587799
190000,1.3405774
191000,1.3531017
192000,1.3486341
193000,1.3589096
194000,1.364083
195000,1.3670158
196000,1.3744327
197000,1.3715613
198000,1.3653805
199000,1.3700368
200000,1.3684835
201000,1.3689857
202000,1.3713195
203000,1.3636832
204000,1.3652502
205000,1.3649937
206000,1.36377
207000,1.3686916
208000,1.3587329
209000,1.3429143
210000,1.3472164
211000,1.356498
212000,1.3642927
213000,1.3623208
214000,1.373815
215000,1.3715094
216000,1.3637698
217000,1.3715411
218000,1.3651576
219000,1.3688155
220000,1.3721112
221000,1.3660539
222000,1.3686404
223000,1.3704535
224000,1.3646244
225000,1.3704054
226000,1.3732603
227000,1.3752959
228000,1.3769292
229000,1.3756424
230000,1.3746636
231000,1.3719612
232000,1.3704233
233000,1.3691639
234000,1.3721406
235000,1.3729167
236000,1.3740369
237000,1.3740239
238000,1.3735583
239000,1.3765948
240000,1.3764012
241000,1.3746829
242000,1.3740019
243000,1.3792071
244000,1.37676
245000,1.379446
246000,1.3808167
247000,1.3770884
248000,1.3767961
249000,1.377105
250000,1.3761429
251000,1.3774035
252000,1.3723286
253000,1.3762553
254000,1.3780513
255000,1.3793714
256000,1.381313
257000,1.3786795
258000,1.3783445
259000,1.3793981
260000,1.3820798
261000,1.3813776
262000,1.3799402
263000,1.3826125
264000,1.3811959
265000,1.3805434
266000,1.3830355
267000,1.384649
268000,1.3815243
269000,1.3825393
270000,1.3824809
271000,1.3828278
272000,1.3830849
273000,1.3823277
274000,1.3811517
275000,1.3842258
276000,1.3824273
277000,1.3826196
278000,1.3833227
279000,1.3853745
280000,1.3845756
281000,1.3878934
282000,1.3858336
283000,1.3869905
284000,1.3855736
285000,1.3856153
286000,1.3845267
287000,1.3843246
288000,1.3868711
289000,1.3860419
290000,1.3883893
291000,1.3855219
292000,1.3898556
293000,1.3883854
294000,1.3872533
295000,1.3880618
296000,1.3877959
297000,1.3895776
298000,1.3895819
299000,1.3889693
300000,1.3911886
