"step","upstreamPressure_DP108_370_0.38666666666666671_0.2475"
0.0,0.37262636
1000.0,3.8864367
2000.0,3.8730183
3000.0,3.8907514
4000.0,3.8950074
5000.0,3.9061036
6000.0,3.8894083
7000.0,3.8987718
8000.0,3.9085047
9000.0,3.9197063
10000.0,3.918724
11000.0,3.9158213
12000.0,3.9191892
13000.0,3.9091372
14000.0,3.9219632
15000.0,3.9181595
16000.0,3.9133024
17000.0,3.9276652
18000.0,3.919478
19000.0,3.9106865
20000.0,3.9248433
21000.0,3.91233
22000.0,3.905509
23000.0,3.9133945
24000.0,3.915444
25000.0,3.9116182
26000.0,3.9135127
27000.0,3.9049394
28000.0,3.9151392
29000.0,3.908315
30000.0,3.9116154
31000.0,3.9033432
32000.0,3.9081361
33000.0,3.9121675
34000.0,3.9063904
35000.0,3.9023013
36000.0,3.9050074
37000.0,3.9065304
38000.0,3.8987842
39000.0,3.9029212
40000.0,3.9030387
41000.0,3.9064703
42000.0,3.910178
43000.0,3.898648
44000.0,3.9020033
45000.0,3.8999732
46000.0,3.9023092
47000.0,3.8979626
48000.0,3.9011066
49000.0,3.9019628
50000.0,3.8988194
51000.0,3.9019365
52000.0,3.8995128
53000.0,3.9016857
54000.0,3.901945
55000.0,3.899752
56000.0,3.8989193
57000.0,3.8986084
58000.0,3.898306
59000.0,3.8974314
60000.0,3.899642
61000.0,3.8983545
62000.0,3.8988252
63000.0,3.9023142
64000.0,3.89447
65000.0,3.9023247
66000.0,3.8993196
67000.0,3.902418
68000.0,3.8948343
69000.0,3.901346
70000.0,3.9002516
71000.0,3.8968234
72000.0,3.89509
73000.0,3.8998873
74000.0,3.898666
75000.0,3.8977797
76000.0,3.8991961
77000.0,3.8993793
78000.0,3.8979387
79000.0,3.900655
80000.0,3.8954706
81000.0,3.8978066
82000.0,3.8984058
83000.0,3.898902
84000.0,3.8990922
85000.0,3.8976283
86000.0,3.8977072
87000.0,3.8967133
88000.0,3.8977084
89000.0,3.897296
90000.0,3.8986588
91000.0,3.9004233
92000.0,3.901433
93000.0,3.8980243
94000.0,3.8996565
95000.0,3.8997962
96000.0,3.8982294
97000.0,3.8980017
98000.0,3.897108
99000.0,3.9013453
100000.0,3.8972535
101000.0,3.8985214
102000.0,3.8995326
103000.0,3.8995175
104000.0,3.8976455
105000.0,3.8973265
106000.0,3.8976283
107000.0,3.8974257
108000.0,3.9003117
109000.0,3.8998444
110000.0,3.8973088
111000.0,3.900969
112000.0,3.8974261
113000.0,3.8966775
114000.0,3.8976579
115000.0,3.8955088
116000.0,3.8985753
117000.0,3.8974986
118000.0,3.8981042
119000.0,3.8962255
120000.0,3.8982625
121000.0,3.8974283
122000.0,3.8978095
123000.0,3.8972101
124000.0,3.9001613
125000.0,3.899297
126000.0,3.8975396
127000.0,3.897902
128000.0,3.897081
129000.0,3.8956614
130000.0,3.8986073
131000.0,3.8964615
132000.0,3.8978362
133000.0,3.8973558
134000.0,3.8972025
135000.0,3.898426
136000.0,3.8975496
137000.0,3.8962412
138000.0,3.8978186
139000.0,3.8979404
140000.0,3.8967292
141000.0,3.8974726
142000.0,3.8993318
143000.0,3.8965092
144000.0,3.8986082
145000.0,3.897358
146000.0,3.8971133
147000.0,3.8969102
148000.0,3.8978314
149000.0,3.8967173
150000.0,3.898539
151000.0,3.8977776
152000.0,3.8969574
153000.0,3.8985214
154000.0,3.898507
155000.0,3.8980231
156000.0,3.897408
157000.0,3.897533
158000.0,3.8967142
159000.0,3.8984356
160000.0,3.898818
161000.0,3.8978727
162000.0,3.8993974
163000.0,3.8988242
164000.0,3.8984723
165000.0,3.8976016
166000.0,3.8976245
167000.0,3.898417
168000.0,3.8999195
169000.0,3.8969557
170000.0,3.896995
171000.0,3.8985124
172000.0,3.8568902015686035
173000.0,3.8395800590515137
174000.0,3.8275437355041504
175000.0,3.81567120552063
176000.0,3.8086633682250977
177000.0,3.816901683807373
178000.0,3.8076295852661133
