"step","downstreamPressure_DP110_790_0.60000000000000009_0.2695"
0.0,0.13255501
1000.0,0.7740061
2000.0,0.7753236
3000.0,0.7732841
4000.0,0.7698356
5000.0,0.7646477
6000.0,0.7633109
7000.0,0.77353203
8000.0,0.7737824
9000.0,0.77653456
10000.0,0.7748219
11000.0,0.77485496
12000.0,0.76657444
13000.0,0.77362376
14000.0,0.77428496
15000.0,0.77504086
16000.0,0.77349937
17000.0,0.7789571
18000.0,0.7725439
19000.0,0.7741289
20000.0,0.7726618
21000.0,0.7718445
22000.0,0.77510476
23000.0,0.77374876
24000.0,0.7700256
25000.0,0.771212
26000.0,0.7681949
27000.0,0.7724787
28000.0,0.77435625
29000.0,0.7700238
30000.0,0.7677437
31000.0,0.7678605
32000.0,0.77100265
33000.0,0.7735137
34000.0,0.76984847
35000.0,0.77113307
36000.0,0.76596403
37000.0,0.7684883
38000.0,0.768491
39000.0,0.7702166
40000.0,0.7656586
41000.0,0.7692571
42000.0,0.7730516
43000.0,0.77246064
44000.0,0.77025306
45000.0,0.76965886
46000.0,0.7710792
47000.0,0.76917535
48000.0,0.76902306
49000.0,0.77126426
50000.0,0.77225536
51000.0,0.77135307
52000.0,0.7724579
53000.0,0.77023613
54000.0,0.77084816
55000.0,0.77085745
56000.0,0.768602
57000.0,0.7677444
58000.0,0.7715864
59000.0,0.7693697
60000.0,0.7692257
61000.0,0.768615
62000.0,0.7683773
63000.0,0.768958
64000.0,0.7697159
65000.0,0.77168036
66000.0,0.77137244
67000.0,0.77187645
68000.0,0.76853883
69000.0,0.7689143
70000.0,0.76805717
71000.0,0.76998645
72000.0,0.77000993
73000.0,0.7704221
74000.0,0.7694057
75000.0,0.7705424
76000.0,0.770614
77000.0,0.76904684
78000.0,0.7696438
79000.0,0.7702786
80000.0,0.77073723
81000.0,0.76966184
82000.0,0.7688557
83000.0,0.7691921
84000.0,0.77064115
85000.0,0.7699194
86000.0,0.7697736
87000.0,0.76906013
88000.0,0.7694207
89000.0,0.7704688
90000.0,0.76985955
91000.0,0.76869273
92000.0,0.76882833
93000.0,0.76978546
94000.0,0.7689875
95000.0,0.76960635
96000.0,0.7691889
97000.0,0.77040404
98000.0,0.7703907
99000.0,0.77029717
100000.0,0.7695845
101000.0,0.7702575
102000.0,0.76992214
103000.0,0.7711012
104000.0,0.76968664
105000.0,0.76851964
106000.0,0.7700509
107000.0,0.77001715
108000.0,0.7698725
109000.0,0.7700662
110000.0,0.77067727
111000.0,0.7693083
112000.0,0.7703913
113000.0,0.7698461
114000.0,0.769509
115000.0,0.769973
116000.0,0.76971924
117000.0,0.76952255
118000.0,0.77065396
119000.0,0.7689183
120000.0,0.76993394
121000.0,0.769748
122000.0,0.7692947
123000.0,0.7695697
124000.0,0.77054846
125000.0,0.7700288
126000.0,0.7692752
127000.0,0.77015543
128000.0,0.77096295
129000.0,0.7701375
130000.0,0.77020586
131000.0,0.769446
132000.0,0.7701653
133000.0,0.77060074
134000.0,0.7697103
135000.0,0.7694247
136000.0,0.77148944
137000.0,0.77048707
138000.0,0.7705638
139000.0,0.770508
140000.0,0.7708138
141000.0,0.7703284
142000.0,0.7712402
143000.0,0.77071655
144000.0,0.7704286
145000.0,0.77045983
146000.0,0.77106965
147000.0,0.77039665
148000.0,0.77117205
149000.0,0.77062535
150000.0,0.77133614
151000.0,0.7712714
152000.0,0.77103984
153000.0,0.7714216
154000.0,0.7720341
155000.0,0.7714373
156000.0,0.77045286
157000.0,0.77128994
158000.0,0.77109843
159000.0,0.7711888
160000.0,0.7713883
161000.0,0.7710173
162000.0,0.77144086
163000.0,0.77215874
164000.0,0.7708789
165000.0,0.7715962
166000.0,0.7725854
167000.0,0.7715485
168000.0,0.7721131
169000.0,0.7723156
170000.0,0.7721518
171000.0,0.77234185
172000.0,0.786575436592102
173000.0,0.7841986417770386
174000.0,0.7836968898773193
175000.0,0.7832992076873779
176000.0,0.7863426208496094
177000.0,0.7886484861373901
178000.0,0.7894202470779419
