"step","upstreamPressure_DP106_489.99999999999994_0.49333333333333335_0.2255"
0.0,0.20433837
1000.0,3.2125938
2000.0,3.2358916
3000.0,3.2635307
4000.0,3.2872548
5000.0,3.3036604
6000.0,3.301771
7000.0,3.3118887
8000.0,3.328905
9000.0,3.3395305
10000.0,3.333571
11000.0,3.3343232
12000.0,3.3385086
13000.0,3.3296041
14000.0,3.3416667
15000.0,3.3367171
16000.0,3.3394628
17000.0,3.3584774
18000.0,3.3435621
19000.0,3.3441045
20000.0,3.3512926
21000.0,3.3460119
22000.0,3.343586
23000.0,3.3498793
24000.0,3.3511827
25000.0,3.349657
26000.0,3.3492243
27000.0,3.348442
28000.0,3.3541856
29000.0,3.351397
30000.0,3.355807
31000.0,3.3485043
32000.0,3.3547158
33000.0,3.3590484
34000.0,3.3514063
35000.0,3.3484428
36000.0,3.3552055
37000.0,3.3523145
38000.0,3.349793
39000.0,3.3525958
40000.0,3.3547602
41000.0,3.3585763
42000.0,3.3609247
43000.0,3.351211
44000.0,3.3533096
45000.0,3.3504052
46000.0,3.35607
47000.0,3.3523026
48000.0,3.3545122
49000.0,3.356557
50000.0,3.3548212
51000.0,3.3539329
52000.0,3.3551774
53000.0,3.3557837
54000.0,3.3582048
55000.0,3.3555071
56000.0,3.3567612
57000.0,3.3552775
58000.0,3.3543482
59000.0,3.352322
60000.0,3.3560007
61000.0,3.3558912
62000.0,3.3544903
63000.0,3.3566303
64000.0,3.3534734
65000.0,3.3576486
66000.0,3.3565674
67000.0,3.3574202
68000.0,3.351697
69000.0,3.3579662
70000.0,3.357021
71000.0,3.354526
72000.0,3.3551426
73000.0,3.3581333
74000.0,3.3560705
75000.0,3.355424
76000.0,3.3582335
77000.0,3.357433
78000.0,3.3564296
79000.0,3.358499
80000.0,3.3555846
81000.0,3.3589234
82000.0,3.355575
83000.0,3.3575025
84000.0,3.358109
85000.0,3.3565912
86000.0,3.3567843
87000.0,3.355253
88000.0,3.354971
89000.0,3.3561244
90000.0,3.3568797
91000.0,3.357287
92000.0,3.360217
93000.0,3.3575218
94000.0,3.357926
95000.0,3.3582869
96000.0,3.3573334
97000.0,3.357851
98000.0,3.3561945
99000.0,3.3600914
100000.0,3.356603
101000.0,3.3578372
102000.0,3.357878
103000.0,3.3577533
104000.0,3.3568602
105000.0,3.3576303
106000.0,3.357767
107000.0,3.3571107
108000.0,3.3593593
109000.0,3.3590078
110000.0,3.3569603
111000.0,3.3600056
112000.0,3.3580532
113000.0,3.3567312
114000.0,3.358017
115000.0,3.3566527
116000.0,3.3580317
117000.0,3.3579178
118000.0,3.3569353
119000.0,3.3575366
120000.0,3.3589463
121000.0,3.358607
122000.0,3.3584948
123000.0,3.358431
124000.0,3.3615184
125000.0,3.3594456
126000.0,3.3591216
127000.0,3.3589954
128000.0,3.3582895
129000.0,3.3577166
130000.0,3.3585591
131000.0,3.3579812
132000.0,3.35877
133000.0,3.3582377
134000.0,3.358364
135000.0,3.3582067
136000.0,3.3587878
137000.0,3.35724
138000.0,3.3582685
139000.0,3.3584797
140000.0,3.3572726
141000.0,3.358181
142000.0,3.359851
143000.0,3.3579443
144000.0,3.359633
145000.0,3.358585
146000.0,3.358994
147000.0,3.3586178
148000.0,3.35919
149000.0,3.3585172
150000.0,3.3595438
151000.0,3.3583717
152000.0,3.358438
153000.0,3.3591623
154000.0,3.358997
155000.0,3.3588219
156000.0,3.3583784
157000.0,3.3586624
158000.0,3.357913
159000.0,3.359427
160000.0,3.3593254
161000.0,3.3594532
162000.0,3.3597364
163000.0,3.3598158
164000.0,3.3596864
165000.0,3.3587875
166000.0,3.3593144
167000.0,3.3594325
168000.0,3.3606496
169000.0,3.35862
170000.0,3.358819
171000.0,3.3594985
172000.0,3.3395988941192627
173000.0,3.327962636947632
174000.0,3.325435161590576
175000.0,3.3142642974853516
176000.0,3.3095459938049316
177000.0,3.3191111087799072
178000.0,3.317282199859619
