"step","upstreamPressureDiff_DP110_790_0.60000000000000009_0.2695"
0.0,-4.390118
1000.0,-4.397968
2000.0,-4.367626
3000.0,-4.3188906
4000.0,-4.24408
5000.0,-4.2290316
6000.0,-4.057023
7000.0,-4.008268
8000.0,-3.8107305
9000.0,-3.617518
10000.0,-3.415595
11000.0,-4.316143989562988
12000.0,-4.00712251663208
13000.0,-3.840121030807495
14000.0,-3.712578296661377
15000.0,-3.5515403747558594
16000.0,-3.407020330429077
17000.0,-3.5399553775787354
18000.0,-3.2067501544952393
19000.0,-3.131096363067627
20000.0,-2.929464817047119
21000.0,-2.7803127765655518
22000.0,-2.617191791534424
23000.0,-2.5097687244415283
24000.0,-2.4933969974517822
25000.0,-2.3694651126861572
26000.0,-2.293610095977783
27000.0,-2.1687633991241455
28000.0,-2.0871548652648926
29000.0,-2.090064525604248
30000.0,-1.9520800113677979
31000.0,-1.894700050354004
32000.0,-1.8440520763397217
33000.0,-1.9709057807922363
34000.0,-1.7423782348632812
35000.0,-1.7456741333007812
36000.0,-1.7220525741577148
37000.0,-1.7661142349243164
38000.0,-1.6499004364013672
39000.0,-1.6589245796203613
40000.0,-1.7891874313354492
41000.0,-1.5508697032928467
42000.0,-1.6111583709716797
43000.0,-1.6411027908325195
44000.0,-1.6201198101043701
45000.0,-1.5562973022460938
46000.0,-1.475236415863037
47000.0,-1.5053367614746094
48000.0,-1.466831922531128
49000.0,-1.5059165954589844
50000.0,-1.5132067203521729
51000.0,-1.4362916946411133
52000.0,-1.3988399505615234
53000.0,-1.5493428707122803
54000.0,-1.4441838264465332
55000.0,-1.4229764938354492
56000.0,-1.4544544219970703
57000.0,-1.3938288688659668
58000.0,-1.3907322883605957
59000.0,-1.379122257232666
60000.0,-1.5609545707702637
61000.0,-1.365079641342163
62000.0,-1.3619880676269531
63000.0,-1.3249492645263672
64000.0,-1.3929071426391602
65000.0,-1.3291149139404297
66000.0,-1.378143310546875
67000.0,-1.3557767868041992
68000.0,-1.8665978908538818
69000.0,-1.4471170902252197
70000.0,-1.3661479949951172
71000.0,-1.4129557609558105
72000.0,-1.3329768180847168
73000.0,-1.301086664199829
74000.0,-1.3283352851867676
75000.0,-1.3683788776397705
76000.0,-1.266026258468628
77000.0,-1.300652265548706
78000.0,-1.2944436073303223
79000.0,-1.3481237888336182
80000.0,-1.3214831352233887
81000.0,-1.4384474754333496
82000.0,-1.3402676582336426
83000.0,-1.3489975929260254
84000.0,-1.459695816040039
85000.0,-1.3690853118896484
86000.0,-1.3113853931427002
87000.0,-1.3040227890014648
88000.0,-1.2936720848083496
89000.0,-1.2754957675933838
90000.0,-1.2787361145019531
91000.0,-1.3182072639465332
92000.0,-1.382645845413208
93000.0,-1.2778043746948242
94000.0,-1.3586082458496094
95000.0,-1.3243939876556396
96000.0,-1.2493724822998047
97000.0,-1.280782699584961
98000.0,-1.301952600479126
99000.0,-1.2889995574951172
100000.0,-1.2566375732421875
101000.0,-1.2581360340118408
102000.0,-1.26023530960083
103000.0,-1.3248705863952637
104000.0,-1.2638626098632812
105000.0,-1.2881484031677246
106000.0,-1.2640714645385742
107000.0,-1.238215446472168
108000.0,-1.3044204711914062
109000.0,-1.4068927764892578
110000.0,-1.3250727653503418
111000.0,-1.3044848442077637
112000.0,-1.2626349925994873
113000.0,-1.2927331924438477
114000.0,-1.276036024093628
115000.0,-1.348151683807373
116000.0,-1.2423133850097656
117000.0,-1.2667732238769531
118000.0,-1.2759919166564941
119000.0,-1.3398628234863281
120000.0,-1.2109792232513428
121000.0,-1.254103183746338
122000.0,-1.200554370880127
123000.0,-1.2149662971496582
124000.0,-1.2732114791870117
125000.0,-1.2292604446411133
126000.0,-1.2441315650939941
127000.0,-1.2090635299682617
128000.0,-1.2737767696380615
129000.0,-1.21978759765625
130000.0,-1.29667329788208
131000.0,-1.2466764450073242
132000.0,-1.2075772285461426
133000.0,-1.4997801780700684
134000.0,-1.3619544506072998
135000.0,-1.2764582633972168
136000.0,-1.254136085510254
137000.0,-1.2303521633148193
138000.0,-1.2045040130615234
139000.0,-1.1528356075286865
140000.0,-1.2046935558319092
141000.0,-1.188347339630127
142000.0,-1.234736680984497
143000.0,-1.2005386352539062
144000.0,-1.2353847026824951
145000.0,-1.2929916381835938
146000.0,-1.3782258033752441
147000.0,-1.2124476432800293
148000.0,-1.1634373664855957
149000.0,-1.1575534343719482
150000.0,-1.256612777709961
151000.0,-1.2180233001708984
152000.0,-1.17842435836792
153000.0,-1.2150177955627441
154000.0,-1.1698977947235107
155000.0,-1.212752342224121
156000.0,-1.1972553730010986
157000.0,-1.2129878997802734
158000.0,-1.1824281215667725
159000.0,-1.2991864681243896
160000.0,-1.2233219146728516
161000.0,-1.1970009803771973
162000.0,-1.1778388023376465
163000.0,-1.1888258457183838
164000.0,-1.1911377906799316
165000.0,-1.1942124366760254
166000.0,-1.2013907432556152
167000.0,-1.1983513832092285
168000.0,-1.3857035636901855
169000.0,-1.3317644596099854
170000.0,-1.2753582000732422
171000.0,-1.2537822723388672
172000.0,-1.2190423011779785
173000.0,-1.195239543914795
174000.0,-1.2060885429382324
175000.0,-1.2287113666534424
176000.0,-1.1901750564575195
177000.0,-1.187195062637329
178000.0,-1.2105741500854492
179000.0,-1.2439765930175781
180000.0,-1.2067677974700928
181000.0,-1.2224462032318115
182000.0,-1.197847843170166
183000.0,-1.1971940994262695
184000.0,-1.281571865081787
185000.0,-1.2072663307189941
186000.0,-1.1974551677703857
187000.0,-1.2152142524719238
188000.0,-1.2051293849945068
189000.0,-1.2611002922058105
190000.0,-1.2325458526611328
191000.0,-1.2205920219421387
192000.0,-1.211400032043457
193000.0,-1.1690037250518799
194000.0,-1.1986732482910156
195000.0,-1.2092616558074951
196000.0,-1.3225185871124268
197000.0,-1.270585536956787
198000.0,-1.2420363426208496
199000.0,-1.2277395725250244
200000.0,-1.2217068672180176
201000.0,-1.2327320575714111
202000.0,-1.223398208618164
203000.0,-1.2336642742156982
204000.0,-1.2269282341003418
205000.0,-1.2234458923339844
206000.0,-1.324556589126587
207000.0,-1.2655067443847656
208000.0,-1.2772207260131836
209000.0,-1.242666244506836
210000.0,-1.235353708267212
211000.0,-1.2431426048278809
212000.0,-1.2373974323272705
213000.0,-1.3753962516784668
214000.0,-1.3462753295898438
215000.0,-1.3026809692382812
216000.0,-1.2800204753875732
217000.0,-1.2706408500671387
218000.0,-1.2630023956298828
219000.0,-1.2645864486694336
220000.0,-1.2675771713256836
221000.0,-1.2634210586547852
222000.0,-1.270928144454956
223000.0,-1.266892910003662
224000.0,-1.2541005611419678
225000.0,-1.263439655303955
226000.0,-1.2687807083129883
227000.0,-1.281175136566162
228000.0,-1.2841837406158447
229000.0,-1.2815625667572021
230000.0,-1.2668671607971191
231000.0,-1.2811203002929688
232000.0,-1.2814126014709473
233000.0,-1.2805607318878174
234000.0,-1.3087849617004395
235000.0,-1.2919247150421143
236000.0,-1.288468837738037
237000.0,-1.2922790050506592
238000.0,-1.2902235984802246
239000.0,-1.2954988479614258
240000.0,-1.2980239391326904
241000.0,-1.2949509620666504
242000.0,-1.3001258373260498
243000.0,-1.3075551986694336
244000.0,-1.308164119720459
245000.0,-1.3057544231414795
246000.0,-1.3096613883972168
247000.0,-1.3098394870758057
248000.0,-1.3185558319091797
249000.0,-1.3140733242034912
250000.0,-1.3109726905822754
251000.0,-1.3199996948242188
252000.0,-1.3233957290649414
253000.0,-1.3266558647155762
254000.0,-1.3235368728637695
255000.0,-1.330434799194336
256000.0,-1.3306241035461426
257000.0,-1.3307809829711914
258000.0,-1.3371639251708984
259000.0,-1.3405404090881348
260000.0,-1.3378863334655762
261000.0,-1.3357722759246826
262000.0,-1.3442168235778809
263000.0,-1.346062183380127
264000.0,-1.3476033210754395
265000.0,-1.347334861755371
266000.0,-1.3571739196777344
267000.0,-1.351818561553955
268000.0,-1.360182285308838
269000.0,-1.358424186706543
270000.0,-1.3598756790161133
271000.0,-1.3628673553466797
272000.0,-1.3623425960540771
273000.0,-1.3640379905700684
274000.0,-1.3692679405212402
275000.0,-1.3703012466430664
276000.0,-1.3737468719482422
277000.0,-1.375257968902588
278000.0,-1.3778364658355713
279000.0,-1.3794195652008057
280000.0,-1.3800418376922607
281000.0,-1.381883144378662
282000.0,-1.3857498168945312
283000.0,-1.384265422821045
284000.0,-1.3880305290222168
285000.0,-1.391554832458496
286000.0,-1.392542839050293
287000.0,-1.3932693004608154
288000.0,-1.3963258266448975
289000.0,-1.3967070579528809
290000.0,-1.4013752937316895
291000.0,-1.4016952514648438
292000.0,-1.4050533771514893
293000.0,-1.4102110862731934
294000.0,-1.4089951515197754
295000.0,-1.4103119373321533
296000.0,-1.4140129089355469
297000.0,-1.4167871475219727
298000.0,-1.4179658889770508
299000.0,-1.4192352294921875
300000.0,-1.4209272861480713
