"step","upstreamPressureDiff_DP111_430_0.44_0.28049999999999997"
0.0,-4.403386
1000.0,-4.3962164
2000.0,-4.3678493
3000.0,-4.3201337
4000.0,-4.2439914
5000.0,-4.2296815
6000.0,-4.0549383
7000.0,-4.00847
8000.0,-3.8080757
9000.0,-3.6145945
10000.0,-3.4095945
11000.0,-4.317849636077881
12000.0,-4.008473873138428
13000.0,-3.836137533187866
14000.0,-3.7024130821228027
15000.0,-3.536914825439453
16000.0,-3.3868865966796875
17000.0,-3.526766300201416
18000.0,-3.1805078983306885
19000.0,-3.10575532913208
20000.0,-2.899301290512085
21000.0,-2.748141050338745
22000.0,-2.578779697418213
23000.0,-2.460885524749756
24000.0,-2.452942371368408
25000.0,-2.3277783393859863
26000.0,-2.2525429725646973
27000.0,-2.1284828186035156
28000.0,-2.0436818599700928
29000.0,-2.051750659942627
30000.0,-1.9099836349487305
31000.0,-1.8531880378723145
32000.0,-1.8015260696411133
33000.0,-1.9316720962524414
34000.0,-1.7004332542419434
35000.0,-1.7038757801055908
36000.0,-1.681030511856079
37000.0,-1.7209405899047852
38000.0,-1.6070377826690674
39000.0,-1.6143169403076172
40000.0,-1.750551462173462
41000.0,-1.5126657485961914
42000.0,-1.5646100044250488
43000.0,-1.6021625995635986
44000.0,-1.578519582748413
45000.0,-1.512706995010376
46000.0,-1.435068130493164
47000.0,-1.4597394466400146
48000.0,-1.4290509223937988
49000.0,-1.4584403038024902
50000.0,-1.4731950759887695
51000.0,-1.3978447914123535
52000.0,-1.3583424091339111
53000.0,-1.5093801021575928
54000.0,-1.4040367603302002
55000.0,-1.384934902191162
56000.0,-1.4241976737976074
57000.0,-1.3501174449920654
58000.0,-1.3468601703643799
59000.0,-1.3366894721984863
60000.0,-1.5188217163085938
61000.0,-1.3236663341522217
62000.0,-1.3218390941619873
63000.0,-1.2796516418457031
64000.0,-1.3543004989624023
65000.0,-1.2883961200714111
66000.0,-1.3385586738586426
67000.0,-1.316908359527588
68000.0,-1.841977596282959
69000.0,-1.4090170860290527
70000.0,-1.328331470489502
71000.0,-1.374359130859375
72000.0,-1.293487787246704
73000.0,-1.2636349201202393
74000.0,-1.2903223037719727
75000.0,-1.3286609649658203
76000.0,-1.224473237991333
77000.0,-1.2580947875976562
78000.0,-1.2516279220581055
79000.0,-1.3025991916656494
80000.0,-1.2773725986480713
81000.0,-1.404369831085205
82000.0,-1.301802635192871
83000.0,-1.3066449165344238
84000.0,-1.4206914901733398
85000.0,-1.3307390213012695
86000.0,-1.2752535343170166
87000.0,-1.2657384872436523
88000.0,-1.254532814025879
89000.0,-1.2378950119018555
90000.0,-1.2405147552490234
91000.0,-1.2763309478759766
92000.0,-1.346311330795288
93000.0,-1.2389631271362305
94000.0,-1.3163890838623047
95000.0,-1.2849879264831543
96000.0,-1.2072129249572754
97000.0,-1.2359354496002197
98000.0,-1.259199619293213
99000.0,-1.250096321105957
100000.0,-1.2111554145812988
101000.0,-1.210561752319336
102000.0,-1.2132234573364258
103000.0,-1.2832138538360596
104000.0,-1.222245216369629
105000.0,-1.2454571723937988
106000.0,-1.221862554550171
107000.0,-1.192000389099121
108000.0,-1.2627153396606445
109000.0,-1.3540725708007812
110000.0,-1.2737789154052734
111000.0,-1.2533211708068848
112000.0,-1.2123348712921143
113000.0,-1.2391743659973145
114000.0,-1.2247114181518555
