"step","upstreamPressureDiff_DP107_550_0.54666666666666663_0.2365"
0.0,-4.4212885
1000.0,-4.397528
2000.0,-4.3675756
3000.0,-4.3184342
4000.0,-4.2393446
5000.0,-4.2276745
6000.0,-4.048177
7000.0,-4.0020957
8000.0,-3.8044753
9000.0,-3.6077065
10000.0,-3.402342
11000.0,-4.317602634429932
12000.0,-4.006268501281738
13000.0,-3.8304941654205322
14000.0,-3.699068546295166
15000.0,-3.537693500518799
16000.0,-3.387606620788574
17000.0,-3.525909662246704
18000.0,-3.178485870361328
19000.0,-3.111675977706909
20000.0,-2.9046990871429443
21000.0,-2.7547030448913574
22000.0,-2.5818569660186768
23000.0,-2.4760420322418213
24000.0,-2.4642043113708496
25000.0,-2.3406484127044678
26000.0,-2.268691062927246
27000.0,-2.1384189128875732
28000.0,-2.056433916091919
29000.0,-2.0534119606018066
30000.0,-1.9235219955444336
31000.0,-1.865234375
32000.0,-1.817234754562378
33000.0,-1.9478023052215576
34000.0,-1.7161943912506104
35000.0,-1.7164890766143799
36000.0,-1.6975395679473877
37000.0,-1.742544412612915
38000.0,-1.6201510429382324
39000.0,-1.6291697025299072
40000.0,-1.7522246837615967
41000.0,-1.524503231048584
42000.0,-1.5788755416870117
43000.0,-1.6199231147766113
44000.0,-1.5986192226409912
45000.0,-1.5294294357299805
46000.0,-1.4527597427368164
47000.0,-1.48506498336792
48000.0,-1.44572114944458
49000.0,-1.482767105102539
50000.0,-1.4934895038604736
51000.0,-1.4187464714050293
52000.0,-1.3810954093933105
53000.0,-1.5386161804199219
54000.0,-1.4313287734985352
55000.0,-1.4068970680236816
56000.0,-1.4390363693237305
57000.0,-1.3771820068359375
58000.0,-1.3752241134643555
59000.0,-1.3590638637542725
60000.0,-1.5398662090301514
61000.0,-1.3484888076782227
62000.0,-1.3463165760040283
63000.0,-1.308793544769287
64000.0,-1.3780770301818848
65000.0,-1.3128445148468018
66000.0,-1.3636956214904785
67000.0,-1.3404898643493652
68000.0,-1.8539752960205078
69000.0,-1.436448335647583
70000.0,-1.3568778038024902
71000.0,-1.4002883434295654
72000.0,-1.321279525756836
73000.0,-1.286024570465088
74000.0,-1.3184945583343506
75000.0,-1.3540515899658203
76000.0,-1.2544193267822266
77000.0,-1.2868983745574951
78000.0,-1.2774810791015625
79000.0,-1.3351173400878906
80000.0,-1.3079469203948975
81000.0,-1.4213438034057617
82000.0,-1.3243422508239746
83000.0,-1.338761806488037
84000.0,-1.4440288543701172
85000.0,-1.3560824394226074
86000.0,-1.2996931076049805
87000.0,-1.2892684936523438
88000.0,-1.2792019844055176
89000.0,-1.264075756072998
90000.0,-1.2675189971923828
91000.0,-1.3057057857513428
92000.0,-1.3724489212036133
93000.0,-1.2653379440307617
94000.0,-1.3478517532348633
95000.0,-1.3162968158721924
96000.0,-1.2386679649353027
97000.0,-1.2702851295471191
98000.0,-1.2914299964904785
99000.0,-1.2772190570831299
100000.0,-1.2433133125305176
101000.0,-1.243476152420044
102000.0,-1.2460527420043945
103000.0,-1.315643310546875
104000.0,-1.2492337226867676
105000.0,-1.277536392211914
106000.0,-1.2540485858917236
107000.0,-1.2246158123016357
