"step","upstreamPressureDiff_DP112_909.99999999999989_0.76_0.2915"
124000.0,-1.2979021072387695
125000.0,-1.2519125938415527
126000.0,-1.2677631378173828
127000.0,-1.233658790588379
128000.0,-1.2997260093688965
129000.0,-1.2419097423553467
130000.0,-1.3195879459381104
131000.0,-1.2695794105529785
132000.0,-1.2290713787078857
133000.0,-1.532630443572998
134000.0,-1.3920159339904785
135000.0,-1.3040807247161865
136000.0,-1.28035306930542
137000.0,-1.2544231414794922
138000.0,-1.226832389831543
139000.0,-1.169196605682373
140000.0,-1.2233805656433105
141000.0,-1.20756196975708
142000.0,-1.2582480907440186
143000.0,-1.2212936878204346
144000.0,-1.2584426403045654
145000.0,-1.3133268356323242
146000.0,-1.3965859413146973
147000.0,-1.2325828075408936
148000.0,-1.1829261779785156
149000.0,-1.1780238151550293
150000.0,-1.2769501209259033
151000.0,-1.2395305633544922
152000.0,-1.198547124862671
153000.0,-1.236790657043457
154000.0,-1.1916625499725342
155000.0,-1.2333784103393555
156000.0,-1.2175378799438477
157000.0,-1.2336058616638184
158000.0,-1.202446699142456
159000.0,-1.3220696449279785
160000.0,-1.247140884399414
161000.0,-1.218557596206665
162000.0,-1.1976475715637207
163000.0,-1.2078025341033936
164000.0,-1.2117857933044434
165000.0,-1.2166337966918945
166000.0,-1.2237615585327148
167000.0,-1.2178001403808594
168000.0,-1.4105172157287598
169000.0,-1.3592052459716797
170000.0,-1.302704095840454
171000.0,-1.2808518409729004
172000.0,-1.2450003623962402
173000.0,-1.2213377952575684
174000.0,-1.230421543121338
175000.0,-1.2534451484680176
176000.0,-1.21315336227417
177000.0,-1.2100353240966797
178000.0,-1.232374668121338
179000.0,-1.2663118839263916
180000.0,-1.2290005683898926
181000.0,-1.2449193000793457
182000.0,-1.220839500427246
183000.0,-1.220099687576294
184000.0,-1.3052265644073486
185000.0,-1.2307910919189453
186000.0,-1.2202558517456055
187000.0,-1.236933708190918
188000.0,-1.2276451587677002
189000.0,-1.2852716445922852
190000.0,-1.2547597885131836
191000.0,-1.241344928741455
192000.0,-1.231844425201416
193000.0,-1.189072608947754
194000.0,-1.2188489437103271
195000.0,-1.2301642894744873
196000.0,-1.3440754413604736
197000.0,-1.2919867038726807
198000.0,-1.2626032829284668
199000.0,-1.2483181953430176
200000.0,-1.2426915168762207
201000.0,-1.253662109375
202000.0,-1.244753122329712
203000.0,-1.25559401512146
204000.0,-1.249119758605957
205000.0,-1.2460064888000488
206000.0,-1.3477516174316406
207000.0,-1.288435935974121
208000.0,-1.301297664642334
209000.0,-1.2658019065856934
210000.0,-1.2585482597351074
211000.0,-1.2656896114349365
212000.0,-1.2603647708892822
213000.0,-1.3955674171447754
214000.0,-1.3672990798950195
215000.0,-1.3223726749420166
216000.0,-1.2994143962860107
217000.0,-1.2900471687316895
218000.0,-1.2823405265808105
219000.0,-1.2842373847961426
220000.0,-1.2866957187652588
221000.0,-1.282362461090088
222000.0,-1.2908527851104736
223000.0,-1.28680419921875
224000.0,-1.274343490600586
225000.0,-1.283642292022705
226000.0,-1.288916826248169
227000.0,-1.3013079166412354
228000.0,-1.3075127601623535
229000.0,-1.3038458824157715
230000.0,-1.289884090423584
231000.0,-1.3037025928497314
232000.0,-1.3043274879455566
233000.0,-1.3025174140930176
234000.0,-1.33272385597229
235000.0,-1.3146963119506836
236000.0,-1.3119871616363525
237000.0,-1.3159890174865723
238000.0,-1.3138720989227295
239000.0,-1.3184747695922852
240000.0,-1.322336196899414
241000.0,-1.319218635559082
242000.0,-1.3249502182006836
243000.0,-1.3326692581176758
244000.0,-1.3335371017456055
245000.0,-1.3316984176635742
246000.0,-1.3353676795959473
247000.0,-1.3357017040252686
248000.0,-1.3452794551849365
249000.0,-1.3409748077392578
250000.0,-1.3383712768554688
251000.0,-1.3473541736602783
252000.0,-1.3508963584899902
253000.0,-1.3537025451660156
254000.0,-1.3513641357421875
255000.0,-1.357743263244629
256000.0,-1.3581089973449707
257000.0,-1.358752727508545
258000.0,-1.3648993968963623
259000.0,-1.3702516555786133
260000.0,-1.3669252395629883
261000.0,-1.3655261993408203
262000.0,-1.3737502098083496
263000.0,-1.3756418228149414
264000.0,-1.3774750232696533
265000.0,-1.3778173923492432
266000.0,-1.3883857727050781
267000.0,-1.382493019104004
268000.0,-1.3905892372131348
269000.0,-1.389554500579834
270000.0,-1.3909265995025635
271000.0,-1.394794225692749
272000.0,-1.3936820030212402
273000.0,-1.3966877460479736
274000.0,-1.401343822479248
275000.0,-1.4021363258361816
276000.0,-1.4061694145202637
277000.0,-1.4078407287597656
278000.0,-1.4102346897125244
279000.0,-1.4126453399658203
280000.0,-1.4132156372070312
281000.0,-1.4156699180603027
282000.0,-1.4200730323791504
283000.0,-1.4185271263122559
284000.0,-1.422330379486084
285000.0,-1.4258627891540527
286000.0,-1.4271759986877441
287000.0,-1.4283552169799805
288000.0,-1.4314651489257812
289000.0,-1.4320869445800781
290000.0,-1.4370079040527344
291000.0,-1.4372873306274414
292000.0,-1.4409403800964355
293000.0,-1.4460136890411377
294000.0,-1.4455552101135254
295000.0,-1.446702480316162
296000.0,-1.4502863883972168
297000.0,-1.4533941745758057
298000.0,-1.4547255039215088
299000.0,-1.4565253257751465
300000.0,-1.4585227966308594
