"step","downstreamPressureDiff_DP112_909.99999999999989_0.76_0.2915"
214000.0,-0.30781424045562744
215000.0,-0.31022727489471436
216000.0,-0.3105279207229614
217000.0,-0.3090437650680542
218000.0,-0.312076210975647
219000.0,-0.31539714336395264
220000.0,-0.3172776699066162
221000.0,-0.32187461853027344
222000.0,-0.32061779499053955
223000.0,-0.3178824186325073
224000.0,-0.3192741870880127
225000.0,-0.32225918769836426
226000.0,-0.3241541385650635
227000.0,-0.3222804069519043
228000.0,-0.3285946846008301
229000.0,-0.3304826021194458
230000.0,-0.33391261100769043
231000.0,-0.3335839509963989
232000.0,-0.3369401693344116
233000.0,-0.33533310890197754
234000.0,-0.34011340141296387
235000.0,-0.3453400135040283
236000.0,-0.3447279930114746
237000.0,-0.34966588020324707
238000.0,-0.34912896156311035
239000.0,-0.34711360931396484
240000.0,-0.35134267807006836
241000.0,-0.3554561138153076
242000.0,-0.3552504777908325
243000.0,-0.35909783840179443
244000.0,-0.3608124256134033
245000.0,-0.3616831302642822
246000.0,-0.363061785697937
247000.0,-0.36551880836486816
248000.0,-0.36809682846069336
249000.0,-0.36969614028930664
250000.0,-0.37228941917419434
251000.0,-0.37578773498535156
252000.0,-0.37739717960357666
253000.0,-0.37969768047332764
254000.0,-0.38141918182373047
255000.0,-0.3843715190887451
256000.0,-0.3866962194442749
257000.0,-0.38859593868255615
258000.0,-0.3891270160675049
259000.0,-0.39199328422546387
260000.0,-0.3952066898345947
261000.0,-0.39594435691833496
262000.0,-0.3972684144973755
263000.0,-0.3999631404876709
264000.0,-0.4024158716201782
265000.0,-0.406358003616333
266000.0,-0.40853142738342285
267000.0,-0.4108309745788574
268000.0,-0.4087233543395996
269000.0,-0.41394078731536865
270000.0,-0.41382861137390137
271000.0,-0.41728758811950684
272000.0,-0.41905641555786133
273000.0,-0.42146825790405273
274000.0,-0.4237942695617676
275000.0,-0.42654335498809814
276000.0,-0.42812681198120117
277000.0,-0.4311717748641968
278000.0,-0.4314305782318115
279000.0,-0.43205690383911133
280000.0,-0.43615007400512695
281000.0,-0.43746769428253174
282000.0,-0.43760979175567627
283000.0,-0.4422050714492798
284000.0,-0.4448549747467041
285000.0,-0.44569456577301025
286000.0,-0.448012113571167
287000.0,-0.45041513442993164
288000.0,-0.45287609100341797
289000.0,-0.4541628360748291
290000.0,-0.4553537368774414
291000.0,-0.45667529106140137
292000.0,-0.46009182929992676
293000.0,-0.46087121963500977
294000.0,-0.46181344985961914
295000.0,-0.4641066789627075
296000.0,-0.4662282466888428
297000.0,-0.46887290477752686
298000.0,-0.47001445293426514
299000.0,-0.4714317321777344
300000.0,-0.47528839111328125
