"step","upstreamPressureDiff_DP115_310_0.70666666666666678_0.3245"
0.0,-4.433639
1000.0,-4.397519
2000.0,-4.369293
3000.0,-4.3260202
4000.0,-4.2518835
5000.0,-4.2412996
6000.0,-4.0758677
7000.0,-4.0299897
8000.0,-3.8361635
9000.0,-3.6441352
10000.0,-3.440769
11000.0,-4.321059226989746
12000.0,-4.0329132080078125
13000.0,-3.865464925765991
14000.0,-3.728666305541992
15000.0,-3.5641870498657227
16000.0,-3.4145450592041016
17000.0,-3.5421628952026367
18000.0,-3.192373275756836
19000.0,-3.1264607906341553
20000.0,-2.9138243198394775
21000.0,-2.7497007846832275
22000.0,-2.586888313293457
23000.0,-2.472566604614258
24000.0,-2.4591267108917236
25000.0,-2.3341236114501953
26000.0,-2.2577176094055176
27000.0,-2.1311869621276855
28000.0,-2.0467677116394043
29000.0,-2.0404348373413086
30000.0,-1.9125583171844482
31000.0,-1.8532872200012207
32000.0,-1.8046274185180664
33000.0,-1.9325594902038574
34000.0,-1.7010791301727295
35000.0,-1.6954302787780762
36000.0,-1.6797518730163574
37000.0,-1.7228271961212158
38000.0,-1.607673168182373
39000.0,-1.6139552593231201
40000.0,-1.749258041381836
41000.0,-1.513885736465454
42000.0,-1.566835880279541
43000.0,-1.601503849029541
44000.0,-1.5826847553253174
45000.0,-1.5184597969055176
46000.0,-1.4376599788665771
47000.0,-1.4648432731628418
48000.0,-1.4292333126068115
49000.0,-1.4606423377990723
50000.0,-1.4763140678405762
51000.0,-1.403186321258545
52000.0,-1.3632395267486572
53000.0,-1.5119388103485107
54000.0,-1.4085197448730469
55000.0,-1.3956820964813232
56000.0,-1.4288420677185059
57000.0,-1.354128360748291
58000.0,-1.3552484512329102
59000.0,-1.3455276489257812
60000.0,-1.514448881149292
61000.0,-1.3256840705871582
62000.0,-1.3189659118652344
63000.0,-1.2793128490447998
64000.0,-1.357583999633789
65000.0,-1.286799430847168
66000.0,-1.3339881896972656
67000.0,-1.3198602199554443
68000.0,-1.8383762836456299
69000.0,-1.3997137546539307
70000.0,-1.3225162029266357
71000.0,-1.3747658729553223
72000.0,-1.2895870208740234
73000.0,-1.257333755493164
74000.0,-1.2801101207733154
75000.0,-1.320302963256836
76000.0,-1.214247226715088
77000.0,-1.2512519359588623
78000.0,-1.2426824569702148
79000.0,-1.2946820259094238
80000.0,-1.2586135864257812
81000.0,-1.3856823444366455
82000.0,-1.2813026905059814
83000.0,-1.2939000129699707
84000.0,-1.3947396278381348
85000.0,-1.3125503063201904
86000.0,-1.2580299377441406
87000.0,-1.248704433441162
88000.0,-1.2280356884002686
89000.0,-1.2159018516540527
90000.0,-1.213541030883789
91000.0,-1.2479033470153809
92000.0,-1.3187146186828613
93000.0,-1.2004890441894531
94000.0,-1.284898281097412
95000.0,-1.253441333770752
96000.0,-1.1729111671447754
97000.0,-1.208014965057373
98000.0,-1.2257564067840576
99000.0,-1.2156469821929932
100000.0,-1.1792106628417969
101000.0,-1.1707630157470703
102000.0,-1.1766457557678223
103000.0,-1.249560832977295
104000.0,-1.184459924697876
105000.0,-1.2114408016204834
106000.0,-1.1788804531097412
107000.0,-1.1532955169677734
108000.0,-1.2272889614105225
109000.0,-1.3404669761657715
110000.0,-1.2494006156921387
111000.0,-1.2167153358459473
112000.0,-1.1725130081176758
113000.0,-1.204786777496338
114000.0,-1.1910417079925537
115000.0,-1.2723324298858643
116000.0,-1.1518783569335938
117000.0,-1.1728222370147705
118000.0,-1.176499366760254
119000.0,-1.2307941913604736
120000.0,-1.1019561290740967
121000.0,-1.1481666564941406
122000.0,-1.0959007740020752
123000.0,-1.1049537658691406
124000.0,-1.1578848361968994
125000.0,-1.1183700561523438
126000.0,-1.1261096000671387
127000.0,-1.0897727012634277
128000.0,-1.163496494293213
129000.0,-1.0980854034423828
130000.0,-1.1790757179260254
131000.0,-1.128819465637207
132000.0,-1.087489128112793
133000.0,-1.4065272808074951
134000.0,-1.2760233879089355
135000.0,-1.1764965057373047
136000.0,-1.1489617824554443
137000.0,-1.1161384582519531
138000.0,-1.0816779136657715
139000.0,-1.026745080947876
140000.0,-1.081080436706543
141000.0,-1.0577261447906494
142000.0,-1.109736442565918
143000.0,-1.06813383102417
144000.0,-1.1058745384216309
145000.0,-1.1665596961975098
146000.0,-1.2783617973327637
147000.0,-1.080155372619629
148000.0,-1.0237281322479248
149000.0,-1.0124034881591797
150000.0,-1.1211042404174805
151000.0,-1.0780935287475586
152000.0,-1.0253219604492188
153000.0,-1.065098524093628
154000.0,-1.0050256252288818
155000.0,-1.0585098266601562
156000.0,-1.0369646549224854
157000.0,-1.0526690483093262
158000.0,-1.0128185749053955
159000.0,-1.1463336944580078
160000.0,-1.0606703758239746
161000.0,-1.026052474975586
162000.0,-1.0035033226013184
163000.0,-1.002650260925293
164000.0,-1.0013878345489502
165000.0,-1.0109314918518066
166000.0,-1.012624740600586
167000.0,-1.0045750141143799
168000.0,-1.219651222229004
169000.0,-1.162078619003296
170000.0,-1.098830223083496
171000.0,-1.0740528106689453
172000.0,-1.0322232246398926
173000.0,-1.0083229541778564
174000.0,-1.0119738578796387
175000.0,-1.0344467163085938
176000.0,-0.989438533782959
177000.0,-0.9806158542633057
178000.0,-1.0018959045410156
179000.0,-1.0413897037506104
180000.0,-0.9961559772491455
181000.0,-1.0090055465698242
182000.0,-0.9781882762908936
183000.0,-0.975043535232544
184000.0,-1.065298080444336
185000.0,-0.9847173690795898
186000.0,-0.9697360992431641
187000.0,-0.9852380752563477
188000.0,-0.9691309928894043
189000.0,-1.038278579711914
190000.0,-1.0013647079467773
191000.0,-0.9817843437194824
192000.0,-0.9663057327270508
193000.0,-0.918691873550415
194000.0,-0.9483423233032227
195000.0,-0.9510140419006348
196000.0,-1.0840282440185547
197000.0,-1.0288591384887695
198000.0,-0.9917182922363281
199000.0,-0.9715399742126465
200000.0,-0.9562067985534668
201000.0,-0.969019889831543
202000.0,-0.951237678527832
203000.0,-0.9622166156768799
204000.0,-0.9510908126831055
205000.0,-0.9403190612792969
206000.0,-1.0604300498962402
207000.0,-0.9842796325683594
208000.0,-1.000683069229126
209000.0,-0.9490208625793457
210000.0,-0.9392914772033691
211000.0,-0.9409148693084717
212000.0,-0.9318029880523682
213000.0,-1.0996873378753662
214000.0,-1.0614755153656006
215000.0,-1.0033931732177734
216000.0,-0.9765067100524902
217000.0,-0.9593634605407715
218000.0,-0.9471516609191895
219000.0,-0.9413957595825195
220000.0,-0.9419243335723877
221000.0,-0.9312739372253418
222000.0,-0.937903642654419
223000.0,-0.9282522201538086
224000.0,-0.9092206954956055
225000.0,-0.911383867263794
226000.0,-0.9157612323760986
227000.0,-0.9317626953125
228000.0,-0.9276688098907471
229000.0,-0.9221034049987793
230000.0,-0.9022078514099121
231000.0,-0.9131026268005371
232000.0,-0.9070043563842773
233000.0,-0.9021220207214355
234000.0,-0.9317464828491211
235000.0,-0.9045023918151855
236000.0,-0.8986952304840088
237000.0,-0.8966569900512695
238000.0,-0.8892927169799805
