"step","downstreamPressureDiff_DP107_550_0.54666666666666663_0.2365"
0.0,-1.5931895
1000.0,-1.5793003
2000.0,-1.5642694
3000.0,-1.5668432
4000.0,-1.5621486
5000.0,-1.5663426
6000.0,-1.554103
7000.0,-1.5416145
8000.0,-1.5265524
9000.0,-1.5130241
10000.0,-1.4892068
11000.0,-1.5726245641708374
12000.0,-1.5643800497055054
13000.0,-1.5325994491577148
14000.0,-1.495215654373169
15000.0,-1.470907211303711
16000.0,-1.4217593669891357
17000.0,-1.4242247343063354
18000.0,-1.3557707071304321
19000.0,-1.3247730731964111
20000.0,-1.2556524276733398
21000.0,-1.1664185523986816
22000.0,-1.1094350814819336
23000.0,-1.0311121940612793
24000.0,-1.0068873167037964
25000.0,-0.9074662327766418
26000.0,-0.8656386137008667
27000.0,-0.8183869123458862
28000.0,-0.7585795521736145
29000.0,-0.6767876148223877
30000.0,-0.6819559931755066
31000.0,-0.6368546485900879
32000.0,-0.5887131690979004
33000.0,-0.5899156928062439
34000.0,-0.5494306087493896
35000.0,-0.5267093181610107
36000.0,-0.5015010833740234
37000.0,-0.4663429260253906
38000.0,-0.4586770534515381
39000.0,-0.4346839189529419
40000.0,-0.44850921630859375
41000.0,-0.407745361328125
42000.0,-0.4382905960083008
43000.0,-0.4080655574798584
44000.0,-0.43005359172821045
45000.0,-0.38765716552734375
46000.0,-0.35178518295288086
47000.0,-0.34017348289489746
48000.0,-0.33171701431274414
49000.0,-0.3448188304901123
50000.0,-0.35677289962768555
51000.0,-0.32975804805755615
52000.0,-0.3169901371002197
53000.0,-0.336165189743042
54000.0,-0.32631492614746094
55000.0,-0.3378407955169678
56000.0,-0.2841792106628418
57000.0,-0.29508042335510254
58000.0,-0.3045833110809326
59000.0,-0.2973289489746094
60000.0,-0.36771535873413086
61000.0,-0.2918778657913208
62000.0,-0.28040623664855957
63000.0,-0.2887521982192993
64000.0,-0.26875126361846924
65000.0,-0.276930570602417
66000.0,-0.2989654541015625
67000.0,-0.260440468788147
68000.0,-0.38337862491607666
69000.0,-0.3448134660720825
70000.0,-0.27492666244506836
71000.0,-0.24718785285949707
72000.0,-0.26152896881103516
73000.0,-0.2652575969696045
74000.0,-0.25444281101226807
75000.0,-0.24267590045928955
76000.0,-0.2517576217651367
77000.0,-0.26459336280822754
78000.0,-0.25052523612976074
79000.0,-0.2547125816345215
80000.0,-0.2635986804962158
81000.0,-0.23789453506469727
82000.0,-0.25691676139831543
83000.0,-0.2549600601196289
84000.0,-0.2861058712005615
85000.0,-0.2474207878112793
86000.0,-0.2633354663848877
87000.0,-0.25285160541534424
88000.0,-0.2590160369873047
89000.0,-0.25507545471191406
90000.0,-0.2510390281677246
91000.0,-0.2590268850326538
92000.0,-0.2549210786819458
93000.0,-0.2515079975128174
94000.0,-0.25254714488983154
95000.0,-0.2570458650588989
96000.0,-0.258258581161499
97000.0,-0.25368237495422363
98000.0,-0.24108266830444336
99000.0,-0.2518012523651123
100000.0,-0.2406020164489746
101000.0,-0.24189448356628418
102000.0,-0.243202805519104
103000.0,-0.2538754940032959
104000.0,-0.24802517890930176
105000.0,-0.2528209686279297
106000.0,-0.25854945182800293
107000.0,-0.24074649810791016
108000.0,-0.2362353801727295
109000.0,-0.25634193420410156
110000.0,-0.2581160068511963
111000.0,-0.24546337127685547
112000.0,-0.2505335807800293
113000.0,-0.24912762641906738
114000.0,-0.2659645080566406
115000.0,-0.3205294609069824
116000.0,-0.27676117420196533
117000.0,-0.23467683792114258
118000.0,-0.24489665031433105
119000.0,-0.2765156030654907
120000.0,-0.2588024139404297
121000.0,-0.25645411014556885
122000.0,-0.25089502334594727
123000.0,-0.24773240089416504
124000.0,-0.25202131271362305
125000.0,-0.24676954746246338
126000.0,-0.25101709365844727
127000.0,-0.25058698654174805
128000.0,-0.2565021514892578
129000.0,-0.25155603885650635
130000.0,-0.2611182928085327
131000.0,-0.2600395679473877
132000.0,-0.25090885162353516
133000.0,-0.2738199234008789
134000.0,-0.28571343421936035
135000.0,-0.2617039680480957
136000.0,-0.2556025981903076
137000.0,-0.2472069263458252
138000.0,-0.25564539432525635
139000.0,-0.2452239990234375
140000.0,-0.24638628959655762
141000.0,-0.250302791595459
142000.0,-0.2596580982208252
143000.0,-0.250724196434021
144000.0,-0.2613811492919922
145000.0,-0.24295902252197266
146000.0,-0.27779221534729004
147000.0,-0.3194178342819214
148000.0,-0.2988622188568115
149000.0,-0.2780449390411377
150000.0,-0.2606165409088135
151000.0,-0.2719125747680664
152000.0,-0.27319610118865967
153000.0,-0.2532755136489868
154000.0,-0.2598433494567871
155000.0,-0.25342297554016113
156000.0,-0.2641037702560425
157000.0,-0.258195161819458
158000.0,-0.26486659049987793
159000.0,-0.27130937576293945
160000.0,-0.26061177253723145
161000.0,-0.2626371383666992
162000.0,-0.26022815704345703
163000.0,-0.2645406723022461
164000.0,-0.2647242546081543
165000.0,-0.25690388679504395
166000.0,-0.2672080993652344
167000.0,-0.2722458839416504
168000.0,-0.2763172388076782
169000.0,-0.29187095165252686
170000.0,-0.2872340679168701
171000.0,-0.28006255626678467
172000.0,-0.2716430425643921
173000.0,-0.2686746120452881
174000.0,-0.2746633291244507
175000.0,-0.2707287073135376
176000.0,-0.2725229263305664
177000.0,-0.27422666549682617
178000.0,-0.27212345600128174
179000.0,-0.273906946182251
180000.0,-0.2754476070404053
181000.0,-0.28035616874694824
182000.0,-0.276955246925354
183000.0,-0.2707479000091553
184000.0,-0.27407383918762207
185000.0,-0.2776327133178711
186000.0,-0.27970218658447266
187000.0,-0.2776165008544922
188000.0,-0.2851278781890869
189000.0,-0.2896181344985962
190000.0,-0.288712739944458
191000.0,-0.2865060567855835
192000.0,-0.2870587110519409
193000.0,-0.28112053871154785
194000.0,-0.286932110786438
195000.0,-0.289198637008667
196000.0,-0.2900714874267578
197000.0,-0.2995457649230957
198000.0,-0.2970592975616455
199000.0,-0.29466819763183594
200000.0,-0.293925404548645
201000.0,-0.29314398765563965
202000.0,-0.29792094230651855
203000.0,-0.29834938049316406
204000.0,-0.3005995750427246
205000.0,-0.30252695083618164
206000.0,-0.30005931854248047
207000.0,-0.30327534675598145
208000.0,-0.3023613691329956
209000.0,-0.30351829528808594
210000.0,-0.2999213933944702
211000.0,-0.30354976654052734
212000.0,-0.3026704788208008
213000.0,-0.3027893304824829
214000.0,-0.31162381172180176
215000.0,-0.30963969230651855
216000.0,-0.30869221687316895
217000.0,-0.3091001510620117
218000.0,-0.30955028533935547
219000.0,-0.31095170974731445
220000.0,-0.31360137462615967
221000.0,-0.3173699378967285
222000.0,-0.31565046310424805
223000.0,-0.31320786476135254
224000.0,-0.3139002323150635
225000.0,-0.3160407543182373
226000.0,-0.3178461790084839
227000.0,-0.3175930976867676
228000.0,-0.32018184661865234
229000.0,-0.3213648796081543
230000.0,-0.32553935050964355
231000.0,-0.3235893249511719
232000.0,-0.3242298364639282
233000.0,-0.3229179382324219
234000.0,-0.32628679275512695
235000.0,-0.32970499992370605
236000.0,-0.32866013050079346
237000.0,-0.3322575092315674
238000.0,-0.3318408727645874
239000.0,-0.3291196823120117
240000.0,-0.33330297470092773
241000.0,-0.335929274559021
242000.0,-0.3341689109802246
243000.0,-0.33762693405151367
244000.0,-0.3376542329788208
245000.0,-0.3398793935775757
246000.0,-0.33821678161621094
247000.0,-0.3412587642669678
248000.0,-0.34354424476623535
249000.0,-0.3440513610839844
250000.0,-0.34468066692352295
251000.0,-0.34768545627593994
252000.0,-0.3488975763320923
253000.0,-0.35034310817718506
254000.0,-0.35120105743408203
255000.0,-0.3520832061767578
256000.0,-0.35600757598876953
257000.0,-0.35587406158447266
258000.0,-0.3558528423309326
259000.0,-0.356630802154541
260000.0,-0.3591442108154297
261000.0,-0.35874927043914795
262000.0,-0.3598339557647705
263000.0,-0.3628537654876709
264000.0,-0.3624289035797119
265000.0,-0.3662092685699463
266000.0,-0.36805665493011475
267000.0,-0.3687591552734375
268000.0,-0.3654336929321289
269000.0,-0.37011075019836426
270000.0,-0.36886703968048096
271000.0,-0.3709472417831421
272000.0,-0.3720071315765381
273000.0,-0.373859167098999
274000.0,-0.37541675567626953
275000.0,-0.3763289451599121
276000.0,-0.37764573097229004
277000.0,-0.379899263381958
278000.0,-0.38027989864349365
279000.0,-0.37903285026550293
280000.0,-0.382096529006958
281000.0,-0.3828468322753906
282000.0,-0.38222312927246094
283000.0,-0.3853336572647095
284000.0,-0.3878633975982666
285000.0,-0.38763725757598877
286000.0,-0.3883676528930664
287000.0,-0.39038777351379395
288000.0,-0.39161908626556396
289000.0,-0.3921959400177002
290000.0,-0.39274489879608154
291000.0,-0.3932309150695801
292000.0,-0.3960905075073242
293000.0,-0.39552366733551025
294000.0,-0.395266056060791
295000.0,-0.3971891403198242
296000.0,-0.39839017391204834
297000.0,-0.4001615047454834
298000.0,-0.40047502517700195
299000.0,-0.4006403684616089
300000.0,-0.4038689136505127
