"step","downstreamPressureDiff_DP106_489.99999999999994_0.49333333333333335_0.2255"
0.0,-1.5898446
1000.0,-1.578832
2000.0,-1.5641528
3000.0,-1.5667567
4000.0,-1.5619018
5000.0,-1.566043
6000.0,-1.5535659
7000.0,-1.5407138
8000.0,-1.5259154
9000.0,-1.5128679
10000.0,-1.4899582
11000.0,-1.573158860206604
12000.0,-1.56595778465271
13000.0,-1.5339417457580566
14000.0,-1.4957231283187866
15000.0,-1.470777988433838
16000.0,-1.42046058177948
17000.0,-1.4254692792892456
18000.0,-1.3583987951278687
19000.0,-1.3298927545547485
20000.0,-1.2589399814605713
21000.0,-1.169135332107544
22000.0,-1.1309874057769775
23000.0,-1.032394528388977
24000.0,-1.0165284872055054
25000.0,-0.9301970601081848
26000.0,-0.8769419193267822
27000.0,-0.831289529800415
28000.0,-0.7859418392181396
29000.0,-0.7047147750854492
30000.0,-0.7149433493614197
31000.0,-0.6735934019088745
32000.0,-0.6225825548171997
33000.0,-0.6166714429855347
34000.0,-0.578403115272522
35000.0,-0.5658507347106934
36000.0,-0.5409104824066162
37000.0,-0.4936051368713379
38000.0,-0.4971764087677002
39000.0,-0.47507524490356445
40000.0,-0.48713254928588867
41000.0,-0.4465792179107666
42000.0,-0.4628397226333618
43000.0,-0.4376699924468994
44000.0,-0.4769819974899292
45000.0,-0.4448963403701782
46000.0,-0.4127955436706543
47000.0,-0.41193461418151855
48000.0,-0.4093480110168457
49000.0,-0.4075716733932495
50000.0,-0.42243504524230957
51000.0,-0.3910024166107178
52000.0,-0.3830835819244385
53000.0,-0.40474939346313477
54000.0,-0.3960784673690796
55000.0,-0.4072597026824951
56000.0,-0.3570256233215332
57000.0,-0.36862969398498535
58000.0,-0.3785916566848755
59000.0,-0.3780653476715088
60000.0,-0.44881582260131836
61000.0,-0.3652726411819458
62000.0,-0.3566889762878418
63000.0,-0.36904478073120117
64000.0,-0.35785412788391113
65000.0,-0.3675694465637207
66000.0,-0.38391733169555664
67000.0,-0.34748077392578125
68000.0,-0.4604520797729492
69000.0,-0.4265643358230591
70000.0,-0.3565397262573242
71000.0,-0.3336949348449707
72000.0,-0.3396599292755127
73000.0,-0.34796762466430664
74000.0,-0.3437507152557373
75000.0,-0.34563541412353516
76000.0,-0.35078442096710205
77000.0,-0.3530188798904419
78000.0,-0.34623289108276367
79000.0,-0.35669684410095215
80000.0,-0.35386085510253906
81000.0,-0.33278679847717285
82000.0,-0.3557610511779785
83000.0,-0.35328054428100586
84000.0,-0.3798835277557373
85000.0,-0.34531283378601074
86000.0,-0.35837364196777344
87000.0,-0.35553407669067383
88000.0,-0.3658047914505005
89000.0,-0.35515570640563965
90000.0,-0.35499322414398193
91000.0,-0.3578674793243408
92000.0,-0.3560647964477539
93000.0,-0.3552290201187134
94000.0,-0.35725951194763184
95000.0,-0.3688849210739136
96000.0,-0.379020094871521
97000.0,-0.369099497795105
98000.0,-0.3530341386795044
99000.0,-0.3651643991470337
100000.0,-0.34229838848114014
101000.0,-0.3570535182952881
102000.0,-0.35156798362731934
103000.0,-0.3679018020629883
104000.0,-0.36479461193084717
105000.0,-0.3648831844329834
106000.0,-0.3706471920013428
107000.0,-0.35978055000305176
108000.0,-0.34718382358551025
109000.0,-0.3722766637802124
110000.0,-0.37342309951782227
111000.0,-0.3642399311065674
112000.0,-0.37309324741363525
113000.0,-0.3653308153152466
114000.0,-0.37909579277038574
115000.0,-0.4333515167236328
116000.0,-0.38930654525756836
117000.0,-0.3528341054916382
118000.0,-0.36624205112457275
119000.0,-0.38704681396484375
120000.0,-0.3667752742767334
121000.0,-0.3620713949203491
122000.0,-0.3627021312713623
123000.0,-0.362476110458374
124000.0,-0.3597114086151123
125000.0,-0.3607492446899414
126000.0,-0.3613520860671997
127000.0,-0.3603876829147339
