"step","upstreamPressureDiff_DP105_250.00000000000003_0.8666666666666667_0.21450000000000002"
0.0,-4.431081
1000.0,-4.3956056
2000.0,-4.36836
3000.0,-4.3198724
4000.0,-4.2382336
5000.0,-4.2239523
6000.0,-4.0406923
7000.0,-3.9957964
8000.0,-3.7939095
9000.0,-3.5961306
10000.0,-3.390656
11000.0,-4.3186163902282715
12000.0,-4.003058433532715
13000.0,-3.821260690689087
14000.0,-3.6822402477264404
15000.0,-3.510061740875244
16000.0,-3.3563292026519775
17000.0,-3.502518653869629
18000.0,-3.13938307762146
19000.0,-3.067927360534668
20000.0,-2.844438314437866
21000.0,-2.693458080291748
22000.0,-2.5096004009246826
23000.0,-2.402986526489258
24000.0,-2.3930351734161377
25000.0,-2.2620253562927246
26000.0,-2.1857101917266846
27000.0,-2.0472867488861084
28000.0,-1.9641385078430176
29000.0,-1.9542222023010254
30000.0,-1.8346543312072754
31000.0,-1.7713050842285156
32000.0,-1.7229845523834229
33000.0,-1.8727796077728271
34000.0,-1.6262717247009277
35000.0,-1.6107797622680664
36000.0,-1.6043872833251953
37000.0,-1.6446199417114258
38000.0,-1.5234510898590088
39000.0,-1.5433330535888672
40000.0,-1.6843578815460205
41000.0,-1.4324455261230469
42000.0,-1.475515365600586
43000.0,-1.5201969146728516
44000.0,-1.4958012104034424
45000.0,-1.4320404529571533
46000.0,-1.3487119674682617
47000.0,-1.3742740154266357
48000.0,-1.3409337997436523
49000.0,-1.3710379600524902
50000.0,-1.392242670059204
51000.0,-1.3226771354675293
52000.0,-1.2761240005493164
53000.0,-1.4414606094360352
54000.0,-1.3323431015014648
55000.0,-1.3117587566375732
56000.0,-1.3506450653076172
57000.0,-1.270860195159912
58000.0,-1.2718253135681152
59000.0,-1.2551424503326416
60000.0,-1.4380509853363037
61000.0,-1.2409029006958008
62000.0,-1.244682788848877
63000.0,-1.196354866027832
64000.0,-1.2810115814208984
65000.0,-1.202782154083252
66000.0,-1.2523353099822998
67000.0,-1.239448070526123
68000.0,-1.761735439300537
69000.0,-1.3266510963439941
70000.0,-1.2504253387451172
71000.0,-1.2915563583374023
72000.0,-1.2165277004241943
73000.0,-1.175645351409912
74000.0,-1.2157196998596191
75000.0,-1.24428391456604
76000.0,-1.1370134353637695
77000.0,-1.1721692085266113
78000.0,-1.1621146202087402
79000.0,-1.2233726978302002
80000.0,-1.1876399517059326
81000.0,-1.3274850845336914
82000.0,-1.2113184928894043
83000.0,-1.2156994342803955
84000.0,-1.332465648651123
85000.0,-1.238175392150879
86000.0,-1.191868782043457
87000.0,-1.1742804050445557
88000.0,-1.1600468158721924
89000.0,-1.1552574634552002
90000.0,-1.1450622081756592
91000.0,-1.1865930557250977
92000.0,-1.2596378326416016
93000.0,-1.1505661010742188
94000.0,-1.2298345565795898
