"step","upstreamPressureDiff_DP106_489.99999999999994_0.49333333333333335_0.2255"
216000.0,-1.133608341217041
217000.0,-1.1213815212249756
218000.0,-1.1134252548217773
219000.0,-1.1105797290802002
220000.0,-1.1135382652282715
221000.0,-1.107147455215454
222000.0,-1.1138958930969238
223000.0,-1.1077501773834229
224000.0,-1.086005449295044
225000.0,-1.093656063079834
226000.0,-1.101433277130127
227000.0,-1.117356777191162
228000.0,-1.1141314506530762
229000.0,-1.1117157936096191
230000.0,-1.0954406261444092
231000.0,-1.1068217754364014
232000.0,-1.1052765846252441
233000.0,-1.1046085357666016
234000.0,-1.1298828125
235000.0,-1.110311508178711
236000.0,-1.1054604053497314
237000.0,-1.1079890727996826
238000.0,-1.103464126586914
239000.0,-1.1077885627746582
240000.0,-1.1112706661224365
241000.0,-1.1043686866760254
242000.0,-1.108752727508545
243000.0,-1.1149930953979492
244000.0,-1.1158061027526855
245000.0,-1.1099276542663574
246000.0,-1.1124486923217773
247000.0,-1.113102912902832
248000.0,-1.1196813583374023
249000.0,-1.113774061203003
250000.0,-1.1054136753082275
251000.0,-1.1158432960510254
252000.0,-1.1170234680175781
253000.0,-1.1189098358154297
254000.0,-1.114051103591919
255000.0,-1.1194121837615967
256000.0,-1.117690086364746
257000.0,-1.1153934001922607
258000.0,-1.1193840503692627
259000.0,-1.1237668991088867
260000.0,-1.1190600395202637
261000.0,-1.1146430969238281
262000.0,-1.1215767860412598
263000.0,-1.1203913688659668
264000.0,-1.1183385848999023
265000.0,-1.1176657676696777
266000.0,-1.1271324157714844
267000.0,-1.1195306777954102
268000.0,-1.1262426376342773
269000.0,-1.1236200332641602
270000.0,-1.1218748092651367
271000.0,-1.1225056648254395
272000.0,-1.1211514472961426
273000.0,-1.1233744621276855
274000.0,-1.124521017074585
275000.0,-1.1238641738891602
276000.0,-1.125257968902588
277000.0,-1.1259872913360596
278000.0,-1.1266422271728516
279000.0,-1.1287689208984375
280000.0,-1.126988172531128
281000.0,-1.1265294551849365
282000.0,-1.1294965744018555
283000.0,-1.1240153312683105
284000.0,-1.1270496845245361
285000.0,-1.1304864883422852
286000.0,-1.129835844039917
287000.0,-1.1289665699005127
288000.0,-1.1288127899169922
289000.0,-1.129775047302246
290000.0,-1.1320362091064453
291000.0,-1.1294445991516113
292000.0,-1.1305670738220215
293000.0,-1.1364083290100098
294000.0,-1.1337835788726807
295000.0,-1.133577823638916
296000.0,-1.1342730522155762
297000.0,-1.1354529857635498
298000.0,-1.1356379985809326
299000.0,-1.1359481811523438
300000.0,-1.1349730491638184
