"step","downstreamPressure_DP101_849.99999999999989_0.97333333333333338_0.1705"
0.0,-0.013406148
1000.0,-0.00037637135
2000.0,0.013784516
3000.0,0.011175878
4000.0,0.015637044
5000.0,0.010739658
6000.0,0.021884933
7000.0,0.033802
8000.0,0.04981714
9000.0,0.0631841
10000.0,0.08694185
11000.0,0.006293151527643204
12000.0,0.013691108673810959
13000.0,0.04474593698978424
14000.0,0.0801711231470108
15000.0,0.10353458672761917
16000.0,0.15156610310077667
17000.0,0.152394637465477
18000.0,0.2173854410648346
19000.0,0.2546538710594177
20000.0,0.32455873489379883
21000.0,0.4252305030822754
22000.0,0.4800986647605896
23000.0,0.5363438725471497
24000.0,0.5905321836471558
25000.0,0.7006590366363525
26000.0,0.7441546320915222
27000.0,0.7989397048950195
28000.0,0.8425297737121582
29000.0,0.9256961345672607
30000.0,0.9151442646980286
31000.0,0.970800518989563
32000.0,1.026207685470581
33000.0,1.010627031326294
34000.0,1.0627652406692505
35000.0,1.0854082107543945
36000.0,1.1136305332183838
37000.0,1.1433749198913574
38000.0,1.155954122543335
39000.0,1.1786251068115234
40000.0,1.1566168069839478
41000.0,1.2071688175201416
42000.0,1.1828135251998901
43000.0,1.205283761024475
44000.0,1.1832436323165894
45000.0,1.2186310291290283
46000.0,1.2445529699325562
47000.0,1.247094750404358
48000.0,1.2534034252166748
49000.0,1.2534546852111816
50000.0,1.2404825687408447
51000.0,1.2718183994293213
52000.0,1.2718544006347656
53000.0,1.2437329292297363
54000.0,1.2657346725463867
55000.0,1.257066011428833
56000.0,1.3066517114639282
57000.0,1.2885427474975586
58000.0,1.27378511428833
59000.0,1.2824567556381226
60000.0,1.2091567516326904
61000.0,1.2914066314697266
62000.0,1.2940186262130737
63000.0,1.2889307737350464
64000.0,1.2910981178283691
65000.0,1.2847959995269775
66000.0,1.263474702835083
67000.0,1.2994422912597656
68000.0,1.176863193511963
69000.0,1.2191057205200195
70000.0,1.2847094535827637
71000.0,1.3079179525375366
72000.0,1.3002300262451172
73000.0,1.2896615266799927
74000.0,1.2975983619689941
75000.0,1.3030869960784912
76000.0,1.2994095087051392
77000.0,1.291979193687439
78000.0,1.3002831935882568
79000.0,1.2969787120819092
80000.0,1.2934620380401611
81000.0,1.3136118650436401
82000.0,1.290755271911621
83000.0,1.2963223457336426
84000.0,1.262470006942749
85000.0,1.2991758584976196
86000.0,1.2840619087219238
87000.0,1.287977695465088
88000.0,1.2845673561096191
89000.0,1.2892906665802002
90000.0,1.2954192161560059
91000.0,1.2917065620422363
92000.0,1.2966361045837402
93000.0,1.2947769165039062
94000.0,1.2906522750854492
95000.0,1.285159945487976
96000.0,1.2755091190338135
97000.0,1.2800719738006592
98000.0,1.2929725646972656
99000.0,1.2827906608581543
100000.0,1.3024405241012573
101000.0,1.2915709018707275
102000.0,1.2954216003417969
103000.0,1.2758276462554932
104000.0,1.2804768085479736
105000.0,1.2829936742782593
106000.0,1.275752305984497
107000.0,1.2878116369247437
108000.0,1.2951362133026123
109000.0,1.2761350870132446
110000.0,1.270384430885315
111000.0,1.2750381231307983
112000.0,1.2766902446746826
113000.0,1.277022361755371
114000.0,1.2694027423858643
115000.0,1.214168667793274
116000.0,1.2619107961654663
117000.0,1.2975854873657227
118000.0,1.2840120792388916
119000.0,1.2713905572891235
120000.0,1.290285348892212
121000.0,1.2872092723846436
122000.0,1.2933987379074097
123000.0,1.29595947265625
124000.0,1.2918226718902588
125000.0,1.2967400550842285
126000.0,1.2954096794128418
127000.0,1.2963241338729858
128000.0,1.2848385572433472
129000.0,1.2945759296417236
130000.0,1.2846829891204834
131000.0,1.2788687944412231
132000.0,1.2885410785675049
133000.0,1.2787373065948486
134000.0,1.2506049871444702
135000.0,1.2663917541503906
136000.0,1.272237777709961
137000.0,1.285949468612671
138000.0,1.2798004150390625
139000.0,1.300999641418457
140000.0,1.2988269329071045
141000.0,1.292925477027893
142000.0,1.2796359062194824
143000.0,1.2892752885818481
144000.0,1.2750393152236938
145000.0,1.286816120147705
146000.0,1.2524378299713135
147000.0,1.21877920627594
148000.0,1.2423595190048218
149000.0,1.266224980354309
150000.0,1.2739533185958862
151000.0,1.2754881381988525
152000.0,1.2711515426635742
153000.0,1.2897758483886719
154000.0,1.2809226512908936
155000.0,1.2946255207061768
156000.0,1.279630184173584
157000.0,1.283787727355957
158000.0,1.2779529094696045
159000.0,1.27071213722229
160000.0,1.2795451879501343
161000.0,1.2789922952651978
162000.0,1.2823333740234375
163000.0,1.2806856632232666
164000.0,1.2824859619140625
165000.0,1.2852325439453125
166000.0,1.2777378559112549
167000.0,1.2762032747268677
168000.0,1.2693064212799072
169000.0,1.2540078163146973
170000.0,1.2557893991470337
171000.0,1.258622169494629
172000.0,1.2674789428710938
173000.0,1.2694077491760254
174000.0,1.262341022491455
175000.0,1.263854742050171
176000.0,1.263000249862671
177000.0,1.2614924907684326
178000.0,1.2637348175048828
179000.0,1.2603482007980347
180000.0,1.2584559917449951
181000.0,1.2545593976974487
182000.0,1.2576277256011963
183000.0,1.264647364616394
184000.0,1.265169620513916
185000.0,1.2614535093307495
186000.0,1.2597451210021973
187000.0,1.2605297565460205
188000.0,1.253407597541809
189000.0,1.2453644275665283
190000.0,1.2468438148498535
191000.0,1.2509922981262207
192000.0,1.2493990659713745
193000.0,1.255405068397522
194000.0,1.2505300045013428
195000.0,1.2475001811981201
196000.0,1.2468852996826172
197000.0,1.2369768619537354
198000.0,1.240891456604004
199000.0,1.242271065711975
200000.0,1.2426657676696777
201000.0,1.2437485456466675
