"step","downstreamPressure_DP109_610_0.81333333333333324_0.2585"
0.0,-0.010971385
1000.0,-0.0008450706
2000.0,0.014034691
3000.0,0.0113134375
4000.0,0.01569993
5000.0,0.011051642
6000.0,0.022276137
7000.0,0.034595918
8000.0,0.04883121
9000.0,0.06335345
10000.0,0.08884996
11000.0,0.005373395048081875
12000.0,0.013263295404613018
13000.0,0.04434916749596596
14000.0,0.08070721477270126
15000.0,0.10716323554515839
16000.0,0.15371881425380707
17000.0,0.15334345400333405
18000.0,0.2201562076807022
19000.0,0.25397002696990967
20000.0,0.3251047134399414
21000.0,0.41474470496177673
22000.0,0.47300243377685547
23000.0,0.5507869124412537
24000.0,0.5857843160629272
25000.0,0.6735474467277527
26000.0,0.726565957069397
27000.0,0.7727646827697754
28000.0,0.8274953365325928
29000.0,0.8748206496238708
30000.0,0.9030872583389282
31000.0,0.9453111290931702
32000.0,0.9965993165969849
33000.0,0.9921666979789734
34000.0,1.0363821983337402
35000.0,1.0583877563476562
36000.0,1.0867897272109985
37000.0,1.1188693046569824
38000.0,1.134533405303955
39000.0,1.1569452285766602
40000.0,1.1378319263458252
41000.0,1.182750940322876
42000.0,1.1620155572891235
43000.0,1.1792373657226562
44000.0,1.1611521244049072
45000.0,1.19075345993042
46000.0,1.2220784425735474
47000.0,1.2243460416793823
48000.0,1.2355632781982422
49000.0,1.2257816791534424
50000.0,1.2201032638549805
51000.0,1.246633768081665
52000.0,1.2470378875732422
53000.0,1.2197520732879639
54000.0,1.2319655418395996
55000.0,1.2364802360534668
56000.0,1.2779043912887573
57000.0,1.2618038654327393
58000.0,1.2514989376068115
59000.0,1.2616872787475586
60000.0,1.2001879215240479
61000.0,1.27475905418396
62000.0,1.279834270477295
63000.0,1.273538589477539
64000.0,1.2902518510818481
65000.0,1.2808442115783691
66000.0,1.2540619373321533
67000.0,1.2821555137634277
68000.0,1.1548550128936768
69000.0,1.2015161514282227
70000.0,1.2716953754425049
71000.0,1.2953553199768066
72000.0,1.2884665727615356
73000.0,1.2834142446517944
74000.0,1.2857170104980469
75000.0,1.291271686553955
76000.0,1.2958223819732666
77000.0,1.281158447265625
78000.0,1.294116497039795
79000.0,1.288956642150879
80000.0,1.284611463546753
81000.0,1.3113055229187012
82000.0,1.2921805381774902
83000.0,1.2879302501678467
84000.0,1.2543296813964844
85000.0,1.2943233251571655
86000.0,1.2746623754501343
87000.0,1.2842594385147095
88000.0,1.2795813083648682
89000.0,1.287433385848999
90000.0,1.2893455028533936
91000.0,1.277295708656311
92000.0,1.288196086883545
93000.0,1.2916135787963867
94000.0,1.2756893634796143
95000.0,1.2764909267425537
96000.0,1.2703838348388672
97000.0,1.272983431816101
98000.0,1.2849600315093994
99000.0,1.2778112888336182
100000.0,1.2934448719024658
101000.0,1.285944938659668
102000.0,1.2890236377716064
103000.0,1.2724189758300781
104000.0,1.2777429819107056
105000.0,1.284977912902832
106000.0,1.2680327892303467
107000.0,1.2857584953308105
108000.0,1.2977352142333984
109000.0,1.261579990386963
110000.0,1.2691599130630493
111000.0,1.2773830890655518
112000.0,1.277776837348938
113000.0,1.279982089996338
114000.0,1.2643238306045532
115000.0,1.2112326622009277
116000.0,1.2554470300674438
117000.0,1.2900928258895874
118000.0,1.2768117189407349
119000.0,1.2497351169586182
120000.0,1.2697597742080688
121000.0,1.2721021175384521
122000.0,1.277405858039856
123000.0,1.2796027660369873
124000.0,1.2802809476852417
125000.0,1.2799293994903564
126000.0,1.280693531036377
127000.0,1.2796826362609863
128000.0,1.2729041576385498
129000.0,1.279921293258667
130000.0,1.2718710899353027
131000.0,1.2691760063171387
132000.0,1.277482032775879
133000.0,1.2696759700775146
134000.0,1.2487688064575195
135000.0,1.2665555477142334
136000.0,1.2690876722335815
137000.0,1.2807605266571045
138000.0,1.2714500427246094
139000.0,1.28507661819458
140000.0,1.2813760042190552
141000.0,1.2799649238586426
142000.0,1.2671147584915161
143000.0,1.2814725637435913
144000.0,1.2686165571212769
145000.0,1.283153772354126
146000.0,1.2555607557296753
147000.0,1.2125234603881836
148000.0,1.2331959009170532
149000.0,1.25589919090271
150000.0,1.2704262733459473
151000.0,1.2626283168792725
152000.0,1.2601159811019897
153000.0,1.2808263301849365
154000.0,1.2714303731918335
155000.0,1.2810178995132446
156000.0,1.2692101001739502
157000.0,1.275150179862976
158000.0,1.2686059474945068
159000.0,1.261008858680725
160000.0,1.2710455656051636
161000.0,1.2708840370178223
162000.0,1.273247480392456
163000.0,1.2700508832931519
164000.0,1.2708775997161865
165000.0,1.2724823951721191
166000.0,1.2678483724594116
167000.0,1.2633228302001953
168000.0,1.2587422132492065
169000.0,1.2488741874694824
170000.0,1.2531198263168335
171000.0,1.2583224773406982
172000.0,1.2633163928985596
173000.0,1.2651234865188599
174000.0,1.2569690942764282
175000.0,1.2604691982269287
176000.0,1.2565574645996094
177000.0,1.255704402923584
178000.0,1.260502815246582
179000.0,1.256693720817566
180000.0,1.253875494003296
181000.0,1.2483327388763428
182000.0,1.2536227703094482
183000.0,1.2602453231811523
184000.0,1.2603214979171753
185000.0,1.2523726224899292
186000.0,1.2511963844299316
187000.0,1.2542657852172852
188000.0,1.2471102476119995
189000.0,1.2444734573364258
190000.0,1.245352029800415
191000.0,1.2483978271484375
192000.0,1.2452890872955322
193000.0,1.2524044513702393
194000.0,1.2464890480041504
195000.0,1.2440917491912842
196000.0,1.245811104774475
197000.0,1.2328519821166992
198000.0,1.2357133626937866
199000.0,1.2371361255645752
200000.0,1.238879919052124
201000.0,1.239415168762207
