"step","upstreamPressure_DP167_212.500-0.700-0.370-14.589-5.093-12.388-=12.3879"
102000.0,9.159386
103000.0,9.140886
104000.0,9.168226
105000.0,9.18935
106000.0,9.090704
107000.0,9.206646
108000.0,9.106564
109000.0,9.137724
110000.0,9.192585
111000.0,9.248983
112000.0,9.187334
113000.0,9.217499
114000.0,9.3708315
115000.0,9.324457
116000.0,9.012218
117000.0,9.35528
118000.0,9.395065
119000.0,9.308291
120000.0,9.295019
121000.0,9.365787
122000.0,9.420171
123000.0,9.092113
124000.0,9.474944
125000.0,9.590362
126000.0,9.575295
127000.0,9.2953615
128000.0,9.525753
129000.0,9.5421505
130000.0,9.298973
131000.0,9.532057
132000.0,9.616959
133000.0,9.725145
134000.0,9.617851
135000.0,9.631123
136000.0,9.459904670715332
137000.0,9.802885055541992
138000.0,9.764546394348145
139000.0,9.660000801086426
140000.0,9.88695240020752
141000.0,9.838199615478516
142000.0,9.789130210876465
143000.0,9.979751586914062
144000.0,9.695420265197754
145000.0,9.932989120483398
146000.0,9.940441131591797
147000.0,10.083013534545898
148000.0,9.964303970336914
149000.0,9.989481925964355
150000.0,9.44155502319336
151000.0,9.974773406982422
152000.0,10.087315559387207
153000.0,10.155988693237305
154000.0,10.17015266418457
155000.0,10.147924423217773
156000.0,10.230302810668945
157000.0,10.209002494812012
158000.0,9.927241325378418
159000.0,10.249473571777344
160000.0,10.311453819274902
161000.0,10.31016731262207
162000.0,10.331960678100586
163000.0,10.374709129333496
164000.0,10.286693572998047
165000.0,10.312667846679688
166000.0,10.060820579528809
167000.0,10.348162651062012
168000.0,10.464781761169434
169000.0,10.460965156555176
170000.0,10.409682273864746
171000.0,10.506223678588867
172000.0,10.505226135253906
173000.0,10.551826477050781
174000.0,10.505051612854004
175000.0,10.55038833618164
176000.0,10.596510887145996
177000.0,10.609745979309082
178000.0,10.663908004760742
179000.0,10.657976150512695
180000.0,10.717744827270508
181000.0,10.723615646362305
182000.0,10.705537796020508
183000.0,10.72576904296875
184000.0,10.767895698547363
185000.0,10.773869514465332
186000.0,10.701729774475098
187000.0,10.747574806213379
188000.0,10.870601654052734
189000.0,10.791296005249023
190000.0,10.887993812561035
191000.0,10.94182014465332
192000.0,10.951654434204102
193000.0,10.861644744873047
194000.0,10.968393325805664
195000.0,10.940641403198242
196000.0,10.557394027709961
197000.0,10.943889617919922
198000.0,11.086726188659668
199000.0,11.082313537597656
200000.0,11.08664321899414
201000.0,11.065706253051758
202000.0,11.088509559631348
203000.0,11.18022346496582
204000.0,11.10654354095459
205000.0,11.0381441116333
206000.0,11.16008472442627
207000.0,11.15593147277832
208000.0,11.163272857666016
209000.0,11.166674613952637
210000.0,11.183992385864258
211000.0,11.207529067993164
212000.0,11.194952011108398
213000.0,11.253125190734863
214000.0,11.285531997680664
215000.0,11.260961532592773
216000.0,11.277567863464355
217000.0,11.289393424987793
218000.0,11.280410766601562
219000.0,11.2441987991333
220000.0,11.329171180725098
221000.0,11.343494415283203
222000.0,11.358656883239746
223000.0,11.372844696044922
224000.0,11.378571510314941
225000.0,11.405216217041016
226000.0,11.399795532226562
227000.0,11.440727233886719
228000.0,11.421822547912598
229000.0,11.41342544555664
230000.0,11.444323539733887
231000.0,11.43593978881836
232000.0,11.454608917236328
233000.0,11.414957046508789
234000.0,11.4533052444458
235000.0,11.45301628112793
236000.0,11.483331680297852
237000.0,11.47541618347168
238000.0,11.514152526855469
239000.0,11.488082885742188
240000.0,11.4849853515625
241000.0,11.546762466430664
242000.0,11.522018432617188
243000.0,11.51947021484375
244000.0,11.509958267211914
245000.0,11.491585731506348
246000.0,11.578609466552734
247000.0,11.532125473022461
248000.0,11.579802513122559
249000.0,11.542163848876953
250000.0,11.584257125854492
251000.0,11.567098617553711
252000.0,11.597487449645996
253000.0,11.597333908081055
254000.0,11.624939918518066
255000.0,11.605640411376953
256000.0,11.605792999267578
257000.0,11.619905471801758
258000.0,11.636958122253418
259000.0,11.658348083496094
260000.0,11.638137817382812
261000.0,11.66905403137207
262000.0,11.664192199707031
263000.0,11.67536735534668
264000.0,11.672414779663086
265000.0,11.677083969116211
266000.0,11.695627212524414
267000.0,11.702227592468262
268000.0,11.68388843536377
269000.0,11.692272186279297
270000.0,11.727746963500977
271000.0,11.687955856323242
272000.0,11.715193748474121
273000.0,11.702042579650879
274000.0,11.718818664550781
275000.0,11.7343168258667
276000.0,11.706140518188477
277000.0,11.749841690063477
278000.0,11.722711563110352
279000.0,11.718538284301758
280000.0,11.7468900680542
281000.0,11.754276275634766
282000.0,11.767991065979004
283000.0,11.770631790161133
284000.0,11.78240966796875
285000.0,11.786333084106445
286000.0,11.740640640258789
287000.0,11.793245315551758
288000.0,11.755941390991211
289000.0,11.76799201965332
290000.0,11.778616905212402
291000.0,11.807764053344727
292000.0,11.800070762634277
293000.0,11.79549503326416
294000.0,11.798550605773926
295000.0,11.79050064086914
296000.0,11.825302124023438
297000.0,11.823648452758789
298000.0,11.83669376373291
299000.0,11.816068649291992
300000.0,11.82136344909668
