"step","upstreamPressure_DP170_572.500-0.860-0.430-10.392-2.059-7.255-=7.25473"
102000.0,8.287735
103000.0,8.279533
104000.0,8.254979
105000.0,8.27878
106000.0,8.195422
107000.0,8.261878
108000.0,8.185324
109000.0,8.195883
110000.0,8.2165165
111000.0,8.2430725
112000.0,8.174669
113000.0,8.175117
114000.0,8.280468
115000.0,8.218224
116000.0,8.058852
117000.0,8.245169
118000.0,8.248354
119000.0,8.164707
120000.0,8.118341
121000.0,8.185145
122000.0,8.177736
123000.0,7.9591727
124000.0,8.214004
125000.0,8.243305
126000.0,8.225932
127000.0,8.068436
128000.0,8.179744
129000.0,8.130014
130000.0,7.9616046
131000.0,8.098061
132000.0,8.12154
133000.0,8.179726
134000.0,8.097069
135000.0,8.087973
136000.0,7.901158332824707
137000.0,8.12739086151123
138000.0,8.093448638916016
139000.0,7.9974517822265625
140000.0,8.104698181152344
141000.0,8.059221267700195
142000.0,8.027971267700195
143000.0,8.117105484008789
144000.0,7.973818778991699
145000.0,8.048833847045898
146000.0,8.016257286071777
147000.0,8.068205833435059
148000.0,8.042999267578125
149000.0,8.00181770324707
150000.0,7.655567169189453
151000.0,7.955755233764648
152000.0,7.9724650382995605
153000.0,7.988498687744141
154000.0,7.981213092803955
155000.0,7.928807258605957
156000.0,7.961421012878418
157000.0,7.92620325088501
158000.0,7.749237060546875
159000.0,7.91971492767334
160000.0,7.912452697753906
161000.0,7.894845008850098
162000.0,7.836508750915527
163000.0,7.866057395935059
164000.0,7.8016815185546875
165000.0,7.811160564422607
166000.0,7.684049606323242
167000.0,7.825911998748779
168000.0,7.833920955657959
169000.0,7.816466331481934
170000.0,7.752644062042236
171000.0,7.802207946777344
172000.0,7.756405830383301
173000.0,7.77994966506958
174000.0,7.768832683563232
175000.0,7.73867130279541
176000.0,7.747570037841797
177000.0,7.720803260803223
178000.0,7.720466613769531
179000.0,7.701437473297119
180000.0,7.7197160720825195
181000.0,7.694891929626465
182000.0,7.676382064819336
183000.0,7.69029426574707
184000.0,7.681188583374023
185000.0,7.667570114135742
186000.0,7.577892780303955
187000.0,7.636126518249512
188000.0,7.673356056213379
189000.0,7.610769271850586
190000.0,7.6414570808410645
191000.0,7.656656742095947
192000.0,7.638914108276367
193000.0,7.6000471115112305
194000.0,7.66987943649292
195000.0,7.611636161804199
196000.0,7.41496467590332
197000.0,7.607075214385986
198000.0,7.6221208572387695
199000.0,7.6107048988342285
200000.0,7.602119445800781
201000.0,7.576669216156006
202000.0,7.577120780944824
203000.0,7.605027198791504
204000.0,7.5770158767700195
205000.0,7.5323638916015625
206000.0,7.574587821960449
207000.0,7.551355838775635
208000.0,7.548036098480225
209000.0,7.552928924560547
210000.0,7.55084753036499
211000.0,7.53983736038208
212000.0,7.514150619506836
213000.0,7.5338592529296875
214000.0,7.545413017272949
215000.0,7.527187347412109
216000.0,7.528336524963379
217000.0,7.516186714172363
218000.0,7.506685256958008
219000.0,7.465034484863281
220000.0,7.514652252197266
221000.0,7.500829219818115
222000.0,7.495441913604736
223000.0,7.492167949676514
224000.0,7.494628429412842
225000.0,7.498188018798828
226000.0,7.471767425537109
227000.0,7.492056369781494
228000.0,7.471848011016846
229000.0,7.45866584777832
230000.0,7.492002487182617
231000.0,7.462151050567627
232000.0,7.468156814575195
233000.0,7.452863693237305
234000.0,7.473011016845703
235000.0,7.446764945983887
236000.0,7.450786113739014
237000.0,7.448517799377441
238000.0,7.458080291748047
239000.0,7.441689491271973
240000.0,7.439719200134277
241000.0,7.452402114868164
242000.0,7.434496879577637
243000.0,7.432796478271484
244000.0,7.428196430206299
245000.0,7.408463478088379
246000.0,7.441673278808594
247000.0,7.420291900634766
248000.0,7.426196575164795
249000.0,7.401188373565674
250000.0,7.421571731567383
251000.0,7.412619590759277
252000.0,7.417736053466797
253000.0,7.418952465057373
254000.0,7.417730808258057
255000.0,7.400712490081787
256000.0,7.396452903747559
257000.0,7.397097110748291
258000.0,7.403483867645264
259000.0,7.40803337097168
260000.0,7.395475387573242
261000.0,7.401288032531738
262000.0,7.40291690826416
263000.0,7.400563716888428
264000.0,7.3904876708984375
265000.0,7.3954620361328125
266000.0,7.396063804626465
267000.0,7.396590232849121
268000.0,7.385077476501465
269000.0,7.3804612159729
270000.0,7.388374328613281
271000.0,7.372628211975098
272000.0,7.378323554992676
273000.0,7.37679386138916
274000.0,7.385241508483887
275000.0,7.388677597045898
276000.0,7.367298126220703
277000.0,7.389711856842041
278000.0,7.36814546585083
279000.0,7.359984874725342
280000.0,7.37575626373291
281000.0,7.362052917480469
282000.0,7.367038726806641
283000.0,7.378551006317139
284000.0,7.377562999725342
285000.0,7.377392768859863
286000.0,7.3494791984558105
287000.0,7.379964828491211
288000.0,7.359138488769531
289000.0,7.355285167694092
290000.0,7.3543548583984375
291000.0,7.3671369552612305
292000.0,7.353688716888428
293000.0,7.359903335571289
294000.0,7.357908248901367
295000.0,7.348237991333008
296000.0,7.355993270874023
297000.0,7.351311683654785
298000.0,7.367982387542725
299000.0,7.352834701538086
300000.0,7.348391532897949
