"step","upstreamPressure_DP166_797.50000000000011_0.94000000000000017_0.35"
0,0.07391611
1000,-0.00062981143
2000,-0.006869803
3000,-0.008346863
4000,-0.0024783122
5000,0.015741039
6000,0.029335102
7000,0.07609728
8000,0.17425829
9000,0.31330544
10000,0.42858922
11000,0.76073503
12000,1.2882483
13000,1.6394756
14000,0.108226985
15000,0.61675215
16000,1.2861707
17000,1.8001
18000,1.972142
19000,2.1183496
20000,2.7253642
21000,3.0374737
22000,3.3787923
23000,3.8084025
24000,3.9607215
25000,4.30785
26000,4.614988
27000,4.8035727
28000,4.953553
29000,5.2334166
30000,5.3838677
31000,5.5924606
32000,5.761658
33000,5.906813
34000,5.9913354
35000,6.172483
36000,6.2762218
37000,6.427619
38000,6.452316
39000,6.545723
40000,6.6559834
41000,6.75952
42000,6.7384396
43000,6.871669
44000,6.948329
45000,7.126409
46000,7.166785
47000,7.008358
48000,7.1760216
49000,7.1797075
50000,7.29714
51000,7.2935743
52000,7.2824435
53000,7.339601
54000,7.4673176
55000,7.5024123
56000,7.4891043
57000,7.1257844
58000,7.405198
59000,7.521593
60000,7.6234856
61000,7.619739
62000,7.704069
63000,7.5543175
64000,7.7287207
65000,7.7629566
66000,7.761009
67000,7.8823957
68000,7.814416
69000,7.348901
70000,7.805153
71000,7.8617887
72000,8.007107
73000,8.065191
74000,7.9645386
75000,8.073399
76000,7.8282065
77000,7.932637
78000,8.173483
79000,8.171549
80000,8.013778
81000,8.075122
82000,8.00717
83000,8.156294
84000,8.108337
85000,8.122008
86000,8.138918
87000,7.7019124
88000,8.072756
89000,8.223982
90000,8.188391
91000,8.20188
92000,8.16403
93000,8.236326
94000,8.20154
95000,8.126564
96000,8.173611
97000,8.211018
98000,8.125521
99000,8.161718
100000,8.215013
101000,8.179978
102000,8.204727
