"step","downstreamPressure_DP161_707.5_0.22000000000000003_0.25"
0,-0.16536836
1000,0.0050067334
2000,-0.0018226986
3000,-0.0008238242
4000,0.00025600067
5000,0.009779402
6000,-0.008214526
7000,0.020801246
8000,0.008434174
9000,-0.013045087
10000,0.053611927
11000,0.10085875
12000,0.18829523
13000,0.20206594
14000,0.012615556
15000,0.04617461
16000,0.14412248
17000,0.2867698
18000,0.33742857
19000,0.41008985
20000,0.48266423
21000,0.5250567
22000,0.5786976
23000,0.63456285
24000,0.61366993
25000,0.72739327
26000,0.7805562
27000,0.8677109
28000,0.94213957
29000,1.0376134
30000,1.1562071
31000,1.2673533
32000,1.3676208
33000,1.514636
34000,1.6364634
35000,1.7207818
36000,1.8116846
37000,1.9378082
38000,1.9835622
39000,2.0982249
40000,2.1949804
41000,2.28519
42000,2.348811
43000,2.422284
44000,2.4889617
45000,2.4874282
46000,2.5886207
47000,2.4697232
48000,2.6643693
49000,2.642263
50000,2.6954124
51000,2.634963
52000,2.705017
53000,2.7575173
54000,2.8045278
55000,2.8154426
56000,2.8804183
57000,2.493115
58000,2.7988486
59000,2.827868
60000,2.9146657
61000,2.969875
62000,3.029015
63000,2.9627237
64000,2.9820333
65000,3.0288825
66000,2.9773488
67000,3.0390992
68000,3.0660055
69000,2.770761
70000,3.0943604
71000,3.1755269
72000,3.2217073
73000,3.191122
74000,3.255342
75000,3.3315501
76000,3.1327825
77000,3.2147593
78000,3.29419
79000,3.3173106
80000,3.1925545
81000,3.242211
82000,3.2160358
83000,3.2266612
84000,3.3017688
85000,3.2755237
86000,3.308965
87000,3.1531224
88000,3.2224066
89000,3.3303761
90000,3.3405006
91000,3.3933306
92000,3.3743696
93000,3.4318314
94000,3.3157606
95000,3.2848516
96000,3.3098474
97000,3.3865485
98000,3.3034053
99000,3.3342168
100000,3.3445816
101000,3.3151162
102000,3.334863
