"step","downstreamPressure_DP163_887.50000000000023_0.34_0.29000000000000004"
0,-0.263998
1000,0.0029293096
2000,2.0203215e-05
3000,0.0007980763
4000,0.0018663288
5000,0.011156765
6000,-0.0064324993
7000,0.024549685
8000,0.013449329
9000,-0.012387127
10000,0.05596402
11000,0.105735466
12000,0.18457696
13000,0.20226851
14000,0.013467321
15000,0.04665944
16000,0.15464494
17000,0.2910566
18000,0.3509106
19000,0.40020266
20000,0.4990046
21000,0.53552145
22000,0.5814246
23000,0.63314354
24000,0.63050187
25000,0.7439218
26000,0.7848092
27000,0.884071
28000,0.96515656
29000,1.0734832
30000,1.1943955
31000,1.3097812
32000,1.4266413
33000,1.5802196
34000,1.6939464
35000,1.8004678
36000,1.9002999
37000,2.0177116
38000,2.0730848
39000,2.1861527
40000,2.2885382
41000,2.3736832
42000,2.4335213
43000,2.5440238
44000,2.622661
45000,2.591731
46000,2.6862779
47000,2.572985
48000,2.7101164
49000,2.7674792
50000,2.7837331
51000,2.7525923
52000,2.827926
53000,2.8701706
54000,2.932906
55000,2.9499183
56000,3.0474248
57000,2.6266828
58000,2.9530053
59000,2.9848843
60000,3.060483
61000,3.1238089
62000,3.2000945
63000,3.1822016
64000,3.1741161
65000,3.2015648
66000,3.1501868
67000,3.15492
68000,3.2015848
69000,2.917038
70000,3.1351395
71000,3.2748704
72000,3.3323054
73000,3.324626
74000,3.338602
75000,3.4458694
76000,3.2292857
77000,3.3105652
78000,3.393808
79000,3.4316092
80000,3.326827
81000,3.371694
82000,3.3502507
83000,3.3600068
84000,3.391659
85000,3.4122214
86000,3.4464626
87000,3.29661
88000,3.3137078
89000,3.428499
90000,3.4289694
91000,3.4803271
92000,3.460513
93000,3.5328226
94000,3.437291
95000,3.4041576
96000,3.4507773
97000,3.4966402
98000,3.4198842
99000,3.4519768
100000,3.473991
101000,3.439674
102000,3.4590616
