"step","upstreamPressure_DP156_437.5_0.26_0.15000000000000002"
0,0.2239494
1000,-0.0009057863
2000,-0.010443793
3000,-0.009466462
4000,-0.002958687
5000,0.017027136
6000,0.028792305
7000,0.07868705
8000,0.1794914
9000,0.32362705
10000,0.44477046
11000,0.7786112
12000,1.3138607
13000,1.6657691
14000,0.11115725
15000,0.62382054
16000,1.3041098
17000,1.83781
18000,2.0111527
19000,2.1717737
20000,2.7833107
21000,3.086214
22000,3.432403
23000,3.8748302
24000,4.0261497
25000,4.386773
26000,4.693455
27000,4.8866587
28000,5.0412636
29000,5.3312116
30000,5.485517
31000,5.6981964
32000,5.871531
33000,6.021258
34000,6.109656
35000,6.2901325
36000,6.4023733
37000,6.551708
38000,6.5810328
39000,6.6801767
40000,6.7960234
41000,6.910408
42000,6.8816376
43000,7.008842
44000,7.086141
45000,7.282939
46000,7.3154707
47000,7.1592484
48000,7.3197265
49000,7.3222413
50000,7.4489317
51000,7.4534225
52000,7.4390783
53000,7.4921
54000,7.628683
55000,7.685112
56000,7.6616373
57000,7.285993
58000,7.579006
59000,7.685787
60000,7.791704
61000,7.779607
62000,7.871312
63000,7.714281
64000,7.9116764
65000,7.927396
66000,7.946751
67000,8.034918
68000,7.975531
69000,7.5173326
70000,7.9796
71000,8.026315
72000,8.172392
73000,8.254235
74000,8.142362
75000,8.256581
76000,8.001669
77000,8.0919285
78000,8.353563
79000,8.363396
80000,8.197078
81000,8.268258
82000,8.2078
83000,8.366211
84000,8.322115
85000,8.332018
86000,8.348837
87000,7.8861237
88000,8.283313
89000,8.431219
90000,8.411665
91000,8.41721
92000,8.395494
93000,8.474388
94000,8.439646
95000,8.374443
96000,8.426972
97000,8.477087
98000,8.399288
99000,8.42794
100000,8.497345
101000,8.4645405
102000,8.502657
