"step","downstreamPressure_DP170_572.5_0.8600000000000001_0.43000000000000005"
0,-0.18260932
1000,-0.00025533355
2000,-0.00068151107
3000,0.0010337399
4000,0.0013369041
5000,0.010437479
6000,-0.006708904
7000,0.022018638
8000,0.009838322
9000,-0.013831505
10000,0.054110307
11000,0.1069981
12000,0.19642104
13000,0.21632424
14000,0.014717885
15000,0.046950392
16000,0.1651677
17000,0.30499715
18000,0.36753184
19000,0.41607797
20000,0.5241908
21000,0.5651807
22000,0.6118566
23000,0.67412806
24000,0.6747503
25000,0.7732737
26000,0.8254473
27000,0.924913
28000,0.9966752
29000,1.1028818
30000,1.2125328
31000,1.3047887
32000,1.443176
33000,1.5704324
34000,1.7119733
35000,1.7877595
36000,1.8744048
37000,1.9954896
38000,2.015566
39000,2.125432
40000,2.2386594
41000,2.3425484
42000,2.370669
43000,2.4835627
44000,2.53554
45000,2.530131
46000,2.6412444
47000,2.5066142
48000,2.627137
49000,2.6608078
50000,2.719071
51000,2.6577067
52000,2.7206383
53000,2.7631993
54000,2.832284
55000,2.8607929
56000,2.924192
57000,2.4977698
58000,2.806755
59000,2.8704581
60000,2.9416344
61000,3.0166206
62000,3.0735002
63000,3.0341797
64000,3.0318635
65000,3.0808911
66000,3.0038316
67000,3.0768757
68000,3.1205254
69000,2.8316603
70000,3.0480046
71000,3.179514
72000,3.253064
73000,3.2132318
74000,3.2669718
75000,3.3686604
76000,3.1454482
77000,3.1981826
78000,3.30704
79000,3.3470345
80000,3.1946554
81000,3.280746
82000,3.2445412
83000,3.2782388
84000,3.2897925
85000,3.3186126
86000,3.367511
87000,3.1801186
88000,3.239707
89000,3.343695
90000,3.392548
91000,3.423873
92000,3.3875473
93000,3.466516
94000,3.330194
95000,3.3037663
96000,3.360991
97000,3.4177675
98000,3.343274
99000,3.3701053
100000,3.383213
101000,3.3718808
102000,3.3916242
