"step","upstreamPressure_DP171_977.50000000000011_0.58000000000000007_0.45000000000000007"
0,-0.13656646
1000,0.0007280665
2000,-0.0028927014
3000,-0.005981383
4000,-0.003334316
5000,0.014666516
6000,0.02537743
7000,0.07161382
8000,0.16599414
9000,0.30285054
10000,0.41646776
11000,0.7392596
12000,1.2605163
13000,1.6163213
14000,0.109621026
15000,0.6110275
16000,1.2640221
17000,1.7790265
18000,1.9486072
19000,2.0891297
20000,2.6859279
21000,2.9906073
22000,3.3369892
23000,3.7682247
24000,3.9217668
25000,4.272194
26000,4.5726247
27000,4.765064
28000,4.9065914
29000,5.1848755
30000,5.338682
31000,5.533183
32000,5.7068996
33000,5.844223
34000,5.921367
35000,6.1049023
36000,6.208988
37000,6.3567657
38000,6.388604
39000,6.470219
40000,6.5830374
41000,6.68727
42000,6.662242
43000,6.7859325
44000,6.865583
45000,7.0477314
46000,7.0870056
47000,6.921702
48000,7.096756
49000,7.096868
50000,7.2070074
51000,7.2150354
52000,7.210676
53000,7.2690935
54000,7.383894
55000,7.432813
56000,7.4116497
57000,7.0542345
58000,7.320026
59000,7.4511347
60000,7.5518513
61000,7.5447116
62000,7.634422
63000,7.4869294
64000,7.657371
65000,7.6859565
66000,7.6918535
67000,7.8087864
68000,7.743516
69000,7.2800436
70000,7.732319
71000,7.780938
72000,7.9264126
73000,7.99187
74000,7.888228
75000,7.9919486
76000,7.7614584
77000,7.8571815
78000,8.087742
79000,8.082518
80000,7.9254565
81000,7.97781
82000,7.921518
83000,8.053053
84000,8.012259
85000,8.018208
86000,8.029995
87000,7.613179
88000,7.9732294
89000,8.107032
90000,8.072389
91000,8.083944
92000,8.050575
93000,8.124289
94000,8.089063
95000,8.018926
96000,8.059937
97000,8.080278
98000,8.010839
99000,8.038523
100000,8.091067
101000,8.044172
102000,8.071896
