"step","downstreamPressure_DP168_122.5_0.45999999999999996_0.39"
0,-0.54994315
1000,0.0027188982
2000,-0.0013281815
3000,-0.001031471
4000,0.00040131836
5000,0.0073230527
6000,-0.00014108364
7000,0.015907547
8000,0.019417875
9000,0.02752985
10000,0.0695138
11000,0.13077879
12000,0.21540394
13000,0.25397792
14000,0.008857213
15000,0.061613984
16000,0.19529319
17000,0.36943424
18000,0.44769394
19000,0.5193405
20000,0.60210437
21000,0.6390694
22000,0.68364644
23000,0.7056042
24000,0.68641216
25000,0.79169464
26000,0.81647587
27000,0.86971724
28000,0.9263021
29000,0.9572761
30000,1.0788555
31000,1.1381154
32000,1.183927
33000,1.2615975
34000,1.3694644
35000,1.4223726
36000,1.4780335
37000,1.54616
38000,1.5459824
39000,1.6452422
40000,1.7050807
41000,1.7514722
42000,1.7155124
43000,1.789911
44000,1.7969607
45000,1.8359413
46000,1.8918781
47000,1.7234268
48000,1.8040813
49000,1.7901176
50000,1.8395939
51000,1.7919488
52000,1.8225114
53000,1.8077625
54000,1.9075601
55000,1.869693
56000,1.9083791
57000,1.6329286
58000,1.8041321
59000,1.8542807
60000,1.917165
61000,2.0118613
62000,2.008998
63000,2.0244749
64000,1.9412005
65000,2.033276
66000,1.9503236
67000,1.9974422
68000,2.0412164
69000,1.8361738
70000,1.900986
71000,2.0628536
72000,2.0923345
73000,2.043932
74000,2.169168
75000,2.2271214
76000,2.0608556
77000,2.0744042
78000,2.1585228
79000,2.1689658
80000,2.1218405
81000,2.1466098
82000,2.1368165
83000,2.1033573
84000,2.0929515
85000,2.1625159
86000,2.2274804
87000,2.042273
88000,2.0939677
89000,2.242561
90000,2.193606
91000,2.2579522
92000,2.2598858
93000,2.3603654
94000,2.2132626
95000,2.2147021
96000,2.2812347
97000,2.320965
98000,2.3242118
99000,2.3167875
100000,2.3404691
101000,2.356823
102000,2.3790553
