"step","upstreamPressure_DP158_752.50000000000011_0.78_0.19"
0,-0.11938974
1000,-0.0004466292
2000,-0.005844336
3000,-0.00680954
4000,-0.001436232
5000,0.016767126
6000,0.027963584
7000,0.0782497
8000,0.17629138
9000,0.31551623
10000,0.43226272
11000,0.7625381
12000,1.3034105
13000,1.6492953
14000,0.1101504
15000,0.626178
16000,1.2892559
17000,1.812046
18000,1.9822723
19000,2.127427
20000,2.7304971
21000,3.04599
22000,3.389067
23000,3.8316932
24000,3.974979
25000,4.3296423
26000,4.6330085
27000,4.826294
28000,4.97597
29000,5.2573333
30000,5.410416
31000,5.6148005
32000,5.784039
33000,5.9288654
34000,6.0181093
35000,6.195883
36000,6.306907
37000,6.4619894
38000,6.482321
39000,6.5759864
40000,6.689003
41000,6.7987494
42000,6.7721624
43000,6.9021997
44000,6.9752026
45000,7.164455
46000,7.2090187
47000,7.037163
48000,7.2125134
49000,7.215166
50000,7.332295
51000,7.333075
52000,7.3238506
53000,7.3828773
54000,7.497952
55000,7.5581303
56000,7.5271626
57000,7.1568565
58000,7.4332905
59000,7.5493937
60000,7.6473317
61000,7.659317
62000,7.731888
63000,7.5852823
64000,7.7696795
65000,7.794974
66000,7.7830415
67000,7.9065156
68000,7.8482637
69000,7.407017
70000,7.8659987
71000,7.9095173
72000,8.048706
73000,8.113424
74000,8.00834
75000,8.123871
76000,7.8625817
77000,7.9732056
78000,8.214008
79000,8.219524
80000,8.04328
81000,8.110003
82000,8.049217
83000,8.194756
84000,8.154064
85000,8.166161
86000,8.180321
87000,7.729416
88000,8.121121
89000,8.268459
90000,8.240851
91000,8.2533045
92000,8.224352
93000,8.297712
94000,8.259962
95000,8.198356
96000,8.236395
97000,8.268494
98000,8.198166
99000,8.223951
100000,8.277249
101000,8.246483
102000,8.268864
