"step","upstreamPressure_DP165_347,50-0,50-0,33=9.17385"
0.0,0.9253478
1000.0,9.802528
2000.0,10.02736
3000.0,10.050835
4000.0,10.087431
5000.0,9.908407
6000.0,9.876415
7000.0,9.797556
8000.0,9.8322935
9000.0,9.725638
10000.0,9.687121
11000.0,9.619244
12000.0,9.587967
13000.0,9.570307
14000.0,9.4029045
15000.0,9.527319
16000.0,9.467235
17000.0,9.455439
18000.0,9.399383
19000.0,9.381886
20000.0,9.341478
21000.0,9.335543
22000.0,9.279483
23000.0,9.294336
24000.0,9.247702
25000.0,9.211145
26000.0,9.157073
27000.0,9.14871
28000.0,9.137155
29000.0,9.1152
30000.0,9.120463
31000.0,9.066498
32000.0,9.038161
33000.0,9.003691
34000.0,8.991456
35000.0,8.967228
36000.0,8.94216
37000.0,8.947308
38000.0,8.916149
39000.0,8.900669
40000.0,8.897182
41000.0,8.883123
42000.0,8.823935
43000.0,8.861023
44000.0,8.7781515
45000.0,8.783014
46000.0,8.817188
47000.0,8.784636
48000.0,8.805591
49000.0,8.819279
50000.0,8.801857
51000.0,8.786102
52000.0,8.763419
53000.0,8.784204
54000.0,8.762423
55000.0,8.766373
56000.0,8.756268
57000.0,8.733305
58000.0,8.7637415
59000.0,8.742655
60000.0,8.732058
61000.0,8.769566
62000.0,8.758436
63000.0,8.760754
64000.0,8.750658
65000.0,8.739845
66000.0,8.752756
67000.0,8.780775
68000.0,8.751787
69000.0,8.748724
70000.0,8.782188
71000.0,8.746092
72000.0,8.753871
73000.0,8.767426
74000.0,8.773638
75000.0,8.764357
76000.0,8.761747
77000.0,8.771906
78000.0,8.778292
79000.0,8.747656
80000.0,8.773157
81000.0,8.779851
82000.0,8.791679
83000.0,8.781633
84000.0,8.789518
85000.0,8.829226
86000.0,8.8075
87000.0,8.78642
88000.0,8.786159
89000.0,8.7727785
90000.0,8.792212
91000.0,8.784107
92000.0,8.80776
93000.0,8.809803
94000.0,8.799894
95000.0,8.734032
96000.0,8.754079
97000.0,8.790801
98000.0,8.784343
99000.0,8.791653
100000.0,8.80255
101000.0,8.801126480102539
102000.0,8.798199653625488
103000.0,8.811966896057129
104000.0,8.803404808044434
105000.0,8.811929702758789
106000.0,8.7872314453125
107000.0,8.814659118652344
108000.0,8.813668251037598
109000.0,8.828324317932129
110000.0,8.838495254516602
111000.0,8.819835662841797
112000.0,8.816007614135742
113000.0,8.834946632385254
114000.0,8.846710205078125
115000.0,8.835699081420898
116000.0,8.866045951843262
117000.0,8.835272789001465
118000.0,8.846211433410645
119000.0,8.848235130310059
120000.0,8.848464965820312
121000.0,8.855535507202148
122000.0,8.872734069824219
123000.0,8.871797561645508
124000.0,8.873235702514648
125000.0,8.867774963378906
126000.0,8.875469207763672
127000.0,8.867067337036133
128000.0,8.871188163757324
129000.0,8.871646881103516
130000.0,8.881765365600586
131000.0,8.877944946289062
132000.0,8.866839408874512
133000.0,8.878421783447266
134000.0,8.890338897705078
135000.0,8.896173477172852
136000.0,8.881410598754883
137000.0,8.895724296569824
138000.0,8.885714530944824
139000.0,8.89460277557373
140000.0,8.895919799804688
141000.0,8.903946876525879
142000.0,8.901481628417969
143000.0,8.909740447998047
144000.0,8.907772064208984
145000.0,8.903324127197266
146000.0,8.912080764770508
147000.0,8.913796424865723
148000.0,8.910330772399902
149000.0,8.89960765838623
150000.0,8.92201042175293
151000.0,8.920012474060059
152000.0,8.915380477905273
153000.0,8.922889709472656
154000.0,8.920215606689453
155000.0,8.923759460449219
156000.0,8.911084175109863
157000.0,8.916757583618164
158000.0,8.929697036743164
159000.0,8.925585746765137
160000.0,8.924671173095703
161000.0,8.92674446105957
162000.0,8.926169395446777
163000.0,8.915919303894043
164000.0,8.916971206665039
165000.0,8.92301082611084
166000.0,8.92831802368164
167000.0,8.930709838867188
168000.0,8.930373191833496
169000.0,8.934361457824707
170000.0,8.923028945922852
171000.0,8.925254821777344
172000.0,8.928801536560059
173000.0,8.939316749572754
174000.0,8.933732986450195
175000.0,8.935176849365234
176000.0,8.935080528259277
177000.0,8.935606002807617
178000.0,8.941993713378906
179000.0,8.937962532043457
180000.0,8.938915252685547
181000.0,8.945337295532227
182000.0,8.941747665405273
183000.0,8.948318481445312
184000.0,8.950982093811035
185000.0,8.951162338256836
186000.0,8.946619987487793
187000.0,8.952618598937988
188000.0,8.952498435974121
189000.0,8.939994812011719
190000.0,8.94468879699707
191000.0,8.947258949279785
192000.0,8.951229095458984
193000.0,8.950200080871582
194000.0,8.955514907836914
195000.0,8.950606346130371
196000.0,8.961404800415039
197000.0,8.952281951904297
198000.0,8.958450317382812
199000.0,8.956693649291992
200000.0,8.957551002502441
201000.0,8.958833694458008
202000.0,8.955018997192383
203000.0,8.959942817687988
204000.0,8.9639253616333
205000.0,8.965255737304688
206000.0,8.961868286132812
207000.0,8.967378616333008
208000.0,8.965388298034668
209000.0,8.966194152832031
210000.0,8.968152046203613
211000.0,8.966841697692871
212000.0,8.970032691955566
213000.0,8.967830657958984
214000.0,8.970580101013184
215000.0,8.970050811767578
216000.0,8.96796989440918
217000.0,8.969657897949219
