"step","downstreamPressureDiff_DP113_670_0.91999999999999993_0.3025"
0.0,-1.2808142
1000.0,-0.6742966
2000.0,-0.69001997
3000.0,-0.7245879
4000.0,-0.67735815
5000.0,-0.7067475
6000.0,-0.71431106
7000.0,-0.7132236
8000.0,-0.705521
9000.0,-0.6989522
10000.0,-0.71437305
11000.0,-0.7301414
12000.0,-0.71732247
13000.0,-0.7231475
14000.0,-0.71276253
15000.0,-0.7185985
16000.0,-0.71783745
17000.0,-0.73840326
18000.0,-0.7113522
19000.0,-0.7296083
20000.0,-0.73345286
21000.0,-0.729491
22000.0,-0.7276057
23000.0,-0.72010785
24000.0,-0.73062205
25000.0,-0.72367364
26000.0,-0.71975243
27000.0,-0.7227521
28000.0,-0.7257876396179199
29000.0,-0.7333317399024963
30000.0,-0.7218338251113892
31000.0,-0.7306705713272095
32000.0,-0.730294942855835
33000.0,-0.7275620698928833
34000.0,-0.7329509854316711
35000.0,-0.7219944000244141
36000.0,-0.7302308082580566
37000.0,-0.7306361794471741
38000.0,-0.7363870143890381
39000.0,-0.726664662361145
40000.0,-0.7289599180221558
41000.0,-0.7268850207328796
42000.0,-0.7192983031272888
43000.0,-0.7254043817520142
44000.0,-0.7300979495048523
45000.0,-0.7252522110939026
46000.0,-0.7264101505279541
47000.0,-0.7274699211120605
48000.0,-0.7295844554901123
49000.0,-0.7269757986068726
50000.0,-0.7296533584594727
51000.0,-0.7287341952323914
52000.0,-0.7315551042556763
53000.0,-0.7282793521881104
54000.0,-0.7297258377075195
55000.0,-0.725543737411499
56000.0,-0.7269685864448547
57000.0,-0.7275457382202148
58000.0,-0.7272948026657104
59000.0,-0.7311403751373291
60000.0,-0.7276063561439514
61000.0,-0.7283155918121338
62000.0,-0.7318117618560791
63000.0,-0.7294789552688599
64000.0,-0.7277563810348511
65000.0,-0.7283642292022705
66000.0,-0.732774555683136
67000.0,-0.7304668426513672
68000.0,-0.728329598903656
69000.0,-0.7284384965896606
70000.0,-0.7296625971794128
71000.0,-0.7262176871299744
72000.0,-0.7289375066757202
73000.0,-0.72624272108078
74000.0,-0.7293896675109863
75000.0,-0.7269545793533325
76000.0,-0.729526698589325
77000.0,-0.7290670871734619
78000.0,-0.7280210852622986
