"step","downstreamPressureDiff_DP105_250.00000000000003_0.8666666666666667_0.21450000000000002"
0.0,-1.2849234
1000.0,0.010141373
2000.0,0.06285405
3000.0,0.05785048
4000.0,0.11847818
5000.0,0.10448146
6000.0,0.13340342
7000.0,0.14599681
8000.0,0.16218662
9000.0,0.16413617
10000.0,0.17841482
11000.0,0.158831
12000.0,0.20887268
13000.0,0.17894077
14000.0,0.19895148
15000.0,0.19265175
16000.0,0.20673203
17000.0,0.16157341
18000.0,0.21471643
19000.0,0.18969393
20000.0,0.19536829
21000.0,0.20425892
22000.0,0.20412815
23000.0,0.20423663
24000.0,0.19389999
25000.0,0.19804692
26000.0,0.20919645
27000.0,0.20878935
28000.0,0.20457220077514648
29000.0,0.19951152801513672
30000.0,0.210884690284729
31000.0,0.20018935203552246
32000.0,0.1986616849899292
33000.0,0.2043665647506714
34000.0,0.1942729949951172
35000.0,0.2103109359741211
36000.0,0.19862008094787598
37000.0,0.19539117813110352
38000.0,0.19298338890075684
39000.0,0.20109939575195312
40000.0,0.19903743267059326
41000.0,0.20373046398162842
42000.0,0.20505225658416748
43000.0,0.19861292839050293
44000.0,0.19981646537780762
45000.0,0.20404744148254395
46000.0,0.20502066612243652
47000.0,0.2028653621673584
48000.0,0.19896578788757324
49000.0,0.20367932319641113
50000.0,0.19946551322937012
51000.0,0.2003803253173828
52000.0,0.20248723030090332
53000.0,0.1959313154220581
54000.0,0.19810223579406738
55000.0,0.20135295391082764
56000.0,0.19812417030334473
57000.0,0.20075738430023193
58000.0,0.19887065887451172
59000.0,0.1941218376159668
60000.0,0.20058417320251465
61000.0,0.1979048252105713
62000.0,0.19469618797302246
63000.0,0.20029091835021973
64000.0,0.20222020149230957
65000.0,0.20321393013000488
66000.0,0.19531190395355225
67000.0,0.20052313804626465
68000.0,0.19849777221679688
69000.0,0.201185941696167
70000.0,0.1982557773590088
71000.0,0.2045447826385498
72000.0,0.1994462013244629
73000.0,0.20232772827148438
74000.0,0.19746613502502441
75000.0,0.20272421836853027
76000.0,0.2006080150604248
77000.0,0.2016392946243286
78000.0,0.20583510398864746
79000.0,0.2052607536315918
80000.0,0.19955182075500488
81000.0,0.20145297050476074
82000.0,0.20158052444458008
83000.0,0.19890320301055908
84000.0,0.20063436031341553
85000.0,0.20801830291748047
86000.0,0.2043055295944214
87000.0,0.20217490196228027
88000.0,0.20090746879577637
89000.0,0.19944560527801514
90000.0,0.20317816734313965
91000.0,0.20405280590057373
92000.0,0.20244216918945312
93000.0,0.2036278247833252
94000.0,0.2013915777206421
95000.0,0.20163273811340332
96000.0,0.2013545036315918
97000.0,0.2036275863647461
98000.0,0.20171165466308594
99000.0,0.20377683639526367
100000.0,0.2008988857269287
101000.0,0.20380663871765137
102000.0,0.203141450881958
103000.0,0.2032536268234253
104000.0,0.2022995948791504
105000.0,0.20393633842468262
106000.0,0.2009509801864624
107000.0,0.20360243320465088
108000.0,0.2031327486038208
109000.0,0.20421695709228516
110000.0,0.20423555374145508
111000.0,0.20357799530029297
112000.0,0.2056894302368164
113000.0,0.2040412425994873
114000.0,0.20639419555664062
115000.0,0.20038938522338867
116000.0,0.20198488235473633
117000.0,0.20536208152770996
118000.0,0.2052009105682373
119000.0,0.20363354682922363
120000.0,0.20472073554992676
121000.0,0.20206475257873535
122000.0,0.20541608333587646
123000.0,0.20427656173706055
124000.0,0.20406615734100342
125000.0,0.20552873611450195
126000.0,0.2068462371826172
127000.0,0.20479464530944824
128000.0,0.2037820816040039
129000.0,0.20291566848754883
130000.0,0.20520317554473877
131000.0,0.20811569690704346
132000.0,0.2053987979888916
133000.0,0.20602703094482422
134000.0,0.2051384449005127
135000.0,0.2047959566116333
136000.0,0.20406806468963623
137000.0,0.2049095630645752
138000.0,0.20624613761901855
139000.0,0.20695233345031738
140000.0,0.2046588659286499
141000.0,0.20555293560028076
142000.0,0.20518946647644043
143000.0,0.20310235023498535
144000.0,0.20457863807678223
145000.0,0.20720219612121582
146000.0,0.20629620552062988
147000.0,0.2064037322998047
148000.0,0.20540845394134521
149000.0,0.20531761646270752
150000.0,0.20734131336212158
151000.0,0.20637083053588867
152000.0,0.20698237419128418
153000.0,0.20645356178283691
154000.0,0.20826363563537598
155000.0,0.2064375877380371
156000.0,0.2065880298614502
157000.0,0.20781147480010986
158000.0,0.2046220302581787
159000.0,0.2075488567352295
160000.0,0.20586228370666504
161000.0,0.20673680305480957
162000.0,0.2085278034210205
163000.0,0.20738863945007324
164000.0,0.20797240734100342
165000.0,0.20769429206848145
166000.0,0.20685887336730957
167000.0,0.20659756660461426
168000.0,0.208227276802063
169000.0,0.20747160911560059
170000.0,0.20782816410064697
171000.0,0.20798611640930176
172000.0,0.20736050605773926
173000.0,0.20691514015197754
174000.0,0.2072606086730957
175000.0,0.20809054374694824
176000.0,0.20840096473693848
177000.0,0.2070605754852295
178000.0,0.20728826522827148
179000.0,0.20911598205566406
180000.0,0.20719242095947266
181000.0,0.20894181728363037
182000.0,0.20965337753295898
183000.0,0.20870089530944824
184000.0,0.2085716724395752
185000.0,0.20843565464019775
186000.0,0.20868051052093506
187000.0,0.20825433731079102
188000.0,0.20889627933502197
189000.0,0.20961439609527588
190000.0,0.2090599536895752
191000.0,0.20781445503234863
192000.0,0.2087864875793457
193000.0,0.21030974388122559
194000.0,0.20849180221557617
195000.0,0.20921814441680908
196000.0,0.2075026035308838
197000.0,0.208709716796875
198000.0,0.2096560001373291
199000.0,0.20937800407409668
200000.0,0.20939421653747559
201000.0,0.20943892002105713
202000.0,0.20931315422058105
203000.0,0.2094336748123169
204000.0,0.2095334529876709
205000.0,0.2096618413925171
206000.0,0.21004390716552734
207000.0,0.21045541763305664
208000.0,0.21013474464416504
209000.0,0.20888638496398926
210000.0,0.2092663049697876
211000.0,0.20819926261901855
212000.0,0.20929694175720215
213000.0,0.21021831035614014
214000.0,0.20924782752990723
215000.0,0.20996856689453125
216000.0,0.21029245853424072
217000.0,0.20930922031402588
218000.0,0.2103886604309082
219000.0,0.2096463441848755
220000.0,0.20966005325317383
221000.0,0.2096109390258789
222000.0,0.20883965492248535
223000.0,0.21040189266204834
224000.0,0.2095639705657959
225000.0,0.21053743362426758
226000.0,0.2092735767364502
227000.0,0.2100752592086792
228000.0,0.2105569839477539
229000.0,0.20958054065704346
230000.0,0.21027660369873047
231000.0,0.21077227592468262
232000.0,0.2099447250366211
233000.0,0.2094876766204834
234000.0,0.21034836769104004
235000.0,0.20991337299346924
236000.0,0.21036505699157715
237000.0,0.21044325828552246
238000.0,0.21003437042236328
239000.0,0.2100987434387207
240000.0,0.21013176441192627
241000.0,0.20971691608428955
242000.0,0.21044838428497314
243000.0,0.21078956127166748
244000.0,0.21085786819458008
245000.0,0.21081280708312988
246000.0,0.2104024887084961
247000.0,0.21026396751403809
248000.0,0.21106863021850586
249000.0,0.2106151580810547
250000.0,0.21086621284484863
251000.0,0.21028423309326172
252000.0,0.21055269241333008
253000.0,0.21161508560180664
254000.0,0.21049141883850098
255000.0,0.2113194465637207
256000.0,0.21069097518920898
257000.0,0.21084797382354736
258000.0,0.21091055870056152
259000.0,0.21075749397277832
260000.0,0.21103167533874512
261000.0,0.21081924438476562
262000.0,0.21081793308258057
263000.0,0.21105098724365234
264000.0,0.21149325370788574
265000.0,0.21127653121948242
266000.0,0.21157026290893555
267000.0,0.21092915534973145
268000.0,0.2108147144317627
269000.0,0.21087861061096191
270000.0,0.2115650177001953
271000.0,0.2109229564666748
272000.0,0.2110147476196289
273000.0,0.21138215065002441
274000.0,0.21177458763122559
275000.0,0.2110661268234253
276000.0,0.21135616302490234
277000.0,0.21114277839660645
278000.0,0.21098852157592773
279000.0,0.21100473403930664
280000.0,0.2113206386566162
281000.0,0.2112891674041748
282000.0,0.21158885955810547
283000.0,0.21164095401763916
284000.0,0.21125590801239014
285000.0,0.2112751007080078
286000.0,0.21156024932861328
287000.0,0.21147847175598145
288000.0,0.2111746072769165
289000.0,0.21191132068634033
290000.0,0.21122002601623535
291000.0,0.21158814430236816
292000.0,0.21177899837493896
293000.0,0.21134483814239502
294000.0,0.2114255428314209
295000.0,0.21114742755889893
296000.0,0.211692214012146
297000.0,0.2115936279296875
298000.0,0.21210050582885742
299000.0,0.2118692398071289
300000.0,0.2117159366607666
