"step","upstreamPressure_DP102_969.99999999999989_0.28_0.1815"
0.0,0.32660022
1000.0,2.6551228
2000.0,2.652318
3000.0,2.6350625
4000.0,2.6086066
5000.0,2.5851712
6000.0,2.5793767
7000.0,2.5726056
8000.0,2.5601625
9000.0,2.5478513
10000.0,2.5389628
11000.0,2.5215483
12000.0,2.5342355
13000.0,2.5210404
14000.0,2.5189018
15000.0,2.533021
16000.0,2.5307968
17000.0,2.4963567
18000.0,2.5236235
19000.0,2.5256312
20000.0,2.5237484
21000.0,2.5207324
22000.0,2.5191212
23000.0,2.5225334
24000.0,2.5235581
25000.0,2.519956
26000.0,2.5243077
27000.0,2.5194936
28000.0,2.5253353118896484
29000.0,2.5261640548706055
30000.0,2.528048038482666
31000.0,2.525649070739746
32000.0,2.5208187103271484
33000.0,2.5176820755004883
34000.0,2.5183920860290527
35000.0,2.522191286087036
36000.0,2.520071029663086
37000.0,2.515366554260254
38000.0,2.5218188762664795
39000.0,2.5192317962646484
40000.0,2.5220398902893066
41000.0,2.522657871246338
42000.0,2.5209555625915527
43000.0,2.5206401348114014
44000.0,2.5184073448181152
45000.0,2.5213425159454346
46000.0,2.5227346420288086
47000.0,2.520817756652832
48000.0,2.5182669162750244
49000.0,2.5192105770111084
50000.0,2.5199413299560547
51000.0,2.5203070640563965
52000.0,2.524021625518799
53000.0,2.5197947025299072
54000.0,2.5208282470703125
55000.0,2.5199084281921387
56000.0,2.5183095932006836
57000.0,2.5191497802734375
58000.0,2.5166842937469482
59000.0,2.517683982849121
60000.0,2.519634485244751
61000.0,2.5174083709716797
62000.0,2.5145249366760254
63000.0,2.5189528465270996
64000.0,2.5180749893188477
65000.0,2.5176148414611816
66000.0,2.5165600776672363
67000.0,2.517772674560547
68000.0,2.5180912017822266
69000.0,2.515839099884033
70000.0,2.518547534942627
71000.0,2.518324375152588
72000.0,2.517831325531006
73000.0,2.5203051567077637
74000.0,2.518193244934082
75000.0,2.518162727355957
76000.0,2.5184619426727295
77000.0,2.5182931423187256
78000.0,2.519656181335449
79000.0,2.5204086303710938
80000.0,2.514305591583252
81000.0,2.5179476737976074
82000.0,2.5175342559814453
83000.0,2.516220808029175
84000.0,2.5162391662597656
85000.0,2.5199735164642334
86000.0,2.5170109272003174
87000.0,2.5179641246795654
88000.0,2.5184521675109863
89000.0,2.5154459476470947
90000.0,2.5170092582702637
91000.0,2.518357276916504
92000.0,2.5169143676757812
93000.0,2.5169944763183594
94000.0,2.516897678375244
95000.0,2.5172507762908936
96000.0,2.5158231258392334
97000.0,2.516139030456543
98000.0,2.517566680908203
99000.0,2.5187220573425293
100000.0,2.516278028488159
101000.0,2.5169644355773926
102000.0,2.5167016983032227
103000.0,2.517178535461426
104000.0,2.5159711837768555
105000.0,2.5179519653320312
106000.0,2.5160601139068604
107000.0,2.5158801078796387
108000.0,2.5171215534210205
109000.0,2.5167245864868164
110000.0,2.5156166553497314
111000.0,2.5165064334869385
112000.0,2.517465829849243
113000.0,2.5159752368927
114000.0,2.5182101726531982
115000.0,2.5151119232177734
116000.0,2.516035556793213
117000.0,2.516401767730713
118000.0,2.5178823471069336
119000.0,2.516058921813965
120000.0,2.5157737731933594
121000.0,2.5147461891174316
122000.0,2.5182905197143555
123000.0,2.516542434692383
124000.0,2.517139434814453
125000.0,2.5163421630859375
126000.0,2.5174195766448975
127000.0,2.5161473751068115
128000.0,2.5151891708374023
129000.0,2.5168042182922363
130000.0,2.517975330352783
131000.0,2.5170159339904785
132000.0,2.517059326171875
133000.0,2.51667857170105
134000.0,2.516064405441284
135000.0,2.516369104385376
136000.0,2.5158567428588867
137000.0,2.5164175033569336
138000.0,2.5158653259277344
139000.0,2.516235589981079
140000.0,2.516462802886963
141000.0,2.5160343647003174
142000.0,2.516124725341797
143000.0,2.515108585357666
144000.0,2.5158557891845703
145000.0,2.516289710998535
146000.0,2.5165045261383057
147000.0,2.515848159790039
148000.0,2.516343593597412
149000.0,2.5161404609680176
150000.0,2.5169501304626465
151000.0,2.516261577606201
152000.0,2.5162525177001953
153000.0,2.516669750213623
154000.0,2.5168614387512207
155000.0,2.5157430171966553
156000.0,2.516594409942627
157000.0,2.5164883136749268
158000.0,2.5153732299804688
159000.0,2.516974925994873
160000.0,2.516505002975464
161000.0,2.5166516304016113
162000.0,2.5169999599456787
163000.0,2.5160341262817383
164000.0,2.5172696113586426
165000.0,2.5162646770477295
166000.0,2.5168864727020264
167000.0,2.5167484283447266
168000.0,2.5172362327575684
169000.0,2.5159213542938232
170000.0,2.516876220703125
171000.0,2.516294002532959
172000.0,2.5159382820129395
173000.0,2.5163254737854004
174000.0,2.5161802768707275
175000.0,2.516692638397217
176000.0,2.516711473464966
177000.0,2.515890121459961
178000.0,2.5159292221069336
179000.0,2.5172476768493652
180000.0,2.5169942378997803
181000.0,2.516554355621338
182000.0,2.5175328254699707
183000.0,2.516935110092163
184000.0,2.5166735649108887
185000.0,2.5165300369262695
186000.0,2.517104148864746
187000.0,2.516538143157959
188000.0,2.5168497562408447
189000.0,2.516979694366455
190000.0,2.5174946784973145
191000.0,2.516430377960205
192000.0,2.5171101093292236
193000.0,2.516818046569824
194000.0,2.516571044921875
195000.0,2.5170722007751465
196000.0,2.5166757106781006
197000.0,2.5164337158203125
198000.0,2.5170578956604004
199000.0,2.516726016998291
200000.0,2.5173988342285156
201000.0,2.517343044281006
202000.0,2.517117977142334
203000.0,2.5166211128234863
204000.0,2.5168917179107666
205000.0,2.5170183181762695
206000.0,2.5170273780822754
207000.0,2.5172386169433594
208000.0,2.5175840854644775
209000.0,2.5165483951568604
210000.0,2.51711106300354
211000.0,2.516476631164551
212000.0,2.516653060913086
213000.0,2.517245054244995
214000.0,2.516674518585205
215000.0,2.51729679107666
216000.0,2.5170528888702393
217000.0,2.5164337158203125
218000.0,2.5166141986846924
219000.0,2.51719069480896
220000.0,2.516927719116211
221000.0,2.5168333053588867
222000.0,2.516036033630371
223000.0,2.516618251800537
224000.0,2.5166122913360596
225000.0,2.5165576934814453
226000.0,2.5167794227600098
227000.0,2.516963243484497
228000.0,2.5172014236450195
229000.0,2.5170555114746094
230000.0,2.516753673553467
231000.0,2.517188549041748
232000.0,2.5164687633514404
233000.0,2.516671657562256
234000.0,2.517059803009033
235000.0,2.516944408416748
236000.0,2.5168423652648926
237000.0,2.517209768295288
238000.0,2.517300605773926
239000.0,2.517076015472412
240000.0,2.5171804428100586
241000.0,2.51692271232605
242000.0,2.51717209815979
243000.0,2.5169427394866943
244000.0,2.5171992778778076
245000.0,2.516822576522827
246000.0,2.5168519020080566
247000.0,2.516880989074707
248000.0,2.517098903656006
249000.0,2.5168349742889404
250000.0,2.5172038078308105
251000.0,2.5171148777008057
252000.0,2.5171866416931152
253000.0,2.517181396484375
254000.0,2.517024517059326
255000.0,2.5171751976013184
256000.0,2.5170929431915283
257000.0,2.5168299674987793
258000.0,2.5169644355773926
259000.0,2.5170130729675293
260000.0,2.517181396484375
261000.0,2.5169432163238525
262000.0,2.5169239044189453
263000.0,2.517275094985962
264000.0,2.516977548599243
265000.0,2.517271041870117
266000.0,2.517387866973877
267000.0,2.5169572830200195
268000.0,2.5171029567718506
269000.0,2.5168230533599854
270000.0,2.516843318939209
271000.0,2.5171868801116943
272000.0,2.5168700218200684
273000.0,2.5174427032470703
274000.0,2.5172581672668457
275000.0,2.517014265060425
276000.0,2.5169031620025635
277000.0,2.5174031257629395
278000.0,2.5169756412506104
279000.0,2.5173375606536865
280000.0,2.517394781112671
281000.0,2.5169811248779297
282000.0,2.5172128677368164
283000.0,2.517167091369629
284000.0,2.516997814178467
285000.0,2.51694917678833
286000.0,2.5173802375793457
287000.0,2.5173871517181396
288000.0,2.517265558242798
289000.0,2.517308235168457
290000.0,2.5171961784362793
291000.0,2.517153739929199
292000.0,2.517367362976074
293000.0,2.5171608924865723
294000.0,2.5172817707061768
295000.0,2.5168871879577637
296000.0,2.517054319381714
297000.0,2.517324924468994
298000.0,2.517317771911621
299000.0,2.5173845291137695
300000.0,2.5174126625061035
