"step","upstreamPressureDiff_DP106_489.99999999999994_0.49333333333333335_0.2255"
158000.0,-1.028817892074585
159000.0,-1.0266380310058594
160000.0,-1.0280215740203857
161000.0,-1.0282948017120361
162000.0,-1.0271975994110107
163000.0,-1.0284972190856934
164000.0,-1.0272955894470215
165000.0,-1.02878999710083
166000.0,-1.0278739929199219
167000.0,-1.0279827117919922
168000.0,-1.0273559093475342
169000.0,-1.0294227600097656
170000.0,-1.0276837348937988
171000.0,-1.0290074348449707
172000.0,-1.0291574001312256
173000.0,-1.0277292728424072
174000.0,-1.0287728309631348
175000.0,-1.028247594833374
176000.0,-1.028360366821289
177000.0,-1.0300884246826172
178000.0,-1.0297250747680664
179000.0,-1.0278663635253906
180000.0,-1.0276670455932617
181000.0,-1.0285325050354004
182000.0,-1.0282917022705078
183000.0,-1.0289463996887207
184000.0,-1.028993844985962
185000.0,-1.0292878150939941
186000.0,-1.0291283130645752
187000.0,-1.0293998718261719
188000.0,-1.0286903381347656
189000.0,-1.0284736156463623
190000.0,-1.0293235778808594
191000.0,-1.0288023948669434
192000.0,-1.0281720161437988
193000.0,-1.0288002490997314
194000.0,-1.0294957160949707
195000.0,-1.0287227630615234
196000.0,-1.0297446250915527
197000.0,-1.0295953750610352
198000.0,-1.0288562774658203
199000.0,-1.0293784141540527
200000.0,-1.0282692909240723
201000.0,-1.0289239883422852
202000.0,-1.0286741256713867
203000.0,-1.0295684337615967
204000.0,-1.0290868282318115
205000.0,-1.0291340351104736
206000.0,-1.0293684005737305
207000.0,-1.0286834239959717
208000.0,-1.0283799171447754
209000.0,-1.0298347473144531
210000.0,-1.0295827388763428
211000.0,-1.0304737091064453
212000.0,-1.0296859741210938
213000.0,-1.02919602394104
214000.0,-1.029865026473999
215000.0,-1.0293402671813965
216000.0,-1.0293855667114258
217000.0,-1.0303969383239746
218000.0,-1.029902696609497
