"step","downstreamPressure_DP111_430_0.44_0.28049999999999997"
0.0,0.32003194
1000.0,1.2857821
2000.0,1.2712951
3000.0,1.2639062
4000.0,1.3034512
5000.0,1.2703692
6000.0,1.2740312
7000.0,1.258234
8000.0,1.26158
9000.0,1.2533095
10000.0,1.2417812
11000.0,1.2256563
12000.0,1.2427869
13000.0,1.22456
14000.0,1.2319583
15000.0,1.2302997
16000.0,1.2246919
17000.0,1.2030668
18000.0,1.2338732
19000.0,1.2149415
20000.0,1.2118188
21000.0,1.2174726
22000.0,1.2129508
23000.0,1.2229865
24000.0,1.2183907
25000.0,1.2182634
26000.0,1.2239974
27000.0,1.2196205
28000.0,1.2186322212219238
29000.0,1.2119078636169434
30000.0,1.2259905338287354
31000.0,1.210350513458252
32000.0,1.2170034646987915
33000.0,1.2169029712677002
34000.0,1.2152774333953857
35000.0,1.2263500690460205
36000.0,1.214604139328003
37000.0,1.2140693664550781
38000.0,1.2112696170806885
39000.0,1.2202060222625732
40000.0,1.2190322875976562
41000.0,1.2194492816925049
42000.0,1.2246026992797852
43000.0,1.2178994417190552
44000.0,1.2147650718688965
45000.0,1.220968246459961
46000.0,1.222632646560669
47000.0,1.2190172672271729
48000.0,1.2178711891174316
49000.0,1.2204644680023193
50000.0,1.2167847156524658
51000.0,1.2202149629592896
52000.0,1.2164735794067383
53000.0,1.2175480127334595
54000.0,1.217538595199585
55000.0,1.2213834524154663
56000.0,1.2184877395629883
57000.0,1.2208061218261719
58000.0,1.2189046144485474
59000.0,1.2164885997772217
60000.0,1.2193819284439087
61000.0,1.2191965579986572
62000.0,1.2155405282974243
63000.0,1.218712568283081
64000.0,1.221611738204956
65000.0,1.220989465713501
66000.0,1.2163324356079102
67000.0,1.220127820968628
68000.0,1.2205305099487305
69000.0,1.2220518589019775
70000.0,1.2195113897323608
71000.0,1.2240937948226929
72000.0,1.2209858894348145
73000.0,1.2231934070587158
74000.0,1.219905972480774
75000.0,1.2232234477996826
76000.0,1.2216230630874634
77000.0,1.2208988666534424
78000.0,1.2243884801864624
79000.0,1.2219524383544922
