"step","upstreamPressure_DP102_969.99999999999989_0.28_0.1815"
0,0.011699472
1000,-0.010680367
2000,0.009248998
3000,0.039546065
4000,0.11072934
5000,0.22558002
6000,0.34127486
7000,0.47564965
8000,0.5858143
9000,0.67091286
10000,0.7899539
11000,0.9766313
12000,1.1722832
13000,1.3026905
14000,1.4370722
15000,1.5814602
16000,1.7096921
17000,1.7522155
18000,1.8901138
19000,2.0081415
20000,2.0749476
21000,2.1014948
22000,2.1825109
23000,2.208109
24000,2.244307
25000,2.4042506
26000,2.4191208
27000,2.4983246
28000,2.5153973
29000,2.5462105
30000,2.4602454
31000,2.5871634
32000,2.6328104
33000,2.6411655
34000,2.6771436
35000,2.7067235
36000,2.6404462
37000,2.6899207
38000,2.7255998
39000,2.7595603
40000,2.7962637
41000,2.7839026
42000,2.7989001
43000,2.8215046
44000,2.8254874
45000,2.8562803
46000,2.8429117
47000,2.8042512
48000,2.876144
49000,2.8947525
50000,2.8348145
51000,2.8697896
52000,2.9020753
53000,2.9228725
54000,2.784632
55000,2.920636
56000,2.9514103
57000,2.9509196
58000,2.8956265
59000,2.9245553
60000,2.946536
61000,2.966187
62000,2.967842
63000,2.9386294
64000,2.9469202
65000,2.9688327
66000,2.981925
67000,2.9658809
68000,2.945778
69000,2.8674903
70000,2.9655938
71000,2.8961701
72000,2.9624324
73000,2.9531221
74000,2.9584005
75000,2.9580603
76000,2.959572
77000,2.9651914
78000,2.9750671
79000,2.9764428
80000,2.96575
81000,2.936923
82000,2.8986993
83000,2.9257286
84000,2.9428916
85000,2.9482408
86000,2.9682238
87000,2.8699284
88000,2.958992
89000,2.912877
90000,2.9716387
91000,2.9646108
92000,2.9461083
93000,2.926084
94000,2.9439507
95000,2.9260263
96000,2.9404092
97000,2.9208183
98000,2.934424
99000,2.8956275
100000,2.939618
101000,2.899817
102000,2.897029
103000,2.9298196
104000,2.8421984
105000,2.9032755
106000,2.9101362
107000,2.8885565
108000,2.9115582
109000,2.8775878
110000,2.9020813
111000,2.8979282
112000,2.8965771
113000,2.8863373
114000,2.8834586
115000,2.8186853
116000,2.8512325
117000,2.845977
118000,2.800294
119000,2.8648791
120000,2.8063335
121000,2.8646235
122000,2.8573623
123000,2.7943904
124000,2.8436198
125000,2.8501742
126000,2.8590932
127000,2.8341017
128000,2.815906
129000,2.7416196
130000,2.8199387
131000,2.8336172
132000,2.8030443
133000,2.8239136
134000,2.833316
135000,2.7811508
136000,2.79353
137000,2.7655993
138000,2.8084443
139000,2.699236
140000,2.7689908
141000,2.808118
142000,2.7967877
143000,2.7897964
144000,2.8008528
145000,2.7607236
146000,2.774965
147000,2.7912545
148000,2.699728
149000,2.77461
150000,2.7295372
151000,2.7619946
152000,2.7664642
153000,2.7421563
154000,2.7700043
155000,2.719998
156000,2.732139
157000,2.760191
158000,2.7564344
159000,2.747913
160000,2.682732
161000,2.7366855
162000,2.7626731
163000,2.7355685
164000,2.7036777
165000,2.7263646
166000,2.7535532
167000,2.7573085
168000,2.7181852
169000,2.7413807
170000,2.6323519
171000,2.6950092
172000,2.7370522
173000,2.7283998
174000,2.7423625
175000,2.7070072
176000,2.7139466
177000,2.7235081
178000,2.717205
179000,2.5997615
180000,2.6500564
181000,2.6453724
182000,2.6890306
183000,2.724428
184000,2.6969795
185000,2.7354321
186000,2.7081404
187000,2.7305045
188000,2.7258673
189000,2.6316786
190000,2.6529737
191000,2.6912956
192000,2.6747022
193000,2.708882
194000,2.6985905
195000,2.6840162
196000,2.7088728
197000,2.7049122
198000,2.6864386
199000,2.701007
200000,2.7013974
201000,2.6999114
202000,2.6952696
203000,2.6920605
204000,2.682523
205000,2.6790967
206000,2.6878488
207000,2.6864395
208000,2.5965185
209000,2.6277764
210000,2.654293
211000,2.679059
212000,2.6832557
213000,2.6700032
214000,2.6881883
215000,2.688958
216000,2.6739435
217000,2.6768098
218000,2.647914
219000,2.6799874
220000,2.676617
221000,2.6700308
222000,2.679666
223000,2.6729012
224000,2.6345615
225000,2.6690226
226000,2.6681833
227000,2.6731968
228000,2.6741366
229000,2.6627412
230000,2.6716769
231000,2.64968
232000,2.6638837
233000,2.6617622
234000,2.6546767
235000,2.6537285
236000,2.6567063
237000,2.6501408
238000,2.6630237
239000,2.65412
240000,2.6528206
241000,2.6595633
242000,2.6548042
243000,2.6493812
244000,2.6543572
245000,2.6567056
246000,2.6511881
247000,2.6494598
248000,2.64444
249000,2.648305
250000,2.6453896
251000,2.6462362
252000,2.6228528
253000,2.6409583
254000,2.6442351
255000,2.6422079
256000,2.6437182
257000,2.6368117
258000,2.6396117
259000,2.6383636
260000,2.635621
261000,2.6342764
262000,2.6356654
263000,2.637993
264000,2.6234417
265000,2.6321025
266000,2.6336884
267000,2.633243
268000,2.6330397
269000,2.6304226
270000,2.6322546
271000,2.6285577
272000,2.6298406
273000,2.6242018
274000,2.6254807
275000,2.6278243
276000,2.6274855
277000,2.6270156
278000,2.625928
279000,2.6273532
280000,2.625823
281000,2.6238508
282000,2.6261697
283000,2.6220462
284000,2.6196432
285000,2.6214366
286000,2.6192458
287000,2.6200037
288000,2.6199532
289000,2.6189826
290000,2.6173549
291000,2.6149058
292000,2.619204
293000,2.61767
294000,2.615605
295000,2.6154914
296000,2.615491
297000,2.613737
298000,2.6125617
299000,2.610357
300000,2.6140256
