"step","downstreamPressure_DP103_130_0.65333333333333332_0.1925"
0,0.015387185
1000,-0.00069433835
2000,0.0024137083
3000,0.010825524
4000,0.02429385
5000,0.029684577
6000,0.046520956
7000,0.074093014
8000,0.09638539
9000,0.125924
10000,0.15924343
11000,0.20617905
12000,0.2419863
13000,0.26867005
14000,0.29952866
15000,0.3554964
16000,0.40141684
17000,0.4333765
18000,0.50739634
19000,0.5594537
20000,0.5939073
21000,0.6058798
22000,0.6585059
23000,0.69363993
24000,0.7508014
25000,0.778868
26000,0.8078854
27000,0.8217534
28000,0.85481083
29000,0.85105133
30000,0.83060265
31000,0.90945274
32000,0.9190142
33000,0.9213373
34000,0.9302467
35000,0.9311857
36000,0.9474887
37000,0.98121583
38000,0.9787401
39000,1.0046599
40000,0.9846258
41000,0.99401975
42000,0.99375534
43000,1.0111821
44000,1.0158798
45000,1.0159602
46000,1.0245312
47000,1.0930004
48000,1.0451803
49000,1.0288385
50000,1.0552169
51000,1.0509311
52000,1.0687882
53000,1.0497208
54000,1.080953
55000,1.067977
56000,1.0701964
57000,1.0851353
58000,1.0747068
59000,1.1101768
60000,1.1146593
61000,1.1032735
62000,1.1058438
63000,1.1257205
64000,1.1232011
65000,1.1358836
66000,1.1339209
67000,1.1369202
68000,1.1485038
69000,1.179874
70000,1.1509286
71000,1.1843355
72000,1.1778283
73000,1.2022223
74000,1.1993067
75000,1.2009969
76000,1.2217624
77000,1.2247277
78000,1.2228605
79000,1.2556192
80000,1.2577634
81000,1.2898085
82000,1.2793422
83000,1.2882576
84000,1.3203744
85000,1.3023579
86000,1.3231905
87000,1.3477567
88000,1.3359468
89000,1.3844494
90000,1.3965483
91000,1.3869455
92000,1.416081
93000,1.4234102
94000,1.4315646
95000,1.4612532
96000,1.4681686
97000,1.4701722
98000,1.4992114
99000,1.4989009
100000,1.5355501
101000,1.5423727
102000,1.5625374
103000,1.5737174
104000,1.5553917
105000,1.6070709
106000,1.6180418
107000,1.6494906
108000,1.6580176
109000,1.6751168
110000,1.680324
111000,1.701694
112000,1.7197502
113000,1.7622283
114000,1.7455556
115000,1.761746
116000,1.7679142
117000,1.7924781
118000,1.7544737
119000,1.8291523
120000,1.8542562
121000,1.8690367
122000,1.8757579
123000,1.8870451
124000,1.9067662
125000,1.9300206
126000,1.9430349
127000,1.9665377
128000,1.9848642
129000,1.9601259
130000,1.9851108
131000,2.0209227
132000,2.0077484
133000,2.0366979
134000,2.088322
135000,2.06467
136000,2.0892494
137000,2.0521097
138000,2.1239238
139000,2.1025405
140000,2.1069372
141000,2.163176
142000,2.1627865
143000,2.1745417
144000,2.2111025
145000,2.1927905
146000,2.2139435
147000,2.2285905
148000,2.2069237
149000,2.2476792
150000,2.2278123
151000,2.2377748
152000,2.2797155
153000,2.2692916
154000,2.3048303
155000,2.2924275
156000,2.299611
157000,2.3560896
158000,2.351759
159000,2.350239
160000,2.2996588
161000,2.345788
162000,2.3982754
163000,2.3745034
164000,2.3507588
165000,2.3985984
166000,2.4314308
167000,2.4153655
168000,2.4005456
169000,2.445456
170000,2.3933425
171000,2.3950791
172000,2.4736452
173000,2.467016
174000,2.4750557
175000,2.4848666
176000,2.4810355
177000,2.5026593
178000,2.483252
179000,2.4279385
180000,2.3939679
181000,2.424407
182000,2.5038233
183000,2.522241
184000,2.5114937
185000,2.5604024
186000,2.5532448
187000,2.5707788
188000,2.582006
189000,2.4969897
190000,2.4786916
191000,2.516645
192000,2.5059018
193000,2.5580363
194000,2.5726757
195000,2.577903
196000,2.615278
197000,2.6180801
198000,2.6054485
199000,2.6336994
200000,2.6430922
201000,2.6424832
202000,2.6557028
203000,2.6517553
204000,2.6471057
205000,2.6492922
206000,2.6544054
207000,2.672667
208000,2.5971446
209000,2.5816355
210000,2.61845
211000,2.6636095
212000,2.688651
213000,2.6913066
214000,2.7059603
215000,2.7203352
216000,2.705425
217000,2.711947
218000,2.6877556
219000,2.7190394
220000,2.7282505
221000,2.7237947
222000,2.727385
223000,2.736894
224000,2.692184
225000,2.7293334
226000,2.7458024
227000,2.75927
228000,2.761845
229000,2.7602148
230000,2.7606792
231000,2.7400322
232000,2.7589962
233000,2.764256
234000,2.7677317
235000,2.7711258
236000,2.7835934
237000,2.777633
238000,2.7815425
239000,2.7878957
240000,2.781236
241000,2.7918777
242000,2.7993188
243000,2.8015146
244000,2.7990127
245000,2.8078127
246000,2.8131819
247000,2.8052092
248000,2.8174005
249000,2.812696
250000,2.8170056
251000,2.8249054
252000,2.8083763
253000,2.8253708
254000,2.8316507
255000,2.8399057
256000,2.8404002
257000,2.8329816
258000,2.8389816
259000,2.842932
260000,2.8478277
261000,2.8453794
262000,2.8467984
263000,2.855564
264000,2.8450818
265000,2.849914
266000,2.856295
267000,2.86522
268000,2.8645248
269000,2.8596616
270000,2.859778
271000,2.8629222
272000,2.869569
273000,2.861853
274000,2.860623
275000,2.8679667
276000,2.8692136
277000,2.867273
278000,2.8726296
279000,2.8776922
280000,2.878368
281000,2.8820243
282000,2.883241
283000,2.885056
284000,2.8872375
285000,2.8902247
286000,2.8881626
287000,2.894817
288000,2.8953629
289000,2.8913937
290000,2.8973703
291000,2.8947487
292000,2.9010572
293000,2.9014773
294000,2.9038496
295000,2.901041
296000,2.9067194
297000,2.9094744
298000,2.9116657
299000,2.903821
300000,2.9081426
