"step","upstreamPressure_DP111_430_0.44_0.28049999999999997"
0,0.005559241
1000,-0.012157891
2000,0.008188108
3000,0.036933467
4000,0.10662739
5000,0.21644725
6000,0.33317858
7000,0.46810362
8000,0.57493496
9000,0.6643746
10000,0.78085613
11000,0.96960837
12000,1.1625521
13000,1.2996871
14000,1.4347817
15000,1.5848662
16000,1.7116783
17000,1.757189
18000,1.8932886
19000,2.0185745
20000,2.0849528
21000,2.116569
22000,2.1959853
23000,2.2177048
24000,2.2572374
25000,2.4129562
26000,2.4288683
27000,2.51563
28000,2.532176
29000,2.563466
30000,2.4809883
31000,2.6013389
32000,2.6532714
33000,2.6582375
34000,2.6945624
35000,2.730228
36000,2.6717982
37000,2.7118056
38000,2.7585754
39000,2.7839627
40000,2.829106
41000,2.8172917
42000,2.835122
43000,2.8565001
44000,2.8577132
45000,2.896371
46000,2.8873527
47000,2.8416517
48000,2.9225368
49000,2.9402387
50000,2.877481
51000,2.9189537
52000,2.9562817
53000,2.9829168
54000,2.8361561
55000,2.9830065
56000,3.0134442
57000,3.0147672
58000,2.9656599
59000,2.9885054
60000,3.015753
61000,3.0390334
62000,3.042529
63000,3.0185752
64000,3.0242758
65000,3.0554655
66000,3.0742068
67000,3.0496054
68000,3.030683
69000,2.9554713
70000,3.0612228
71000,2.9959242
72000,3.0759084
73000,3.0562162
74000,3.0711107
75000,3.063322
76000,3.0712733
77000,3.0827823
78000,3.0974984
79000,3.0924134
80000,3.0945358
81000,3.0519156
82000,3.0221307
83000,3.0448995
84000,3.0820827
85000,3.0823889
86000,3.1172624
87000,2.9887314
88000,3.1030123
89000,3.0497165
90000,3.1281414
91000,3.1128206
92000,3.093142
93000,3.0702758
94000,3.0983922
95000,3.0771103
96000,3.1099687
97000,3.0924168
98000,3.106741
99000,3.0540533
100000,3.115464
101000,3.0738263
102000,3.0811772
103000,3.116898
104000,3.017089
105000,3.0916672
106000,3.1052332
107000,3.0719333
108000,3.11111
109000,3.0739298
110000,3.1109962
111000,3.1069164
112000,3.106402
113000,3.1011033
114000,3.1122928
115000,3.0133505
116000,3.061894
117000,3.0586357
118000,2.9909801
119000,3.0819864
120000,3.0087605
121000,3.0961754
122000,3.0883653
123000,3.019252
124000,3.0831628
125000,3.1080132
126000,3.1232991
127000,3.0954885
128000,3.0817883
129000,2.9365172
130000,3.0672827
131000,3.1075485
132000,3.0631475
133000,3.0901818
134000,3.1172702
135000,3.040896
136000,3.060143
137000,3.0237603
138000,3.1028543
139000,2.9436917
140000,3.0430636
141000,3.1012154
142000,3.090258
143000,3.0896225
144000,3.1191306
145000,3.054619
146000,3.0859625
147000,3.111453
148000,2.988297
149000,3.1101112
150000,3.0346642
151000,3.0864978
152000,3.1069598
153000,3.068767
154000,3.1100972
155000,3.0464025
156000,3.0627003
157000,3.106905
158000,3.1056068
159000,3.1052074
160000,2.9929209
161000,3.0736504
162000,3.1224957
163000,3.0920873
164000,3.0496876
165000,3.0766046
166000,3.125629
167000,3.1482048
168000,3.0933306
169000,3.1382396
170000,2.9579306
171000,3.0548248
172000,3.1246638
173000,3.1221929
174000,3.1469562
175000,3.09578
176000,3.1121578
177000,3.13269
178000,3.1232586
179000,2.927968
180000,3.0032146
181000,3.0118265
182000,3.076143
183000,3.1397698
184000,3.0827546
185000,3.1573586
186000,3.1227865
187000,3.1707978
188000,3.1690054
189000,3.031807
190000,3.0595696
191000,3.1259232
192000,3.0915303
193000,3.157432
194000,3.1461868
195000,3.1349425
196000,3.1721885
197000,3.1753645
198000,3.153914
199000,3.1691575
200000,3.1811275
201000,3.177288
202000,3.1750517
203000,3.1801205
204000,3.1751294
205000,3.1619072
206000,3.1825874
207000,3.1891308
208000,3.028851
209000,3.0798807
210000,3.126892
211000,3.1722152
212000,3.1799157
213000,3.1723228
214000,3.1920798
215000,3.2033114
216000,3.1894503
217000,3.1955695
218000,3.1404214
219000,3.1989775
220000,3.206412
221000,3.1938517
222000,3.2112045
223000,3.209538
224000,3.1409016
225000,3.1974514
226000,3.2080374
227000,3.2208562
228000,3.2225547
229000,3.2073514
230000,3.2289212
231000,3.1848893
232000,3.2118576
233000,3.2147388
234000,3.207643
235000,3.2062874
236000,3.2186847
237000,3.2085035
238000,3.2342532
239000,3.22113
240000,3.218436
241000,3.2359061
242000,3.2289486
243000,3.2217653
244000,3.235352
245000,3.2434282
246000,3.2339475
247000,3.235198
248000,3.2301517
249000,3.2389512
250000,3.2363698
251000,3.2377038
252000,3.209283
253000,3.23285
254000,3.238687
255000,3.23578
256000,3.239163
257000,3.2329142
258000,3.244842
259000,3.2408352
260000,3.2416813
261000,3.2412982
262000,3.243976
263000,3.2488413
264000,3.2282739
265000,3.2392416
266000,3.2446156
267000,3.247766
268000,3.2502673
269000,3.2445135
270000,3.2503638
271000,3.2481358
272000,3.2524588
273000,3.24399
274000,3.244318
275000,3.2488272
276000,3.2552538
277000,3.2514486
278000,3.2510095
279000,3.25735
280000,3.2529535
281000,3.251573
282000,3.2606611
283000,3.2557683
284000,3.2535257
285000,3.2589757
286000,3.2557013
287000,3.2583346
288000,3.2583206
289000,3.2579486
290000,3.2605963
291000,3.2582548
292000,3.2653165
293000,3.2627697
294000,3.262714
295000,3.25886
296000,3.2645097
297000,3.2629833
298000,3.2646108
299000,3.2620785
300000,3.266002
