"step","upsteramPressureTot_Re1213"
482000.0,4.6118268966674805
484000.0,4.6094207763671875
486000.0,4.607425689697266
488000.0,4.606976509094238
490000.0,4.605672836303711
492000.0,4.604741096496582
494000.0,4.602421760559082
496000.0,4.602306842803955
498000.0,4.600737571716309
500000.0,4.598343849182129
