"step","upstreamPressure_DP5_1000,00-0,65-0,12=5.87479"
0.0,2.200027
1000.0,6.1148787
2000.0,5.7260613
3000.0,5.7205596
4000.0,5.7706327
5000.0,5.7698374
6000.0,5.7809415
7000.0,5.822341
8000.0,5.832056
9000.0,5.965294
10000.0,5.690135
11000.0,5.6824155
12000.0,5.787487
13000.0,5.7907267
14000.0,5.803919
15000.0,5.7403245
16000.0,5.727544
17000.0,5.7330837
18000.0,5.743082
19000.0,5.760768
20000.0,5.7359405
21000.0,5.72642
22000.0,5.775092
23000.0,5.7729707
24000.0,5.626585
25000.0,5.760917
26000.0,5.7710133
27000.0,5.7439375
28000.0,5.7494535
29000.0,5.7532897
30000.0,5.769921
31000.0,5.7734284
32000.0,5.792693
33000.0,5.794466
34000.0,5.8073854
35000.0,5.8085165
36000.0,5.8211503
37000.0,5.763519
38000.0,5.7945366
39000.0,5.8046856
40000.0,5.8308144
41000.0,5.8291354
42000.0,5.8287153
43000.0,5.845907
44000.0,5.849957
45000.0,5.85789
46000.0,5.858054
47000.0,5.8568296
48000.0,5.787276
49000.0,5.818697
50000.0,5.828866
51000.0,5.850794
52000.0,5.8569336
53000.0,5.87366
54000.0,5.876852
55000.0,5.8802357
56000.0,5.870679
57000.0,5.8601804
58000.0,5.867129
59000.0,5.869037
60000.0,5.8780823
61000.0,5.8711243
62000.0,5.877614
63000.0,5.874203
64000.0,5.8791633
65000.0,5.884403
66000.0,5.8739204
67000.0,5.881874
68000.0,5.89298
69000.0,5.877971
70000.0,5.8871207
71000.0,5.8800583
72000.0,5.8893495
73000.0,5.8857136
74000.0,5.8868575
75000.0,5.8806186
76000.0,5.882749
77000.0,5.8875785
78000.0,5.8910446
79000.0,5.8904552
80000.0,5.891241
81000.0,5.8547173
82000.0,5.864503
83000.0,5.8814116
84000.0,5.8911676
85000.0,5.8935337
86000.0,5.8913116
87000.0,5.890894
88000.0,5.888547
89000.0,5.8851457
90000.0,5.878791
91000.0,5.8805346
92000.0,5.871706
93000.0,5.893339
94000.0,5.883293
95000.0,5.879719
96000.0,5.884918
97000.0,5.888828
98000.0,5.876535
99000.0,5.885394
100000.0,5.8710337
101000.0,5.879491806030273
102000.0,5.8835530281066895
103000.0,5.886232852935791
104000.0,5.875
105000.0,5.882979869842529
106000.0,5.8751959800720215
107000.0,5.874357223510742
108000.0,5.8796162605285645
109000.0,5.884685516357422
110000.0,5.873404502868652
111000.0,5.8749775886535645
112000.0,5.881096839904785
113000.0,5.888322830200195
114000.0,5.876611709594727
115000.0,5.877251148223877
116000.0,5.874499320983887
117000.0,5.873407363891602
118000.0,5.881068229675293
119000.0,5.877951622009277
120000.0,5.86689567565918
121000.0,5.883636474609375
122000.0,5.88170051574707
123000.0,5.889858722686768
124000.0,5.875563621520996
125000.0,5.885085105895996
126000.0,5.882932662963867
127000.0,5.872467041015625
128000.0,5.888612747192383
129000.0,5.877931594848633
130000.0,5.875613212585449
131000.0,5.884432792663574
132000.0,5.872679710388184
133000.0,5.877128601074219
134000.0,5.882442951202393
135000.0,5.882455348968506
136000.0,5.894399642944336
137000.0,5.885631561279297
138000.0,5.886015892028809
139000.0,5.87966251373291
140000.0,5.88189172744751
141000.0,5.886292457580566
142000.0,5.8880767822265625
143000.0,5.881764888763428
144000.0,5.888643741607666
145000.0,5.892364501953125
146000.0,5.892276763916016
147000.0,5.892719745635986
148000.0,5.889825820922852
149000.0,5.885956287384033
150000.0,5.892873287200928
151000.0,5.890109062194824
152000.0,5.892220973968506
153000.0,5.89121150970459
154000.0,5.8944244384765625
155000.0,5.892751693725586
156000.0,5.892574310302734
157000.0,5.893722057342529
158000.0,5.890835762023926
159000.0,5.890694618225098
160000.0,5.890752792358398
161000.0,5.894783020019531
162000.0,5.889525890350342
163000.0,5.898731708526611
164000.0,5.89328670501709
165000.0,5.891748428344727
166000.0,5.899562835693359
167000.0,5.893938064575195
168000.0,5.8953752517700195
169000.0,5.903851509094238
170000.0,5.901573181152344
171000.0,5.899648666381836
172000.0,5.897735595703125
173000.0,5.902673721313477
174000.0,5.8967390060424805
175000.0,5.894566059112549
176000.0,5.8953142166137695
