"step","upstreamPressure_DP165_347.500-0.500-0.330-11.898-3.225-9.174-=9.17385"
0,0.44293147
1000,0.26219144
2000,0.43763685
3000,0.42681277
4000,0.7950866
5000,0.38060927
6000,1.2091514
7000,1.789181
8000,-0.23826611
9000,0.9861059
10000,1.7489003
11000,2.119991
12000,2.569293
13000,2.5711598
14000,3.3706808
15000,3.6595187
16000,3.7471218
17000,4.3888383
18000,4.6857133
19000,5.279932
20000,5.472002
21000,5.5989943
22000,5.8964014
23000,6.13859
24000,6.295579
25000,6.2743073
26000,6.4322824
27000,6.4226103
28000,6.7389464
29000,6.868452
30000,6.868994
31000,6.961746
32000,7.02462
33000,6.9960628
34000,7.124673
35000,7.269848
36000,7.1506453
37000,7.311024
38000,7.385092
39000,7.402083
40000,7.4476924
41000,7.487704
42000,7.457701
43000,7.642724
44000,7.634534
45000,7.6691628
46000,7.72977
47000,7.5954413
48000,7.5785236
49000,7.6750107
50000,7.724881
51000,7.7798543
52000,7.676979
53000,7.814331
54000,7.837285
55000,7.8804865
56000,7.940791
57000,7.8564324
58000,7.7913017
59000,7.91189
60000,7.5772147
61000,7.839038
62000,7.998067
63000,7.9350224
64000,7.9599714
65000,7.9996686
66000,7.9309273
67000,8.072094
68000,8.028677
69000,8.042667
70000,8.074813
71000,8.03628
72000,8.080783
73000,8.06224
74000,8.137594
75000,8.137806
76000,7.8175125
77000,8.146238
78000,8.218668
79000,8.236403
80000,8.227916
81000,8.211126
82000,8.236
83000,8.133863
84000,8.030001
85000,8.30556
86000,8.15505
87000,8.293766
88000,8.287559
89000,8.370722
90000,8.337477
91000,8.304426
92000,8.220526
93000,8.020187
94000,8.299484
95000,8.363977
96000,8.272926
97000,8.398764
98000,8.356997
99000,8.379472
100000,8.435152
101000,8.481997
102000,8.22864
103000,8.23728
104000,8.282269
105000,8.4099245
106000,8.487689
107000,8.336121
108000,8.413648
109000,8.528165
110000,8.539937
111000,8.444003
112000,8.481128
113000,8.523148
114000,8.428429
115000,8.456835
116000,8.229889
117000,8.47562
118000,8.424841
119000,8.522257
120000,8.333736
121000,8.4378395
122000,8.51688
123000,8.566046
124000,8.5766115
125000,8.531591
126000,8.541857
127000,8.642546
128000,7.926402
129000,8.5661545
130000,8.564966
131000,8.575031
132000,8.585566
133000,8.556515
134000,8.601558
135000,8.558743
136000,8.580451
137000,8.582196
138000,8.623868
139000,8.423876
140000,8.477574
141000,8.537779
142000,7.961174
143000,8.370365
144000,8.587706
145000,8.514931
146000,8.644221
147000,8.516423
148000,8.634184
149000,8.558096
150000,8.634412
151000,8.564774
152000,8.418299
153000,8.542217
154000,8.497614
155000,8.570188
156000,8.493513
157000,8.539988
158000,8.439639
159000,8.63858
160000,8.5121975
161000,8.60507
162000,8.582996
163000,8.628257
164000,8.58748
165000,8.614562
166000,8.658005
167000,8.669227
168000,8.593876
169000,8.64991
170000,8.70389
171000,8.650266
172000,8.623381
173000,8.372479
174000,8.6219425
175000,8.639742
176000,8.656719
177000,8.3405
178000,8.626145
179000,8.654676
180000,8.72303
181000,8.718566
182000,8.46519
183000,8.635105
184000,8.646473
185000,8.703991
186000,8.67938
187000,8.582558
188000,8.710922
189000,8.720139
190000,8.715528
191000,8.540682
192000,8.740474
193000,8.663523
194000,8.682939
195000,8.700235
196000,8.711662
197000,8.702217
198000,8.612782
199000,8.728467
200000,8.739214
201000,8.639589
202000,8.72559
203000,8.771101
204000,8.7091675
205000,8.669054
206000,8.713835
207000,8.75758
208000,8.744029
209000,8.633207
210000,8.46285
211000,8.700411
212000,8.684685
213000,8.728073
214000,8.730333
215000,8.752669
216000,8.560626
217000,8.70392
218000,8.599054
219000,8.729581
220000,8.762663
221000,8.716681
222000,8.677799
223000,8.771706
224000,8.772427
225000,8.393083
226000,8.753044
227000,8.52776
228000,8.756002
229000,8.772143
230000,8.815866
231000,8.607419
232000,8.582191
233000,8.845413
234000,8.574878
235000,8.722367
236000,8.722493
237000,8.699448
238000,8.640316
239000,8.807928
240000,8.776493
241000,8.821066
242000,8.860113
243000,8.746588
244000,8.858988
245000,8.792279
246000,8.746376
247000,8.64028
248000,8.8304615
249000,8.826789
250000,8.796728
251000,8.8097315
252000,8.846968
253000,8.617239
254000,8.838313
255000,8.744291
256000,8.801777
257000,8.354174
258000,8.587437
259000,8.745222
260000,8.82876
261000,8.852646
262000,8.862253
263000,8.791189
264000,8.848335
265000,8.811569
266000,8.871816
267000,8.82491
268000,8.845127
269000,8.700395
270000,8.766592
271000,8.891502
272000,8.893834
273000,8.796566
274000,8.808006
275000,8.844287
276000,8.634305
277000,8.8504305
278000,8.905476
279000,8.765766
280000,8.918524
281000,8.851015
282000,8.89775
283000,8.671922
284000,8.8182535
285000,8.873325
286000,8.884034
287000,8.727289
288000,8.876917
289000,8.885502
290000,8.777681
291000,8.874198
292000,8.91443
293000,8.766588
294000,8.852701
295000,8.891829
296000,8.908691
297000,8.902049
298000,8.903074
299000,8.73741
300000,8.853945
