"step","downstreamPressure_DP173_392.500-0.300-0.490-11.778-2.825-8.714-=2.82539"
0,-0.137228
1000,0.041815605
2000,0.06758403
3000,0.11403906
4000,0.13710125
5000,0.12066464
6000,0.252833
7000,0.29787207
8000,0.117371164
9000,0.099754624
10000,0.15819868
11000,0.30404466
12000,0.3881693
13000,0.42225248
14000,0.52188414
15000,0.66093045
16000,0.6685671
17000,0.8321319
18000,0.9402459
19000,1.0896127
20000,1.2483246
21000,1.3227445
22000,1.362404
23000,1.5195413
24000,1.6677953
25000,1.7259431
26000,1.7763624
27000,1.9000208
28000,1.8782266
29000,1.9547982
30000,2.0385242
31000,2.0678725
32000,2.1334057
33000,2.2107496
34000,2.2437947
35000,2.2373812
36000,2.267212
37000,2.3132899
38000,2.2889194
39000,2.34864
40000,2.4379382
41000,2.4802778
42000,2.5485902
43000,2.5505037
44000,2.4903774
45000,2.5242605
46000,2.5782151
47000,2.517182
48000,2.6211903
49000,2.6110687
50000,2.5902977
51000,2.5742264
52000,2.5880728
53000,2.580198
54000,2.6338634
55000,2.6487942
56000,2.7003775
57000,2.6899838
58000,2.7351828
59000,2.7464888
60000,2.6643128
61000,2.7096875
62000,2.7547038
63000,2.7691274
64000,2.7245958
65000,2.749012
66000,2.6909866
67000,2.7693968
68000,2.7797778
69000,2.7731497
70000,2.7895894
71000,2.8041196
72000,2.811633
73000,2.7614374
74000,2.8078613
75000,2.8638263
76000,2.7431788
77000,2.811737
78000,2.809801
79000,2.8496814
80000,2.8217418
81000,2.8229365
82000,2.806077
83000,2.8118925
84000,2.833235
85000,2.8720744
86000,2.8517497
87000,2.848432
88000,2.822406
89000,2.8692498
90000,2.8297348
91000,2.8308835
92000,2.8951802
93000,2.8827732
94000,2.7868924
95000,2.8050838
96000,2.8741155
97000,2.8335824
98000,2.8076758
99000,2.8110685
100000,2.8056936
101000,2.848586
102000,2.700886
103000,2.8449934
104000,2.8549395
105000,2.8683515
106000,2.826622
107000,2.8648286
108000,2.839079
109000,2.8595235
110000,2.8353739
111000,2.850576
112000,2.8409865
113000,2.8204613
114000,2.8183246
115000,2.8177748
116000,2.856909
117000,2.8550963
118000,2.8604186
119000,2.8647408
120000,2.8611832
121000,2.8619914
122000,2.8210065
123000,2.828689
124000,2.8047004
125000,2.82481
126000,2.8414254
127000,2.8475752
128000,3.0222418
129000,2.8114204
130000,2.84547
131000,2.8402643
132000,2.8652813
133000,2.8141384
134000,2.834604
135000,2.819646
136000,2.8065524
137000,2.7991552
138000,2.8293653
139000,2.8407114
140000,2.8028378
141000,2.8264627
142000,2.5904272
143000,2.6656394
144000,2.7838807
145000,2.8287876
146000,2.855306
147000,2.8722897
148000,2.8586535
149000,2.8813
150000,2.872454
151000,2.8042192
152000,2.8789577
153000,2.8708086
154000,2.7970915
155000,2.837517
156000,2.8087358
157000,2.808069
158000,2.845855
159000,2.8527417
160000,2.7773175
161000,2.817165
162000,2.8226328
163000,2.8467388
164000,2.8633554
165000,2.8113546
166000,2.8187375
167000,2.8285038
168000,2.8131466
169000,2.8388824
170000,2.8157399
171000,2.8240457
172000,2.8035111
173000,2.7991333
174000,2.80868
175000,2.8001397
176000,2.8266914
177000,2.6867974
178000,2.7455413
179000,2.807325
180000,2.8283045
181000,2.856423
182000,2.739881
183000,2.7791677
184000,2.7911134
185000,2.820932
186000,2.8053617
187000,2.8227835
188000,2.8581302
189000,2.8189466
190000,2.8103185
191000,2.8324156
192000,2.832118
193000,2.7891853
194000,2.8131287
195000,2.8211303
196000,2.8072128
197000,2.8460388
198000,2.8137097
199000,2.8127334
200000,2.824714
201000,2.794985
202000,2.8214128
203000,2.8169713
204000,2.808374
205000,2.8330832
206000,2.803286
207000,2.8459666
208000,2.8482304
209000,2.7913947
210000,2.8458323
211000,2.8309107
212000,2.8241754
213000,2.8281188
214000,2.8217936
215000,2.821786
216000,2.7960415
217000,2.8180556
218000,2.7943258
219000,2.81982
220000,2.809084
221000,2.8345516
222000,2.8024192
223000,2.8296309
224000,2.831798
225000,2.798688
226000,2.8177948
227000,2.9002166
228000,2.8154395
229000,2.8403232
230000,2.8395898
231000,2.8206432
232000,2.8139968
233000,2.8482876
234000,2.8003547
235000,2.8067327
236000,2.8422196
237000,2.8328772
238000,2.8263097
239000,2.8473327
240000,2.857226
241000,2.8493817
242000,2.849059
243000,2.8372326
244000,2.8446424
245000,2.830441
246000,2.8422632
247000,2.8276353
248000,2.8458884
249000,2.8463564
250000,2.8257046
251000,2.8501225
252000,2.859952
253000,2.8220294
254000,2.8463492
255000,2.8293397
256000,2.823925
257000,2.8408868
258000,2.7680464
259000,2.7998116
260000,2.8273008
261000,2.8474412
262000,2.8612168
263000,2.8521988
264000,2.8640203
265000,2.8434944
266000,2.8549075
267000,2.8532696
268000,2.8626204
269000,2.840609
270000,2.8406255
271000,2.8675823
272000,2.8810236
273000,2.8664243
274000,2.8445969
275000,2.8575306
276000,2.8141189
277000,2.8310676
278000,2.8515193
279000,2.8621836
280000,2.8575513
281000,2.8634949
282000,2.8907926
283000,2.8706722
284000,2.849833
285000,2.8470855
286000,2.8705616
287000,2.854663
288000,2.8684502
289000,2.864378
290000,2.8823566
291000,2.859908
292000,2.8672907
293000,2.8799067
294000,2.8403525
295000,2.8532236
296000,2.8666527
297000,2.8643909
298000,2.8781083
299000,2.8391564
300000,2.8246746
