"step","downstreamPressure_DP165_347.500-0.500-0.330-11.898-3.225-9.174-=3.22474"
0,0.026834
1000,0.10885632
2000,0.1115409
3000,0.1448897
4000,0.15549955
5000,0.12172676
6000,0.26485956
7000,0.30988285
8000,0.13387603
9000,0.111132294
10000,0.17821729
11000,0.29553673
12000,0.3724209
13000,0.39542654
14000,0.48008817
15000,0.63991857
16000,0.6682572
17000,0.8640406
18000,0.9469918
19000,1.133893
20000,1.304606
21000,1.4126954
22000,1.4512721
23000,1.6138166
24000,1.7758877
25000,1.8446615
26000,1.8883337
27000,2.0142212
28000,2.0247564
29000,2.1199327
30000,2.1690364
31000,2.1858587
32000,2.2433007
33000,2.2954803
34000,2.345703
35000,2.3262906
36000,2.3623686
37000,2.4302137
38000,2.3907633
39000,2.447135
40000,2.5520754
41000,2.5958867
42000,2.651701
43000,2.6475723
44000,2.584209
45000,2.6201293
46000,2.697156
47000,2.6136708
48000,2.721087
49000,2.7359023
50000,2.698004
51000,2.6869202
52000,2.7105222
53000,2.6950042
54000,2.75922
55000,2.778877
56000,2.826518
57000,2.8099818
58000,2.8519044
59000,2.864172
60000,2.777822
61000,2.8329334
62000,2.867179
63000,2.8839204
64000,2.8487391
65000,2.860908
66000,2.8066046
67000,2.9056373
68000,2.9129822
69000,2.9116926
70000,2.930665
71000,2.9337015
72000,2.954896
73000,2.9013753
74000,2.9530883
75000,3.0152118
76000,2.9034977
77000,2.9851744
78000,2.9796495
79000,3.0118337
80000,2.9759395
81000,2.981686
82000,2.9756541
83000,2.9928155
84000,3.0009642
85000,3.0611527
86000,3.0411189
87000,3.0142412
88000,2.9924421
89000,3.0532355
90000,3.0171914
91000,3.0299494
92000,3.0973673
93000,3.0680103
94000,2.977447
95000,3.0072467
96000,3.0679107
97000,3.0326357
98000,3.0300984
99000,3.0132017
100000,3.0271242
101000,3.068032
102000,2.901438
103000,3.0348892
104000,3.0542667
105000,3.0598736
106000,3.0307422
107000,3.0708127
108000,3.0445848
109000,3.0762098
110000,3.0498075
111000,3.0607145
112000,3.0527723
113000,3.045806
114000,3.042261
115000,3.0345821
116000,3.0741963
117000,3.0563273
118000,3.0554693
119000,3.075529
120000,3.0820327
121000,3.1001906
122000,3.0475593
123000,3.0508711
124000,3.0328398
125000,3.0494406
126000,3.0847907
127000,3.068174
128000,3.2509196
129000,3.046299
130000,3.0774646
131000,3.0916915
132000,3.1065123
133000,3.0627904
134000,3.0718315
135000,3.0610247
136000,3.034359
137000,3.0532622
138000,3.0720806
139000,3.077671
140000,3.0527267
141000,3.075803
142000,2.8298087
143000,2.9117742
144000,3.0125153
145000,3.0557432
146000,3.0867233
147000,3.090427
148000,3.1005964
149000,3.111827
150000,3.1168303
151000,3.0459895
152000,3.1194832
153000,3.105863
154000,3.0325713
155000,3.0687826
156000,3.0345352
157000,3.036757
158000,3.0799153
159000,3.0859241
160000,3.0296173
161000,3.061152
162000,3.0641294
163000,3.083261
164000,3.11294
165000,3.0553122
166000,3.0613842
167000,3.069425
168000,3.0572133
169000,3.0948918
170000,3.0715952
171000,3.0781584
172000,3.0491533
173000,3.0346723
174000,3.0478914
175000,3.0565586
176000,3.084549
177000,2.9294086
178000,3.0069542
179000,3.063884
180000,3.0775895
181000,3.116181
182000,3.028881
183000,3.0675318
184000,3.0616794
185000,3.0909712
186000,3.0692623
187000,3.0746436
188000,3.1183786
189000,3.072454
190000,3.0733802
191000,3.0870585
192000,3.08045
193000,3.0575805
194000,3.0735407
195000,3.0760405
196000,3.0721087
197000,3.1097813
198000,3.0935273
199000,3.0910208
200000,3.0920508
201000,3.0627923
202000,3.0889165
203000,3.078858
204000,3.065245
205000,3.0821078
206000,3.0642304
207000,3.1077783
208000,3.1131005
209000,3.0542822
210000,3.1168537
211000,3.0889902
212000,3.081595
213000,3.0840583
214000,3.069239
215000,3.0720253
216000,3.0428076
217000,3.07405
218000,3.0493546
219000,3.0812602
220000,3.0688813
221000,3.0986748
222000,3.0655022
223000,3.0945044
224000,3.090507
225000,3.054397
226000,3.079577
227000,3.1643152
228000,3.082337
229000,3.1030345
230000,3.0999851
231000,3.0746121
232000,3.0644517
233000,3.1071694
234000,3.0631115
235000,3.0738297
236000,3.099176
237000,3.0827136
238000,3.0755842
239000,3.0995035
240000,3.107603
241000,3.0986853
242000,3.095491
243000,3.091094
244000,3.0949578
245000,3.084477
246000,3.0931022
247000,3.0759916
248000,3.1012852
249000,3.0928826
250000,3.074584
251000,3.0969024
252000,3.1025338
253000,3.0685503
254000,3.0961103
255000,3.0761013
256000,3.0643578
257000,3.0691056
258000,3.0062518
259000,3.046445
260000,3.0750678
261000,3.0928655
262000,3.10214
263000,3.0926886
264000,3.102657
265000,3.0798206
266000,3.0960107
267000,3.0917287
268000,3.0942745
269000,3.068773
270000,3.0741763
271000,3.1020617
272000,3.1135645
273000,3.0956006
274000,3.0704784
275000,3.0866003
276000,3.0374908
277000,3.063281
278000,3.0847702
279000,3.0949779
280000,3.091383
281000,3.0934672
282000,3.1230307
283000,3.0960164
284000,3.0788052
285000,3.0808277
286000,3.103585
287000,3.0925667
288000,3.1036563
289000,3.097489
290000,3.1184278
291000,3.0951552
292000,3.1021883
293000,3.111393
294000,3.0700312
295000,3.085984
296000,3.0977945
297000,3.0926719
298000,3.1034532
299000,3.0669732
300000,3.0568624
