"step","upstreamPressure_DP169_527.500-0.820-0.410-10.545-2.227-7.500-=7.49971"
0,0.5865263
1000,0.23466353
2000,0.4044002
3000,0.39471036
4000,0.73179746
5000,0.35129982
6000,1.1081133
7000,1.6013126
8000,-0.2068779
9000,0.9233869
10000,1.604918
11000,1.9148998
12000,2.2957792
13000,2.3230526
14000,2.986755
15000,3.2578943
16000,3.3164043
17000,3.8787026
18000,4.112013
19000,4.5839696
20000,4.743599
21000,4.8851643
22000,5.0855227
23000,5.252534
24000,5.408798
25000,5.4346414
26000,5.53307
27000,5.5566807
28000,5.775632
29000,5.8702135
30000,5.904893
31000,5.981348
32000,6.052604
33000,6.038167
34000,6.156257
35000,6.2254696
36000,6.1809187
37000,6.3115134
38000,6.3333483
39000,6.3756447
40000,6.3875933
41000,6.411163
42000,6.395904
43000,6.503642
44000,6.505044
45000,6.5447726
46000,6.594154
47000,6.5465646
48000,6.474065
49000,6.545385
50000,6.565295
51000,6.634713
52000,6.5484943
53000,6.6075926
54000,6.641592
55000,6.6743016
56000,6.711669
57000,6.6590395
58000,6.6227465
59000,6.682865
60000,6.488249
61000,6.6688895
62000,6.7475843
63000,6.655828
64000,6.6873007
65000,6.7044406
66000,6.6940145
67000,6.7544713
68000,6.71731
69000,6.7268953
70000,6.767224
71000,6.739744
72000,6.782758
73000,6.7858887
74000,6.812237
75000,6.8389053
76000,6.575732
77000,6.8207865
78000,6.844822
79000,6.8698206
80000,6.8590093
81000,6.866859
82000,6.897266
83000,6.8204803
84000,6.731722
85000,6.9444375
86000,6.8625355
87000,6.9757533
88000,6.9711723
89000,7.0177107
90000,7.032859
91000,6.9854646
92000,6.956211
93000,6.799236
94000,6.9900303
95000,7.070168
96000,6.9937296
97000,7.09492
98000,7.0622883
99000,7.0750566
100000,7.1090765
101000,7.156374
102000,7.048469
103000,7.027936
104000,7.0245647
105000,7.1288004
106000,7.1880007
107000,7.072665
108000,7.1209707
109000,7.205562
110000,7.20066
111000,7.1179914
112000,7.1673374
113000,7.1919575
114000,7.136365
115000,7.1260204
116000,6.998972
117000,7.1725836
118000,7.1271086
119000,7.18843
120000,7.022574
121000,7.1120653
122000,7.1723332
123000,7.203453
124000,7.2378955
125000,7.190275
126000,7.1867523
127000,7.2838287
128000,6.6955175
129000,7.23722
130000,7.232937
131000,7.2313876
132000,7.2451863
133000,7.220233
134000,7.254527
135000,7.202451
136000,7.253316
137000,7.231473
138000,7.268671
139000,7.115253
140000,7.132475
141000,7.181657
142000,6.8804107
143000,7.199658
144000,7.2923183
145000,7.2132554
146000,7.300111
147000,7.1884727
148000,7.296586
149000,7.2394457
150000,7.3139076
151000,7.278256
152000,7.175682
153000,7.2278905
154000,7.223897
155000,7.257143
156000,7.220109
157000,7.2983985
158000,7.169775
159000,7.3098545
160000,7.231885
161000,7.3157997
162000,7.2536435
163000,7.3045397
164000,7.2647862
165000,7.2907543
166000,7.323444
167000,7.334244
168000,7.2834196
169000,7.316724
170000,7.35639
171000,7.3049874
172000,7.2820115
173000,7.138999
174000,7.284631
175000,7.301635
176000,7.3328786
177000,7.1455784
178000,7.3191667
179000,7.3235946
180000,7.3814116
181000,7.3511977
182000,7.1684723
183000,7.3263483
184000,7.342741
185000,7.3802767
186000,7.33218
187000,7.286007
188000,7.3701086
189000,7.359558
190000,7.389287
191000,7.2066445
192000,7.3889074
193000,7.2894273
194000,7.333391
195000,7.344508
196000,7.3620815
197000,7.379706
198000,7.2397537
199000,7.3762484
200000,7.3601727
201000,7.325398
202000,7.3828063
203000,7.419154
204000,7.384156
205000,7.3703012
206000,7.3753057
207000,7.4073076
208000,7.4051166
209000,7.3121376
210000,7.18328
211000,7.3861403
212000,7.3606653
213000,7.3942146
214000,7.411436
215000,7.406152
216000,7.262488
217000,7.3795805
218000,7.2795725
219000,7.3863196
220000,7.412056
221000,7.379941
222000,7.348624
223000,7.4134383
224000,7.408101
225000,7.1468973
226000,7.4100776
227000,7.255622
228000,7.4222145
229000,7.426572
230000,7.4505825
231000,7.2789326
232000,7.278385
233000,7.4716825
234000,7.249784
235000,7.3752446
236000,7.386099
237000,7.3496504
238000,7.341612
239000,7.4425445
240000,7.4185376
241000,7.4509764
242000,7.483614
243000,7.383499
244000,7.475057
245000,7.417197
246000,7.3891926
247000,7.3010592
248000,7.447926
249000,7.43867
250000,7.419317
251000,7.430565
252000,7.4548407
253000,7.3074517
254000,7.467477
255000,7.3963957
256000,7.434163
257000,7.134659
258000,7.3035307
259000,7.4177365
260000,7.4764175
261000,7.497054
262000,7.4921937
263000,7.4345274
264000,7.463913
265000,7.4419947
266000,7.5000467
267000,7.4473724
268000,7.4659834
269000,7.354068
270000,7.4049425
271000,7.4988513
272000,7.5062513
273000,7.426264
274000,7.450924
275000,7.466554
276000,7.3345146
277000,7.4865255
278000,7.5254025
279000,7.4133615
280000,7.5351973
281000,7.4773445
282000,7.517355
283000,7.340398
284000,7.449254
285000,7.4930797
286000,7.4951115
287000,7.3881693
288000,7.495444
289000,7.4999113
290000,7.424985
291000,7.4924717
292000,7.5222344
293000,7.4205294
294000,7.473259
295000,7.5055923
296000,7.518422
297000,7.5031977
298000,7.5101824
299000,7.390269
300000,7.47303
