"step","downstreamPressure_DP159_932.500-0.660-0.210-9.123-1.390-5.951-=1.38966"
0,0.063788325
1000,0.029908026
2000,0.07328428
3000,0.12828413
4000,0.16129237
5000,0.14479615
6000,0.3037033
7000,0.40035784
8000,0.13976721
9000,0.08682032
10000,0.20077151
11000,0.39297986
12000,0.4383564
13000,0.4656934
14000,0.58529234
15000,0.7051928
16000,0.7097248
17000,0.8591707
18000,0.92353696
19000,1.090193
20000,1.2548213
21000,1.3240262
22000,1.3944335
23000,1.5314047
24000,1.6636804
25000,1.7176876
26000,1.7858801
27000,1.8699559
28000,1.8809696
29000,1.9578751
30000,1.9802574
31000,2.0126262
32000,2.0668259
33000,2.135817
34000,2.1518292
35000,2.1399996
36000,2.169596
37000,2.221373
38000,2.2048147
39000,2.2376113
40000,2.3195229
41000,2.3568397
42000,2.3870716
43000,2.3669767
44000,2.340488
45000,2.341454
46000,2.4072258
47000,2.3571873
48000,2.4466877
49000,2.4550247
50000,2.4240546
51000,2.4030814
52000,2.4372356
53000,2.4071712
54000,2.4542458
55000,2.4610283
56000,2.4910703
57000,2.4907036
58000,2.4804926
59000,2.4885712
60000,2.4502032
61000,2.4510639
62000,2.4880028
63000,2.5018768
64000,2.4551747
65000,2.4625819
66000,2.4126477
67000,2.4829354
68000,2.4510021
69000,2.4756355
70000,2.4792976
71000,2.4690561
72000,2.4818573
73000,2.4564333
74000,2.4753525
75000,2.4810061
76000,2.440177
77000,2.466156
78000,2.4710908
79000,2.4666655
80000,2.4448004
81000,2.455742
82000,2.4521742
83000,2.4592187
84000,2.4704404
85000,2.4769657
86000,2.4673483
87000,2.472978
88000,2.4503307
89000,2.4613976
90000,2.4482813
91000,2.4504552
92000,2.4626076
93000,2.4774017
94000,2.4261546
95000,2.428667
96000,2.4555962
97000,2.4206314
98000,2.4036922
99000,2.410124
100000,2.410913
101000,2.4208498
102000,2.4176896
103000,2.495214
104000,2.4926505
105000,2.474503
106000,2.4329414
107000,2.4581394
108000,2.4314556
109000,2.43715
110000,2.423953
111000,2.4273582
112000,2.4134324
113000,2.3983068
114000,2.3747027
115000,2.3900204
116000,2.415435
117000,2.4050083
118000,2.4022374
119000,2.4049559
120000,2.4094381
121000,2.402215
122000,2.365854
123000,2.3772511
124000,2.3596401
125000,2.372603
126000,2.3749633
127000,2.3591638
128000,2.48068
129000,2.3525915
130000,2.3780196
131000,2.3571763
132000,2.3685122
133000,2.324405
134000,2.3555026
135000,2.333973
136000,2.3249896
137000,2.3238826
138000,2.3395157
139000,2.3442245
140000,2.3216147
141000,2.3328285
142000,2.2462738
143000,2.3072271
144000,2.3801246
145000,2.4184928
146000,2.4124084
147000,2.4181147
148000,2.3927808
149000,2.402832
150000,2.3793406
151000,2.3431454
152000,2.3982813
153000,2.3573785
154000,2.3354099
155000,2.3618479
156000,2.3467922
157000,2.3527489
158000,2.3436341
159000,2.3468945
160000,2.307294
161000,2.3407383
162000,2.3453288
163000,2.350257
164000,2.3592024
165000,2.2962246
166000,2.320566
167000,2.305393
168000,2.301908
169000,2.3239534
170000,2.3049974
171000,2.3022554
172000,2.284707
173000,2.2927194
174000,2.297093
175000,2.2883372
176000,2.2879987
177000,2.2278502
178000,2.275445
179000,2.2929764
180000,2.3048205
181000,2.3305159
182000,2.2700772
183000,2.313655
184000,2.3135397
185000,2.3271036
186000,2.313923
187000,2.3162262
188000,2.3339367
189000,2.3067589
190000,2.2958307
191000,2.3106964
192000,2.2957554
193000,2.248538
194000,2.2775211
195000,2.27895
196000,2.2731066
197000,2.302556
198000,2.2655294
199000,2.2804017
200000,2.2848797
201000,2.2622497
202000,2.2825985
203000,2.255715
204000,2.268126
205000,2.2787256
206000,2.259034
207000,2.281105
208000,2.2762759
209000,2.2328908
210000,2.2811737
211000,2.2609642
212000,2.2536607
213000,2.2630606
214000,2.2635818
215000,2.2519407
216000,2.2372525
217000,2.2475927
218000,2.22717
219000,2.2483115
220000,2.244772
221000,2.2661483
222000,2.2350216
223000,2.2520869
224000,2.248108
225000,2.2302384
226000,2.2385674
227000,2.2924335
228000,2.2316074
229000,2.2515082
230000,2.2415142
231000,2.2323742
232000,2.2303815
233000,2.2445269
234000,2.2158294
235000,2.2254393
236000,2.2405365
237000,2.2250872
238000,2.2205667
239000,2.2351406
240000,2.2408693
241000,2.2342117
242000,2.2320645
243000,2.2248278
244000,2.2291522
245000,2.2183352
246000,2.224503
247000,2.2127907
248000,2.2240553
249000,2.221717
250000,2.2069418
251000,2.2194166
252000,2.2224584
253000,2.2044644
254000,2.2217324
255000,2.2050002
256000,2.1906867
257000,2.2180405
258000,2.164857
259000,2.192955
260000,2.2071934
261000,2.2207725
262000,2.2248712
263000,2.2180223
264000,2.2203321
265000,2.203619
266000,2.2141166
267000,2.2089527
268000,2.2126226
269000,2.20487
270000,2.1918364
271000,2.2099724
272000,2.2208548
273000,2.2065163
274000,2.1956427
275000,2.1971183
276000,2.1695476
277000,2.1809964
278000,2.1918006
279000,2.203241
280000,2.1983538
281000,2.2013898
282000,2.2215238
283000,2.2079458
284000,2.192216
285000,2.185872
286000,2.2012563
287000,2.185194
288000,2.1938438
289000,2.1888719
290000,2.204521
291000,2.1866255
292000,2.1879559
293000,2.201116
294000,2.1674612
295000,2.1737669
296000,2.1839707
297000,2.179807
298000,2.1917999
299000,2.1559734
300000,2.1471443
