"step","downstreamPressure"
16000.0,1.0040125846862793
17000.0,1.0040125846862793
18000.0,1.0040125846862793
19000.0,1.0040125846862793
20000.0,1.0040125846862793
21000.0,1.0040125846862793
22000.0,1.0040125846862793
23000.0,1.0040125846862793
24000.0,1.0040125846862793
25000.0,1.0040125846862793
26000.0,1.0040125846862793
27000.0,1.0040125846862793
28000.0,1.0040125846862793
29000.0,1.0040125846862793
30000.0,1.0040125846862793
31000.0,1.0040125846862793
32000.0,1.0040125846862793
33000.0,1.0040125846862793
34000.0,1.0040125846862793
35000.0,1.0040125846862793
36000.0,1.0040125846862793
37000.0,1.0040125846862793
38000.0,1.0040125846862793
39000.0,1.0040125846862793
40000.0,1.0040125846862793
41000.0,1.0040125846862793
42000.0,1.0040125846862793
43000.0,1.0040125846862793
44000.0,1.0040125846862793
45000.0,1.0040125846862793
46000.0,1.0040125846862793
47000.0,1.0040125846862793
48000.0,1.0040125846862793
49000.0,1.0040125846862793
50000.0,1.0040125846862793
51000.0,1.0040125846862793
52000.0,1.0040125846862793
53000.0,1.0040125846862793
54000.0,1.0040125846862793
55000.0,1.0040125846862793
56000.0,1.0040125846862793
57000.0,1.0040125846862793
58000.0,1.0040125846862793
59000.0,1.0040125846862793
60000.0,1.0040125846862793
61000.0,1.0040125846862793
62000.0,1.0040125846862793
63000.0,1.0040125846862793
64000.0,1.0040125846862793
65000.0,1.0040125846862793
66000.0,1.0040125846862793
67000.0,1.0040125846862793
68000.0,1.0040125846862793
69000.0,1.0040125846862793
70000.0,1.0040125846862793
71000.0,1.0040125846862793
72000.0,1.0040125846862793
73000.0,1.0040125846862793
74000.0,1.0040125846862793
75000.0,1.0040125846862793
76000.0,1.0040125846862793
77000.0,1.0040125846862793
78000.0,1.0040125846862793
79000.0,1.0040125846862793
80000.0,1.0040125846862793
81000.0,1.0040125846862793
82000.0,1.0040125846862793
83000.0,1.0040125846862793
84000.0,1.0040125846862793
85000.0,1.0040125846862793
86000.0,1.0040125846862793
87000.0,1.0040125846862793
88000.0,1.0040125846862793
89000.0,1.0040125846862793
90000.0,1.0040125846862793
91000.0,1.0040125846862793
92000.0,1.0040125846862793
93000.0,1.0040125846862793
94000.0,1.0040125846862793
95000.0,1.0040125846862793
96000.0,1.0040125846862793
97000.0,1.0040125846862793
98000.0,1.0040125846862793
99000.0,1.0040125846862793
100000.0,1.0040125846862793
101000.0,1.0040125846862793
102000.0,1.0040125846862793
103000.0,1.0040125846862793
104000.0,1.0040125846862793
105000.0,1.0040125846862793
106000.0,1.0040125846862793
107000.0,1.0040125846862793
108000.0,1.0040125846862793
109000.0,1.0040125846862793
110000.0,1.0040125846862793
111000.0,1.0040125846862793
112000.0,1.0040125846862793
113000.0,1.0040125846862793
114000.0,1.0040125846862793
115000.0,1.0040125846862793
116000.0,1.0040125846862793
117000.0,1.0040125846862793
118000.0,1.0040125846862793
119000.0,1.0040125846862793
120000.0,1.0040125846862793
121000.0,1.0040125846862793
122000.0,1.0040125846862793
123000.0,1.0040125846862793
124000.0,1.0040125846862793
125000.0,1.0040125846862793
126000.0,1.0040125846862793
127000.0,1.0040125846862793
128000.0,1.0040125846862793
129000.0,1.0040125846862793
130000.0,1.0040125846862793
131000.0,1.0040125846862793
132000.0,1.0040125846862793
133000.0,1.0040125846862793
134000.0,1.0040125846862793
135000.0,1.0040125846862793
136000.0,1.0040125846862793
137000.0,1.0040125846862793
138000.0,1.0040125846862793
139000.0,1.0040125846862793
140000.0,1.0040125846862793
141000.0,1.0040125846862793
142000.0,1.0040125846862793
143000.0,1.0040125846862793
144000.0,1.0040125846862793
145000.0,1.0040125846862793
146000.0,1.0040125846862793
147000.0,1.0040125846862793
148000.0,1.0040125846862793
149000.0,1.0040125846862793
150000.0,1.0040125846862793
151000.0,1.0040125846862793
152000.0,1.0040125846862793
153000.0,1.0040125846862793
154000.0,1.0040125846862793
155000.0,1.0040125846862793
156000.0,1.0040125846862793
157000.0,1.0040125846862793
158000.0,1.0040125846862793
159000.0,1.0040125846862793
160000.0,1.0040125846862793
161000.0,1.0040125846862793
162000.0,1.0040125846862793
163000.0,1.0040125846862793
164000.0,1.0040125846862793
165000.0,1.0040125846862793
166000.0,1.0040125846862793
167000.0,1.0040125846862793
168000.0,1.0040125846862793
169000.0,1.0040125846862793
170000.0,1.0040125846862793
171000.0,1.0040125846862793
172000.0,1.0040125846862793
173000.0,1.0040125846862793
174000.0,1.0040125846862793
175000.0,1.0040125846862793
176000.0,1.0040125846862793
1000.0,1.0031723976135254
2000.0,1.0034856796264648
3000.0,1.0034661293029785
4000.0,1.0032027959823608
5000.0,1.0031877756118774
6000.0,1.003286361694336
7000.0,1.003501296043396
8000.0,1.0031733512878418
9000.0,1.0039305686950684
10000.0,1.0033745765686035
11000.0,1.00311279296875
12000.0,1.0033516883850098
13000.0,1.0030503273010254
14000.0,1.003305435180664
15000.0,1.0034037828445435
16000.0,1.003380537033081
17000.0,1.002955436706543
18000.0,1.0027506351470947
19000.0,1.003121256828308
20000.0,1.002896785736084
21000.0,1.0030367374420166
22000.0,1.0032294988632202
23000.0,1.003028154373169
24000.0,1.0031156539916992
25000.0,1.0028676986694336
26000.0,1.0029786825180054
27000.0,1.0029232501983643
28000.0,1.0028525590896606
29000.0,1.0030447244644165
30000.0,1.0028616189956665
31000.0,1.0029386281967163
32000.0,1.0031142234802246
33000.0,1.0032588243484497
34000.0,1.0029470920562744
35000.0,1.002987265586853
36000.0,1.0026837587356567
37000.0,1.0029658079147339
38000.0,1.0026177167892456
39000.0,1.0027759075164795
40000.0,1.0029597282409668
41000.0,1.002990961074829
42000.0,1.00295889377594
43000.0,1.0025970935821533
44000.0,1.002868413925171
45000.0,1.0027976036071777
46000.0,1.002521276473999
47000.0,1.0025849342346191
48000.0,1.0026963949203491
49000.0,1.0030508041381836
50000.0,1.0026252269744873
51000.0,1.0027363300323486
52000.0,1.0027852058410645
53000.0,1.002658486366272
54000.0,1.0027427673339844
55000.0,1.0026204586029053
56000.0,1.002345085144043
57000.0,1.002404808998108
58000.0,1.0025506019592285
59000.0,1.0025471448898315
60000.0,1.0025304555892944
61000.0,1.0026538372039795
62000.0,1.0024412870407104
63000.0,1.0027685165405273
64000.0,1.0027419328689575
65000.0,1.0025148391723633
66000.0,1.0025432109832764
67000.0,1.0024170875549316
68000.0,1.0024549961090088
69000.0,1.0022778511047363
70000.0,1.002516746520996
71000.0,1.002427339553833
72000.0,1.0024797916412354
73000.0,1.002347707748413
74000.0,1.00225031375885
75000.0,1.002394676208496
76000.0,1.0025384426116943
77000.0,1.002476453781128
78000.0,1.0025286674499512
79000.0,1.0024185180664062
80000.0,1.0023449659347534
81000.0,1.002521276473999
82000.0,1.002469778060913
83000.0,1.0023691654205322
84000.0,1.002243995666504
85000.0,1.0023478269577026
86000.0,1.0024667978286743
87000.0,1.0024622678756714
88000.0,1.0022834539413452
89000.0,1.0021696090698242
90000.0,1.002293586730957
91000.0,1.0022468566894531
92000.0,1.002244472503662
93000.0,1.00234055519104
94000.0,1.0025508403778076
95000.0,1.0023143291473389
96000.0,1.0022642612457275
97000.0,1.0023083686828613
98000.0,1.002431869506836
99000.0,1.0023696422576904
100000.0,1.0025737285614014
101000.0,1.0021504163742065
102000.0,1.0022279024124146
103000.0,1.002164363861084
104000.0,1.0022506713867188
105000.0,1.0023221969604492
106000.0,1.0023447275161743
107000.0,1.0022505521774292
108000.0,1.0022568702697754
109000.0,1.0021555423736572
110000.0,1.002335786819458
111000.0,1.0021309852600098
112000.0,1.002276062965393
113000.0,1.002020239830017
114000.0,1.0022530555725098
115000.0,1.0023672580718994
116000.0,1.0022742748260498
117000.0,1.0020384788513184
118000.0,1.0020751953125
119000.0,1.002025842666626
120000.0,1.0022735595703125
121000.0,1.0023291110992432
122000.0,1.0022985935211182
123000.0,1.0022814273834229
124000.0,1.0022550821304321
125000.0,1.0022770166397095
126000.0,1.0023248195648193
127000.0,1.002192497253418
128000.0,1.002260446548462
129000.0,1.002149224281311
130000.0,1.002234697341919
131000.0,1.002142071723938
132000.0,1.0022345781326294
133000.0,1.0022878646850586
134000.0,1.0022499561309814
135000.0,1.0022614002227783
136000.0,1.0023250579833984
137000.0,1.002207636833191
138000.0,1.0023491382598877
139000.0,1.0020332336425781
140000.0,1.0020751953125
141000.0,1.0023192167282104
142000.0,1.0022951364517212
143000.0,1.0021350383758545
144000.0,1.0021638870239258
145000.0,1.0022321939468384
146000.0,1.0021615028381348
147000.0,1.0021779537200928
148000.0,1.002251148223877
149000.0,1.0022385120391846
150000.0,1.002410650253296
151000.0,1.0023142099380493
152000.0,1.0023376941680908
153000.0,1.0021798610687256
154000.0,1.002295970916748
155000.0,1.0023694038391113
156000.0,1.0022199153900146
157000.0,1.0022108554840088
158000.0,1.0023013353347778
159000.0,1.0022339820861816
160000.0,1.0021910667419434
161000.0,1.002183198928833
162000.0,1.002109169960022
163000.0,1.0022523403167725
164000.0,1.002106785774231
165000.0,1.0020514726638794
166000.0,1.0022287368774414
167000.0,1.0021226406097412
168000.0,1.0022542476654053
169000.0,1.0021458864212036
170000.0,1.0020747184753418
171000.0,1.002061128616333
172000.0,1.0022412538528442
173000.0,1.0023915767669678
174000.0,1.0021827220916748
175000.0,1.0022664070129395
176000.0,1.0022591352462769
177000.0,1.00215744972229
178000.0,1.0021971464157104
179000.0,1.002269983291626
180000.0,1.0020713806152344
181000.0,1.0022962093353271
182000.0,1.002347707748413
183000.0,1.0022273063659668
184000.0,1.0020989179611206
185000.0,1.0022194385528564
186000.0,1.0021872520446777
187000.0,1.0022753477096558
188000.0,1.002291202545166
189000.0,1.0021841526031494
190000.0,1.002126932144165
191000.0,1.0021460056304932
192000.0,1.0022826194763184
193000.0,1.0021460056304932
194000.0,1.002223014831543
195000.0,1.002150297164917
196000.0,1.0023324489593506
197000.0,1.0022006034851074
198000.0,1.0022063255310059
199000.0,1.00215744972229
200000.0,1.0021815299987793
201000.0,1.002166986465454
202000.0,1.002119541168213
203000.0,1.0022310018539429
204000.0,1.0020482540130615
205000.0,1.0021827220916748
206000.0,1.0021612644195557
207000.0,1.0021929740905762
208000.0,1.0020995140075684
209000.0,1.002198338508606
210000.0,1.0020787715911865
211000.0,1.0021941661834717
212000.0,1.0021501779556274
213000.0,1.002185344696045
214000.0,1.0021430253982544
215000.0,1.00211763381958
216000.0,1.0021960735321045
217000.0,1.0022826194763184
218000.0,1.00209641456604
219000.0,1.002105474472046
220000.0,1.0021885633468628
221000.0,1.0021716356277466
222000.0,1.0021541118621826
223000.0,1.002162218093872
224000.0,1.0021061897277832
225000.0,1.0022392272949219
226000.0,1.002241611480713
227000.0,1.0021650791168213
228000.0,1.002173662185669
229000.0,1.002300500869751
230000.0,1.0021862983703613
231000.0,1.002151608467102
232000.0,1.002180576324463
233000.0,1.0022025108337402
234000.0,1.0021480321884155
235000.0,1.0021100044250488
236000.0,1.0022141933441162
237000.0,1.0021159648895264
238000.0,1.0021233558654785
239000.0,1.0022844076156616
240000.0,1.0021611452102661
241000.0,1.0020862817764282
242000.0,1.0021990537643433
243000.0,1.0021189451217651
244000.0,1.002095341682434
245000.0,1.0020995140075684
246000.0,1.0020973682403564
247000.0,1.0021848678588867
248000.0,1.0021352767944336
249000.0,1.0021557807922363
250000.0,1.0021214485168457
251000.0,1.0021289587020874
252000.0,1.002125859260559
253000.0,1.0021357536315918
254000.0,1.0021600723266602
255000.0,1.0021584033966064
256000.0,1.0021164417266846
257000.0,1.0021992921829224
258000.0,1.0021111965179443
259000.0,1.0021886825561523
260000.0,1.0021848678588867
261000.0,1.0022103786468506
262000.0,1.002170443534851
263000.0,1.0021030902862549
264000.0,1.0021765232086182
265000.0,1.0021538734436035
266000.0,1.0021286010742188
267000.0,1.0021085739135742
268000.0,1.002156376838684
269000.0,1.0021350383758545
270000.0,1.0021859407424927
271000.0,1.0021178722381592
272000.0,1.002126693725586
273000.0,1.0020807981491089
274000.0,1.002115249633789
275000.0,1.0021600723266602
276000.0,1.0020910501480103
277000.0,1.0022215843200684
278000.0,1.0021758079528809
279000.0,1.002159833908081
280000.0,1.0020952224731445
281000.0,1.0021086931228638
282000.0,1.002199649810791
283000.0,1.0020997524261475
284000.0,1.0020971298217773
285000.0,1.0021077394485474
286000.0,1.0021992921829224
287000.0,1.0020782947540283
288000.0,1.0021474361419678
289000.0,1.0021154880523682
290000.0,1.0020935535430908
291000.0,1.0021108388900757
292000.0,1.0021090507507324
293000.0,1.002138376235962
294000.0,1.00217604637146
295000.0,1.0021657943725586
296000.0,1.0020811557769775
297000.0,1.0021041631698608
298000.0,1.0020933151245117
299000.0,1.0021575689315796
300000.0,1.0021387338638306
301000.0,1.0021758079528809
302000.0,1.0020968914031982
303000.0,1.0021600723266602
304000.0,1.0021581649780273
305000.0,1.0021851062774658
306000.0,1.002119779586792
307000.0,1.0021247863769531
308000.0,1.0021088123321533
309000.0,1.0021717548370361
