"step","upstreamPressure_DP79_972,73-0,89-0,39=5.82216"
0.0,1.5369774
1000.0,5.965781
2000.0,5.887527
3000.0,5.8918543
4000.0,5.783092
5000.0,5.8584013
6000.0,5.8763638
7000.0,5.836242
8000.0,5.814533
9000.0,5.793487
10000.0,5.832759
11000.0,5.8236504
12000.0,5.7659826
13000.0,5.828068
14000.0,5.8328753
15000.0,5.800251
16000.0,5.8411927
17000.0,5.7760754
18000.0,5.8112707
19000.0,5.8187523
20000.0,5.845911
21000.0,5.8283234
22000.0,5.843649
23000.0,5.809331
24000.0,5.8161297
25000.0,5.803626
26000.0,5.824443
27000.0,5.826799
28000.0,5.8377676
29000.0,5.805637
30000.0,5.834168
31000.0,5.822528
32000.0,5.8286114
33000.0,5.823287
34000.0,5.8199196
35000.0,5.829877
36000.0,5.8301406
37000.0,5.813466
38000.0,5.834558
39000.0,5.8300796
40000.0,5.8356442
41000.0,5.8293524
42000.0,5.8221817
43000.0,5.819669
44000.0,5.82365
45000.0,5.8274903
46000.0,5.8292
47000.0,5.8220453
48000.0,5.8265014
49000.0,5.831455
50000.0,5.8360147
51000.0,5.8300714
52000.0,5.8298903
53000.0,5.8246365
54000.0,5.827142
55000.0,5.819709
56000.0,5.835382
57000.0,5.823411
58000.0,5.8109045
59000.0,5.826647
60000.0,5.816231
61000.0,5.8156886
62000.0,5.824421
63000.0,5.8160324
64000.0,5.8217583
65000.0,5.828028
66000.0,5.8236175
67000.0,5.8208284
68000.0,5.8346634
69000.0,5.812767
70000.0,5.8123474
71000.0,5.8194876
72000.0,5.8227406
73000.0,5.818011
74000.0,5.8252096
75000.0,5.8129015
76000.0,5.82115
77000.0,5.822213
78000.0,5.8267365
79000.0,5.823904
80000.0,5.8228655
81000.0,5.822131
82000.0,5.822302
83000.0,5.8238025
84000.0,5.824132
85000.0,5.828254
86000.0,5.823171
87000.0,5.826397
88000.0,5.8172693
89000.0,5.8224287
90000.0,5.8167553
91000.0,5.8217297
92000.0,5.821244
93000.0,5.827663
94000.0,5.8281326
95000.0,5.8236513
96000.0,5.818766
97000.0,5.8269734
98000.0,5.8187814
99000.0,5.8239536
100000.0,5.82251
