"step","downstreamPressure_DP158_752,50-0,78-0,19=1.64935"
0.0,1.196038
1000.0,1.5197313
2000.0,1.560045
3000.0,1.606687
4000.0,1.594778
5000.0,1.694905
6000.0,1.6663581
7000.0,1.6486707
8000.0,1.6841481
9000.0,1.6736252
10000.0,1.685296
11000.0,1.6760944
12000.0,1.6743526
13000.0,1.7176528
14000.0,1.678521
15000.0,1.6705976
16000.0,1.6862491
17000.0,1.6676521
18000.0,1.6846042
19000.0,1.6689569
20000.0,1.6752057
21000.0,1.6587474
22000.0,1.6895597
23000.0,1.6657836
24000.0,1.7086456
25000.0,1.6847882
26000.0,1.6860359
27000.0,1.6849709
28000.0,1.6942883
29000.0,1.6938577
30000.0,1.685415
31000.0,1.6775216
32000.0,1.7199535
33000.0,1.6928083
34000.0,1.6893809
35000.0,1.7044955
36000.0,1.7060195
37000.0,1.7040449
38000.0,1.7068136
39000.0,1.7294135
40000.0,1.721658
41000.0,1.7135593
42000.0,1.7226032
43000.0,1.7332871
44000.0,1.7260084
45000.0,1.7098565
46000.0,1.7266905
47000.0,1.7155696
48000.0,1.7116762
49000.0,1.7143552
50000.0,1.7081804
51000.0,1.7154334
52000.0,1.7049564
53000.0,1.7223284
54000.0,1.7194691
55000.0,1.7197615
56000.0,1.7267215
57000.0,1.7270751
58000.0,1.7190621
59000.0,1.7207053
60000.0,1.7170681
61000.0,1.712648
62000.0,1.7389569
63000.0,1.723903
64000.0,1.7258871
65000.0,1.7224395
66000.0,1.7421243
67000.0,1.7289805
68000.0,1.721055
69000.0,1.7137016
70000.0,1.7084261
71000.0,1.7063944
72000.0,1.7175828
73000.0,1.7197196
74000.0,1.7188709
75000.0,1.7151835
76000.0,1.7232094
77000.0,1.7082483
78000.0,1.7199615
79000.0,1.7739503
80000.0,1.7568773
81000.0,1.7383739
82000.0,1.7327003
83000.0,1.7362616
84000.0,1.7437284
85000.0,1.7340984
86000.0,1.730708
87000.0,1.7237885
88000.0,1.7148349
89000.0,1.7251992
90000.0,1.7217655
91000.0,1.7206273
92000.0,1.7222393
93000.0,1.7233459
94000.0,1.7285774
95000.0,1.7203627
96000.0,1.7179394
97000.0,1.7228305
98000.0,1.7208492
99000.0,1.7258861
100000.0,1.726269
101000.0,1.7258441
102000.0,1.7202972
103000.0,1.7251977
104000.0,1.7161547
105000.0,1.7118278
106000.0,1.7250286
107000.0,1.7144945
108000.0,1.7306266
109000.0,1.7242434
110000.0,1.7221897
111000.0,1.7186098
112000.0,1.7228818
113000.0,1.7190664
114000.0,1.7129658
115000.0,1.7124443
116000.0,1.721141
117000.0,1.722709
118000.0,1.7175024
119000.0,1.7217396
120000.0,1.7133222
121000.0,1.7153212
122000.0,1.7204652
123000.0,1.715322
124000.0,1.718544
125000.0,1.7183201
126000.0,1.7191466
127000.0,1.7264452
128000.0,1.7205262
129000.0,1.7162554
130000.0,1.7140583
131000.0,1.7084241
132000.0,1.7148597
133000.0,1.7143811
134000.0,1.7265649
135000.0,1.7152108
136000.0,1.7130091
137000.0,1.717134
138000.0,1.7231022
139000.0,1.7173028
140000.0,1.7131687
141000.0,1.7082877
142000.0,1.7136948
143000.0,1.7096387
144000.0,1.7078109
145000.0,1.7078707
146000.0,1.7147114
147000.0,1.7126658
148000.0,1.7097033
149000.0,1.7139649
150000.0,1.7119505
151000.0,1.7143357
152000.0,1.7079904
153000.0,1.7133639
154000.0,1.7089554
155000.0,1.7090626
156000.0,1.7084453
157000.0,1.7100674
158000.0,1.7090998
159000.0,1.7141216
160000.0,1.7104784
161000.0,1.7060211
162000.0,1.7089926
163000.0,1.7111192
164000.0,1.7129617
165000.0,1.7107046
166000.0,1.7092187
167000.0,1.7099661
168000.0,1.7109275
169000.0,1.7081728
170000.0,1.7141132
171000.0,1.7129706
172000.0,1.7082726
173000.0,1.7073842
174000.0,1.7073622
175000.0,1.7042589
176000.0,1.7067778
177000.0,1.707872
178000.0,1.7094848
179000.0,1.7102896
180000.0,1.7076895
181000.0,1.7121855
182000.0,1.7148035
183000.0,1.7089384
184000.0,1.7092049
185000.0,1.7089632
186000.0,1.7098426
187000.0,1.7098993
188000.0,1.710238
189000.0,1.708272
190000.0,1.7108209
191000.0,1.7069571
192000.0,1.7062812
193000.0,1.7077186
194000.0,1.7094524
195000.0,1.7090209
196000.0,1.7091267
197000.0,1.7082107
198000.0,1.7103182
199000.0,1.7099627
200000.0,1.7098849
201000.0,1.7077987
202000.0,1.7090924
203000.0,1.7092984
204000.0,1.7090983
205000.0,1.7080413
206000.0,1.7095757
207000.0,1.7113299
208000.0,1.7105359
209000.0,1.7108254
210000.0,1.7106578
211000.0,1.7109556
212000.0,1.7096978
213000.0,1.709736
214000.0,1.7094039
215000.0,1.7095385
216000.0,1.7116301
217000.0,1.7113092
218000.0,1.7184321
219000.0,1.7134752
220000.0,1.7127551
221000.0,1.7124152
222000.0,1.710069
223000.0,1.712411
224000.0,1.7116319
225000.0,1.7112828
226000.0,1.7134163
227000.0,1.711776
228000.0,1.7105373
229000.0,1.7109723
230000.0,1.7102003
231000.0,1.7104477
232000.0,1.7115197
233000.0,1.7109858
234000.0,1.7110276
235000.0,1.716442
236000.0,1.7113816
237000.0,1.7118869
238000.0,1.7115045
239000.0,1.7111208
240000.0,1.712915
241000.0,1.7115579
242000.0,1.7118824
243000.0,1.7118058
244000.0,1.7122501
245000.0,1.7142347
246000.0,1.710031
247000.0,1.7133074
248000.0,1.7156343
249000.0,1.7127472
250000.0,1.7135289
251000.0,1.7132382
252000.0,1.7130868
253000.0,1.713431
254000.0,1.713703
255000.0,1.7124805
256000.0,1.7132522
257000.0,1.7128795
258000.0,1.713656
259000.0,1.7134274
260000.0,1.7123525
