"step","upstreamPressure_DP171_977.500-0.580-0.450-8.966-1.363-5.846-=5.84562"
0.0,0.15633677
1000.0,-0.0011756874
2000.0,-0.0023301612
3000.0,0.013894342
4000.0,0.037537575
5000.0,0.076987706
6000.0,0.1688703
7000.0,0.37386152
8000.0,0.6265964
9000.0,-0.085506976
10000.0,0.21300063
11000.0,0.7555559
12000.0,1.2673457
13000.0,1.5605848
14000.0,1.9041853
15000.0,1.8812754
16000.0,2.340496
17000.0,2.3165617
18000.0,2.496008
19000.0,3.2921958
20000.0,3.5914602
21000.0,1.562391757965088
22000.0,2.510634422302246
23000.0,3.0475096702575684
24000.0,3.4173483848571777
25000.0,3.7450613975524902
26000.0,4.229181289672852
27000.0,4.515063285827637
28000.0,4.8208842277526855
29000.0,5.074633598327637
30000.0,5.090811729431152
31000.0,5.392316818237305
32000.0,5.651729583740234
33000.0,5.754063606262207
34000.0,5.876858711242676
35000.0,6.035101413726807
36000.0,6.217865467071533
37000.0,6.256584644317627
38000.0,6.436704635620117
39000.0,6.473325729370117
40000.0,6.50168514251709
41000.0,6.521932601928711
42000.0,6.622356414794922
43000.0,6.720709800720215
44000.0,6.7209320068359375
45000.0,6.679147720336914
46000.0,6.505824089050293
47000.0,6.702617168426514
48000.0,7.112147331237793
49000.0,7.0820088386535645
50000.0,6.610054969787598
51000.0,7.240682601928711
52000.0,7.168242931365967
53000.0,7.258335113525391
54000.0,7.152256011962891
55000.0,7.247707843780518
56000.0,7.335629463195801
57000.0,6.627243995666504
58000.0,7.3785247802734375
59000.0,7.323038101196289
60000.0,7.5222272872924805
61000.0,7.474693775177002
62000.0,7.468023300170898
63000.0,7.455269813537598
64000.0,7.180574417114258
65000.0,7.615984916687012
66000.0,7.689869403839111
67000.0,7.5240349769592285
68000.0,7.405592918395996
69000.0,7.624912261962891
70000.0,7.618801116943359
71000.0,6.9149322509765625
72000.0,7.5062432289123535
73000.0,7.665136337280273
74000.0,7.536969184875488
75000.0,7.596983432769775
76000.0,7.584430694580078
77000.0,7.546749114990234
78000.0,7.4881463050842285
79000.0,7.602980613708496
80000.0,7.609568119049072
81000.0,7.53256893157959
82000.0,7.478360176086426
83000.0,7.442661762237549
84000.0,7.357108116149902
85000.0,7.572283744812012
86000.0,7.450533866882324
87000.0,7.540307998657227
88000.0,7.490261077880859
89000.0,7.288856506347656
90000.0,7.547941207885742
91000.0,7.526317596435547
92000.0,7.502590179443359
93000.0,7.490334987640381
94000.0,7.277681350708008
95000.0,7.457104682922363
96000.0,7.488290309906006
97000.0,7.480278015136719
98000.0,7.446032524108887
99000.0,7.116950035095215
100000.0,7.461116313934326
101000.0,7.414907455444336
102000.0,7.410263538360596
103000.0,7.352971076965332
104000.0,7.353855133056641
105000.0,7.344293117523193
106000.0,7.334225654602051
107000.0,7.292037487030029
108000.0,7.349674224853516
109000.0,7.182002067565918
110000.0,7.263704776763916
111000.0,7.225846290588379
112000.0,7.295109748840332
113000.0,7.291975021362305
114000.0,7.202805995941162
115000.0,7.2141923904418945
116000.0,7.133938789367676
117000.0,7.162596702575684
118000.0,7.218500137329102
119000.0,7.224104881286621
120000.0,6.97877311706543
121000.0,7.186426162719727
122000.0,7.198975086212158
123000.0,7.1951446533203125
124000.0,7.125886917114258
125000.0,7.1514973640441895
126000.0,7.118056297302246
127000.0,7.111912727355957
128000.0,7.104920864105225
129000.0,7.126842021942139
130000.0,7.027949333190918
131000.0,7.074158668518066
132000.0,7.010701656341553
133000.0,7.068058013916016
134000.0,7.067022323608398
135000.0,6.965385913848877
136000.0,7.056434631347656
137000.0,6.987907409667969
138000.0,7.069553375244141
139000.0,6.920435905456543
140000.0,7.019125938415527
141000.0,6.966070175170898
142000.0,6.982962131500244
143000.0,6.966360092163086
144000.0,6.807747840881348
145000.0,6.97440767288208
146000.0,6.9891357421875
147000.0,6.678236961364746
148000.0,6.917896270751953
149000.0,6.941052436828613
150000.0,6.925154685974121
151000.0,6.948706150054932
152000.0,6.916463375091553
153000.0,6.896936416625977
154000.0,6.850337505340576
155000.0,6.90046501159668
156000.0,6.8808274269104
157000.0,6.892639636993408
158000.0,6.895872592926025
159000.0,6.877154350280762
160000.0,6.8827009201049805
161000.0,6.882566452026367
162000.0,6.803921222686768
163000.0,6.8588433265686035
164000.0,6.859450340270996
165000.0,6.8031158447265625
166000.0,6.826871395111084
167000.0,6.60768461227417
168000.0,6.7885332107543945
169000.0,6.806955337524414
170000.0,6.804259300231934
171000.0,6.8450117111206055
172000.0,6.801190376281738
173000.0,6.749253749847412
174000.0,6.808049201965332
175000.0,6.786201477050781
176000.0,6.771164894104004
177000.0,6.653935432434082
178000.0,6.789944648742676
179000.0,6.767293930053711
180000.0,6.77922248840332
181000.0,6.766705513000488
182000.0,6.7315473556518555
183000.0,6.7420430183410645
184000.0,6.705461025238037
185000.0,6.759407043457031
186000.0,6.753200531005859
187000.0,6.707981109619141
188000.0,6.710768222808838
189000.0,6.730307102203369
190000.0,6.717818260192871
191000.0,6.69019889831543
192000.0,6.729208946228027
193000.0,6.688600540161133
194000.0,6.579202651977539
195000.0,6.69126033782959
196000.0,6.709512233734131
197000.0,6.693551540374756
198000.0,6.680792808532715
199000.0,6.660556793212891
200000.0,6.672659873962402
201000.0,6.664417743682861
202000.0,6.63637638092041
203000.0,6.673993110656738
204000.0,6.642724990844727
205000.0,6.664122104644775
206000.0,6.64664888381958
207000.0,6.662149906158447
208000.0,6.639412879943848
209000.0,6.63999080657959
210000.0,6.551849365234375
211000.0,6.633418083190918
212000.0,6.6021623611450195
