"step","upstreamPressure_DP166_797.500-0.940-0.350-9.268-1.617-6.252-=6.25159"
0.0,0.03515163
1000.0,5.20725e-06
2000.0,-0.0020341591
3000.0,0.013850634
4000.0,0.037699483
5000.0,0.07543871
6000.0,0.1702534
7000.0,0.37685555
8000.0,0.6277944
9000.0,-0.07489463
10000.0,0.20925191
11000.0,0.75710154
12000.0,1.2788802
13000.0,1.5782508
14000.0,1.9156785
15000.0,1.8991016
16000.0,2.3667064
17000.0,2.3388846
18000.0,2.5341718
19000.0,3.3400893
20000.0,3.6476195
21000.0,1.5953199863433838
22000.0,2.5495760440826416
23000.0,3.1041419506073
24000.0,3.4766221046447754
25000.0,3.797163724899292
26000.0,4.2921528816223145
27000.0,4.571394443511963
28000.0,4.879758358001709
29000.0,5.132357597351074
30000.0,5.161767959594727
31000.0,5.46211051940918
32000.0,5.717655181884766
33000.0,5.814571380615234
34000.0,5.958024978637695
35000.0,6.108892440795898
36000.0,6.302865028381348
37000.0,6.341069221496582
38000.0,6.523763656616211
39000.0,6.570709228515625
40000.0,6.600135326385498
41000.0,6.616769790649414
42000.0,6.71712589263916
43000.0,6.8311686515808105
44000.0,6.826808929443359
45000.0,6.780094146728516
46000.0,6.594169616699219
47000.0,6.788558006286621
48000.0,7.21214485168457
49000.0,7.191330909729004
50000.0,6.697830677032471
51000.0,7.362279415130615
52000.0,7.298733711242676
53000.0,7.3771443367004395
54000.0,7.272047996520996
55000.0,7.370456695556641
56000.0,7.444701194763184
57000.0,6.699967384338379
58000.0,7.497864723205566
59000.0,7.436563491821289
60000.0,7.637816429138184
61000.0,7.602210998535156
62000.0,7.58560848236084
63000.0,7.574442386627197
64000.0,7.287496089935303
65000.0,7.729328155517578
66000.0,7.815996170043945
67000.0,7.6671342849731445
68000.0,7.532066345214844
69000.0,7.768671035766602
70000.0,7.7625532150268555
71000.0,7.041776657104492
72000.0,7.655636787414551
73000.0,7.813404083251953
74000.0,7.689276218414307
75000.0,7.752886772155762
76000.0,7.750556945800781
77000.0,7.715904235839844
78000.0,7.629839897155762
79000.0,7.774518013000488
80000.0,7.78548526763916
81000.0,7.69016170501709
82000.0,7.637957572937012
83000.0,7.598214149475098
84000.0,7.525032043457031
85000.0,7.757294654846191
86000.0,7.625655174255371
87000.0,7.7382097244262695
88000.0,7.671063423156738
89000.0,7.459523677825928
90000.0,7.7288970947265625
91000.0,7.709578514099121
92000.0,7.688756942749023
93000.0,7.688101291656494
94000.0,7.4652814865112305
95000.0,7.654537200927734
96000.0,7.677979469299316
97000.0,7.670801162719727
98000.0,7.643965721130371
99000.0,7.301287651062012
100000.0,7.660250186920166
101000.0,7.613081455230713
102000.0,7.606489658355713
103000.0,7.549734115600586
104000.0,7.543621063232422
105000.0,7.540094375610352
106000.0,7.523966312408447
107000.0,7.493291854858398
108000.0,7.555521011352539
